日期,代码,名称,现价,涨幅(%),成交量,换手(%),条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-04-14,600741,华域汽车,20.54,-0.19,141812.0,0.0,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true}, ""mfa"": {""mfa_streak"": 10}}",汽车零部件,570.01,570.01,-0.29,0.34,-0.54,-1.7,-0.78,0.1,-0.88,-1.27,-3.21,-4.09,-6.72,-9.15,-9.98,-10.42,-10.81,-11.78,-11.88,-12.17,-13.05,-13.92,-14.51,-15.29,,,,,,,,
