日期,代码,名称,现价,涨幅(%),成交量,STC,换手(%),条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-05-14,002165,红 宝 丽,9.39,9.95,1303624.0,0.32,18.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",化学制品,74.56,73.78,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,002226,江南化工,5.66,1.07,351375.0,18.64,1.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",化学制品,147.28,147.28,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,002506,协鑫集成,4.9,10.11,7942359.0,0.45,14.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",光伏设备,311.82,311.51,-4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,002510,天汽模,7.04,3.99,719500.0,2.11,7.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",汽车零部件,71.87,71.14,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,002626,金达威,17.02,5.06,194624.0,2.59,3.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",食品加工,108.93,108.92,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,300080,易成新能,5.01,11.33,1385775.0,1.28,7.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",光伏设备,107.53,107.39,-4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,300708,聚灿光电,9.65,2.33,747989.0,2.55,11.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",光学光电子,89.2,67.45,-1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,301137,哈焊华通,47.88,4.59,162917.0,6.75,9.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",通用设备,84.94,84.94,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,601908,京运通,4.54,8.35,3562320.0,1.44,15.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}}",电力,116.87,116.87,-6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
