日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-05-07 14:00:00,Short,GME,24.67,-0.72%,25.07,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",游戏驿站,15M
