日期,代码,名称,现价,涨幅(%),条件,参组,释放,PSQ,TSQ,RSQ,BSA,RPT,成交量,换手(%),止损,挤压,判断,分数,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-04-24,002293,罗莱生活,11.23,2.37,fit,20-1.8-20-1.5,压力释放,8.55-10.05-10.03-10.85-10.76,高-低-高-低,17.54%-0.20%-8.18%-0.83%,44,16.7,255497.0,3.0,10.36,38,📈ema📉adx📈rsi,n 68｜s 00｜d 3.24%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",服装家纺,83.13,82.41,-2.85,-2.4,-1.87,0.27,-2.05,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,002812,恩捷股份,77.18,10.01,fit,20-1.8-20-1.5,压力释放,66.36-58.58-68.8-76.57-74.61,低-高-高-低,11.72%-17.45%-11.29%-2.56%,18,16.34,659558.0,8.0,66.06,16,📈ema📉adx🗒️rsi,n 58｜s 00｜d 2.84%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电池,708.8,593.71,4.76,1.72,9.45,7.48,13.44,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,600461,洪城环境,10.3,0.78,fit,20-1.8-20-1.5,压力释放,9.6-9.23-9.65-10.11-10.17,低-高-高-高,3.85%-4.55%-4.77%-0.59%,28,7.62,111696.0,1.0,9.95,25,📈ema📉adx🗒️rsi,n 65｜s 00｜d 1.67%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",环境治理,128.54,128.54,0.87,2.04,0.19,-0.19,-2.72,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,600499,科达制造,19.81,9.99,fit,20-1.8-20-1.5,一直释放,12.13-12.65-14.79-18.38-18.53,高-高-高-高,4.29%-16.92%-24.27%-0.82%,29,24.78,628377.0,3.0,17.84,25,📈ema📈adx🗒️rsi,n 22｜s 00｜d 4.80%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",专用设备,322.2,322.2,2.42,-1.01,1.21,-2.83,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,
