日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-07-20 00:00:00,Long,AZTA,27.37,4.11%,22.02,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AZENTA INC,1WK
2026-07-20 00:00:00,Long,AZTA,27.37,4.11%,22.02,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 25}}",AZENTA INC,1WK
2026-07-20 00:00:00,Long,GSL,43.61,8.59%,37.97,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GLOBAL SHIP LEASE INC-CL A,1WK
2026-07-20 00:00:00,Long,NVEC,117.55,36.20%,68.25,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NVE CORP,1WK
2026-07-20 00:00:00,Long,T,24.13,10.64%,19.93,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AT&T INC,1WK
2026-07-20 00:00:00,Short,CAVA,62.01,-9.93%,78.89,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CAVA GROUP INC,1WK
2026-07-20 00:00:00,Short,FUBO,8.33,-14.30%,11.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FUBOTV INC -CLASS A,1WK
2026-07-20 00:00:00,Short,AGL,98.0,-24.52%,145.4,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AGILON HEALTH INC,1WK
2026-07-20 00:00:00,Long,CNQ,46.44,5.81%,39.99,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CANADIAN NATURAL RESOURCES,1WK
2026-07-20 00:00:00,Long,EQPT,19.38,16.64%,11.63,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",EQUIPMENTSHARE.COM INC-A,1WK
2026-07-20 00:00:00,Long,EQPT,19.38,16.64%,11.63,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",EQUIPMENTSHARE.COM INC-A,1WK
2026-07-20 00:00:00,Long,SON,58.23,2.93%,50.28,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SONOCO PRODUCTS CO,1WK
2026-07-20 00:00:00,Short,UTI,37.78,-6.28%,46.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",UNIVERSAL TECHNICAL INSTITUT,1WK
2026-07-20 00:00:00,Short,ASTS,56.2,-2.77%,83.24,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AST SPACEMOBILE INC,1WK
2026-07-20 00:00:00,Long,DUK,130.52,4.41%,119.65,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DUKE ENERGY CORP,1WK
2026-07-20 00:00:00,Long,UTZ,14.1,95.56%,5.99,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",UTZ BRANDS INC,1WK
2026-07-20 00:00:00,Long,UTZ,14.1,95.56%,5.99,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 24}}",UTZ BRANDS INC,1WK
2026-07-20 00:00:00,Long,UTZ,14.1,95.56%,5.99,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",UTZ BRANDS INC,1WK
2026-07-20 00:00:00,Long,UTZ,14.1,95.56%,5.99,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 24}}",UTZ BRANDS INC,1WK
2026-07-20 00:00:00,Long,FWRD,15.25,10.91%,9.97,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FORWARD AIR CORP,1WK
2026-07-20 00:00:00,Long,FWRD,15.25,10.91%,9.97,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 22}}",FORWARD AIR CORP,1WK
2026-07-20 00:00:00,Short,MOH,197.55,-12.34%,254.01,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MOLINA HEALTHCARE INC,1WK
2026-07-20 00:00:00,Long,VET,11.26,14.55%,8.49,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VERMILION ENERGY INC,1WK
2026-07-20 00:00:00,Short,STUB,8.25,-10.81%,11.11,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STUBHUB HOLDINGS INC-CLASS A,1WK
2026-07-20 00:00:00,Long,IIIN,32.68,5.42%,28.35,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INSTEEL INDUSTRIES INC,1WK
2026-07-20 00:00:00,Long,HESM,40.64,0.74%,37.86,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HESS MIDSTREAM LP - CLASS A,1WK
2026-07-20 00:00:00,Long,CJMB,2.55,109.02%,0.54,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CALLAN JMB INC,1WK
2026-07-20 00:00:00,Long,CJMB,2.55,109.02%,0.54,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 17}}",CALLAN JMB INC,1WK
2026-07-20 00:00:00,Long,CJMB,2.55,109.02%,0.54,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CALLAN JMB INC,1WK
2026-07-20 00:00:00,Long,CJMB,2.55,109.02%,0.54,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 17}}",CALLAN JMB INC,1WK
2026-07-20 00:00:00,Long,FTI,76.75,6.49%,65.83,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TECHNIPFMC PLC,1WK
2026-07-20 00:00:00,Long,STAK,9.27,382.81%,-1.06,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STAK INC-A,1WK
2026-07-20 00:00:00,Long,STAK,9.27,382.81%,-1.06,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STAK INC-A,1WK
2026-07-20 00:00:00,Long,SSNC,73.88,6.21%,61.47,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SS&C TECHNOLOGIES HOLDINGS,1WK
2026-07-20 00:00:00,Long,SSNC,73.88,6.21%,61.47,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 18}}",SS&C TECHNOLOGIES HOLDINGS,1WK
2026-07-20 00:00:00,Long,BLSH,23.96,6.92%,17.05,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",BULLISH,1WK
2026-07-20 00:00:00,Long,BLSH,23.96,6.92%,17.05,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",BULLISH,1WK
2026-07-20 00:00:00,Long,BAH,72.53,11.23%,56.2,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",BOOZ ALLEN HAMILTON HOLDINGS,1WK
2026-07-20 00:00:00,Long,BAH,72.53,11.23%,56.2,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",BOOZ ALLEN HAMILTON HOLDINGS,1WK
2026-07-20 00:00:00,Short,FUN,17.37,-0.91%,20.61,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SIX FLAGS ENTERTAINMENT CORP,1WK
2026-07-20 00:00:00,Short,KOPN,3.58,-6.04%,4.95,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KOPIN CORP,1WK
2026-07-20 00:00:00,Short,ZVRA,9.52,-25.41%,14.45,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ZEVRA THERAPEUTICS INC,1WK
2026-07-20 00:00:00,Short,ZVRA,9.52,-25.41%,14.45,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ZEVRA THERAPEUTICS INC,1WK
2026-07-20 00:00:00,Short,EW,82.63,-3.62%,94.46,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EDWARDS LIFESCIENCES CORP,1WK
2026-07-20 00:00:00,Short,HLIT,11.19,-6.98%,14.1,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HARMONIC INC,1WK
2026-07-20 00:00:00,Short,CRH,99.87,-2.96%,112.29,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CRH PLC,1WK
2026-07-20 00:00:00,Short,SEDG,42.6,-20.33%,64.58,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOLAREDGE TECHNOLOGIES INC,1WK
2026-07-20 00:00:00,Short,KDP,29.68,-3.98%,32.83,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KEURIG DR PEPPER INC,1WK
2026-07-20 00:00:00,Long,ZYBT,1.73,147.85%,0.49,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ZHENGYE BIOTECHNOLOGY-A,1WK
2026-07-20 00:00:00,Short,APEI,47.71,-5.92%,57.3,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMERICAN PUBLIC EDUCATION,1WK
2026-07-20 00:00:00,Long,TTE,86.8,6.65%,75.67,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TOTALENERGIES SE,1WK
2026-07-20 00:00:00,Short,ASTH,40.31,-10.30%,49.99,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASTRANA HEALTH INC,1WK
2026-07-20 00:00:00,Long,ROST,238.89,2.33%,217.46,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ROSS STORES INC,1WK
2026-07-20 00:00:00,Short,BHF,63.22,-3.64%,67.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BRIGHTHOUSE FINANCIAL INC,1WK
2026-07-20 00:00:00,Long,EFOR,20.6,9.98%,13.52,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",EVERFORTH INC,1WK
2026-07-20 00:00:00,Long,EFOR,20.6,9.98%,13.52,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",EVERFORTH INC,1WK
2026-07-20 00:00:00,Long,XOM,156.94,6.50%,136.59,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EXXONMOBIL HOLDINGS CORP,1WK
2026-07-20 00:00:00,Short,CRSP,46.54,-2.60%,55.14,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CRISPR THERAPEUTICS AG,1WK
2026-07-20 00:00:00,Short,VELO,9.67,-8.69%,17.67,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VELO3D INC,1WK
2026-07-20 00:00:00,Long,AWI,160.71,3.04%,141.76,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",ARMSTRONG WORLD INDUSTRIES,1WK
2026-07-20 00:00:00,Long,AWI,160.71,3.04%,141.76,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",ARMSTRONG WORLD INDUSTRIES,1WK
2026-07-20 00:00:00,Long,HIHO,1.04,33.33%,0.59,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",HIGHWAY HOLDINGS LTD,1WK
2026-07-20 00:00:00,Long,HIHO,1.04,33.33%,0.59,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",HIGHWAY HOLDINGS LTD,1WK
2026-07-20 00:00:00,Short,INTC,92.32,-2.86%,122.99,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INTEL CORP,1WK
2026-07-20 00:00:00,Long,SOBO,38.5,1.77%,35.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOUTH BOW CORP,1WK
2026-07-20 00:00:00,Long,OVV,63.13,9.24%,52.65,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OVINTIV INC,1WK
2026-07-20 00:00:00,Short,QBTS,16.21,-3.11%,22.34,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",D-WAVE QUANTUM INC,1WK
2026-07-20 00:00:00,Short,FCFS,195.06,-8.68%,236.03,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FIRSTCASH HOLDINGS INC,1WK
2026-07-20 00:00:00,Short,ERIE,223.55,-1.65%,248.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ERIE INDEMNITY COMPANY-CL A,1WK
2026-07-20 00:00:00,Long,AMTM,22.55,9.04%,18.43,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",AMENTUM HOLDINGS INC,1WK
2026-07-20 00:00:00,Long,AMTM,22.55,9.04%,18.43,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",AMENTUM HOLDINGS INC,1WK
2026-07-20 00:00:00,Short,CECO,75.63,-5.38%,94.31,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CECO ENVIRONMENTAL CORP,1WK
2026-07-20 00:00:00,Short,STAA,23.38,-11.57%,29.44,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STAAR SURGICAL CO,1WK
2026-07-20 00:00:00,Short,SLS,11.32,-14.18%,15.4,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SELLAS LIFE SCIENCES GROUP I,1WK
2026-07-20 00:00:00,Short,IPGP,91.7,-12.11%,122.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IPG PHOTONICS CORP,1WK
2026-07-20 00:00:00,Short,AMPG,5.41,-18.60%,8.36,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMPLITECH GROUP INC,1WK
2026-07-20 00:00:00,Short,DOV,202.2,-5.59%,227.88,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DOVER CORP,1WK
2026-07-20 00:00:00,Long,ADVB,18.98,277.34%,3.59,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ADVANCED BIOMED INC,1WK
2026-07-20 00:00:00,Short,WLFC,69.04,-63.97%,99.95,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WILLIS LEASE FINANCE CORP,1WK
2026-07-20 00:00:00,Short,WLFC,69.04,-63.97%,99.95,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WILLIS LEASE FINANCE CORP,1WK
2026-07-20 00:00:00,Long,ECO,57.88,7.42%,49.29,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OKEANIS ECO TANKERS CORP,1WK
2026-07-20 00:00:00,Long,KEX,148.65,3.11%,135.77,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KIRBY CORP,1WK
2026-07-20 00:00:00,Long,UEC,9.51,2.48%,7.13,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",URANIUM ENERGY CORP,1WK
2026-07-20 00:00:00,Long,UEC,9.51,2.48%,7.13,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",URANIUM ENERGY CORP,1WK
2026-07-20 00:00:00,Long,LH,296.77,4.73%,260.82,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LABCORP HOLDINGS INC,1WK
2026-07-20 00:00:00,Long,WEX,176.15,7.21%,138.28,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WEX INC,1WK
2026-07-20 00:00:00,Long,WEX,176.15,7.21%,138.28,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 12}}",WEX INC,1WK
2026-07-20 00:00:00,Short,PENG,53.85,-10.86%,72.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PENGUIN SOLUTIONS INC,1WK
2026-07-20 00:00:00,Short,BLZE,11.61,-12.18%,15.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BACKBLAZE INC-A,1WK
2026-07-20 00:00:00,Short,TENB,32.25,-19.13%,44.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TENABLE HOLDINGS INC,1WK
2026-07-20 00:00:00,Short,ENS,190.75,-2.95%,223.06,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ENERSYS,1WK
