日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-07-13 00:00:00,Short,APP,434.48,-14.30%,580.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",APPLOVIN CORP-CLASS A,1WK
2026-07-13 00:00:00,Long,LPLA,330.77,4.33%,290.4,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LPL FINANCIAL HOLDINGS INC,1WK
2026-07-13 00:00:00,Long,LPLA,330.77,4.33%,290.4,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 16}}",LPL FINANCIAL HOLDINGS INC,1WK
2026-07-13 00:00:00,Long,WU,8.34,6.38%,7.14,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WESTERN UNION CO,1WK
2026-07-13 00:00:00,Short,ALGM,47.12,-14.12%,61.94,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALLEGRO MICROSYSTEMS INC,1WK
2026-07-13 00:00:00,Short,MTRN,242.9,-5.73%,280.22,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MATERION CORP,1WK
2026-07-13 00:00:00,Long,PYPL,56.73,22.47%,42.26,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PAYPAL HOLDINGS INC,1WK
2026-07-13 00:00:00,Long,TMO,543.19,3.06%,487.98,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",THERMO FISHER SCIENTIFIC INC,1WK
2026-07-13 00:00:00,Long,TMO,543.19,3.06%,487.98,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 25}}",THERMO FISHER SCIENTIFIC INC,1WK
2026-07-13 00:00:00,Short,VPG,100.66,-10.68%,129.33,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VISHAY PRECISION GROUP,1WK
2026-07-13 00:00:00,Short,LITE,706.23,-11.94%,986.51,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LUMENTUM HOLDINGS INC,1WK
2026-07-13 00:00:00,Short,MTSI,275.49,-10.71%,351.29,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MACOM TECHNOLOGY SOLUTIONS H,1WK
2026-07-13 00:00:00,Short,B,34.84,-5.02%,41.49,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BARRICK MINING CORP,1WK
2026-07-13 00:00:00,Long,SUNC,72.94,4.99%,65.87,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SUNOCOCORP LLC,1WK
2026-07-13 00:00:00,Short,LPTH,10.53,-10.31%,15.51,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LIGHTPATH TECHNOLOGIES INC-A,1WK
2026-07-13 00:00:00,Short,MUX,16.59,-7.21%,21.58,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MCEWEN INC,1WK
2026-07-13 00:00:00,Long,RYZ,29.41,11.61%,23.55,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RYERSON HOLDING CORP,1WK
2026-07-13 00:00:00,Short,CVSA,116.22,-11.21%,146.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COVISTA INC,1WK
2026-07-13 00:00:00,Long,LCID,6.46,16.40%,0.92,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",LUCID GROUP INC,1WK
2026-07-13 00:00:00,Long,LCID,6.46,16.40%,0.92,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",LUCID GROUP INC,1WK
2026-07-13 00:00:00,Short,CBIO,15.11,-12.86%,20.46,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CRESCENT BIOPHARMA INC,1WK
2026-07-13 00:00:00,Short,JBL,307.06,-7.03%,364.68,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JABIL INC,1WK
2026-07-13 00:00:00,Short,PWR,631.02,-4.18%,716.79,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",QUANTA SERVICES INC,1WK
2026-07-13 00:00:00,Short,WYFI,25.8,-32.99%,46.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WHITEFIBER INC,1WK
2026-07-13 00:00:00,Long,BMI,151.16,4.84%,125.97,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BADGER METER INC,1WK
2026-07-13 00:00:00,Long,BMI,151.16,4.84%,125.97,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 14}}",BADGER METER INC,1WK
2026-07-13 00:00:00,Long,AGEN,5.0,49.25%,3.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AGENUS INC,1WK
2026-07-13 00:00:00,Long,AGEN,5.0,49.25%,3.72,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AGENUS INC,1WK
2026-07-13 00:00:00,Short,ALOY,9.79,-20.28%,15.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",REALLOYS INC,1WK
2026-07-13 00:00:00,Short,KEEL,3.93,-15.38%,5.63,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KEEL INFRASTRUCTURE CORP,1WK
2026-07-13 00:00:00,Short,WULF,17.98,-18.16%,25.73,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TERAWULF INC,1WK
2026-07-13 00:00:00,Long,GSL,41.63,3.92%,38.03,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GLOBAL SHIP LEASE INC-CL A,1WK
2026-07-13 00:00:00,Short,ABSI,8.23,-22.36%,11.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ABSCI CORP,1WK
2026-07-13 00:00:00,Long,PRGS,40.35,6.58%,31.89,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PROGRESS SOFTWARE CORP,1WK
2026-07-13 00:00:00,Short,VELO,10.35,-21.87%,19.5,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VELO3D INC,1WK
2026-07-13 00:00:00,Short,SYNA,115.55,-8.84%,140.09,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SYNAPTICS INC,1WK
2026-07-13 00:00:00,Short,FIX,1680.6,-4.30%,2001.18,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COMFORT SYSTEMS USA INC,1WK
2026-07-13 00:00:00,Long,EEFT,81.56,5.52%,69.97,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EURONET WORLDWIDE INC,1WK
2026-07-13 00:00:00,Long,FOX,51.08,4.78%,45.13,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",FOX CORP - CLASS B,1WK
2026-07-13 00:00:00,Long,FOX,51.08,4.78%,45.13,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",FOX CORP - CLASS B,1WK
2026-07-13 00:00:00,Long,ACM,69.95,2.49%,61.93,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",AECOM,1WK
2026-07-13 00:00:00,Long,ACM,69.95,2.49%,61.93,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",AECOM,1WK
2026-07-13 00:00:00,Long,LGPS,1.37,64.86%,0.65,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LOGPROSTYLE INC,1WK
2026-07-13 00:00:00,Long,LGPS,1.37,64.86%,0.65,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LOGPROSTYLE INC,1WK
2026-07-13 00:00:00,Short,APLD,26.44,-15.12%,38.68,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",APPLIED DIGITAL CORP,1WK
2026-07-13 00:00:00,Long,ICE,141.76,4.81%,126.67,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INTERCONTINENTAL EXCHANGE IN,1WK
2026-07-13 00:00:00,Long,FSV,151.21,5.42%,131.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FIRSTSERVICE CORP,1WK
2026-07-13 00:00:00,Long,FSV,151.21,5.42%,131.17,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 23}}",FIRSTSERVICE CORP,1WK
2026-07-13 00:00:00,Short,ABCL,6.16,-9.41%,7.87,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ABCELLERA BIOLOGICS INC,1WK
2026-07-13 00:00:00,Short,KGS,65.94,-2.80%,74.96,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KODIAK GAS SERVICES INC,1WK
2026-07-13 00:00:00,Short,MRNA,63.15,-7.50%,78.85,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MODERNA INC,1WK
2026-07-13 00:00:00,Short,NG,5.33,-10.72%,7.63,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NOVAGOLD RESOURCES INC,1WK
2026-07-13 00:00:00,Long,BR,153.06,3.79%,134.63,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",BROADRIDGE FINANCIAL SOLUTIO,1WK
2026-07-13 00:00:00,Long,BR,153.06,3.79%,134.63,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",BROADRIDGE FINANCIAL SOLUTIO,1WK
2026-07-13 00:00:00,Short,FLNC,14.42,-10.77%,21.3,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FLUENCE ENERGY INC,1WK
2026-07-13 00:00:00,Short,MXL,74.4,-18.51%,114.35,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MAXLINEAR INC,1WK
2026-07-13 00:00:00,Long,MAIN,55.54,5.11%,49.51,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MAIN STREET CAPITAL CORP,1WK
2026-07-13 00:00:00,Long,MAIN,55.54,5.11%,49.51,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 23}}",MAIN STREET CAPITAL CORP,1WK
2026-07-13 00:00:00,Short,MU,853.2,-12.88%,1122.65,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MICRON TECHNOLOGY INC,1WK
2026-07-13 00:00:00,Short,OKLO,41.7,-14.64%,60.1,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OKLO INC,1WK
2026-07-13 00:00:00,Short,IESC,609.58,-2.55%,721.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IES HOLDINGS INC,1WK
2026-07-13 00:00:00,Long,MCK,841.31,4.39%,741.97,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MCKESSON CORP,1WK
2026-07-13 00:00:00,Long,MCK,841.31,4.39%,741.97,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 12}}",MCKESSON CORP,1WK
2026-07-13 00:00:00,Short,SEI,61.39,-14.22%,82.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOLARIS ENERGY INFRASTRUCTUR,1WK
2026-07-13 00:00:00,Short,RGTI,14.1,-14.75%,20.23,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RIGETTI COMPUTING INC,1WK
2026-07-13 00:00:00,Long,NDAQ,94.25,7.00%,81.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NASDAQ INC,1WK
2026-07-13 00:00:00,Long,BMY,60.51,5.09%,53.77,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BRISTOL-MYERS SQUIBB CO,1WK
2026-07-13 00:00:00,Long,PARR,73.97,12.45%,60.7,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PAR PACIFIC HOLDINGS INC,1WK
2026-07-13 00:00:00,Long,SF,78.69,4.64%,70.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STIFEL FINANCIAL CORP,1WK
2026-07-13 00:00:00,Long,SF,78.69,4.64%,70.05,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 25}}",STIFEL FINANCIAL CORP,1WK
2026-07-13 00:00:00,Short,IE,8.26,-9.53%,11.72,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IVANHOE ELECTRIC INC / US,1WK
2026-07-13 00:00:00,Long,CRK,13.1,1.39%,10.75,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",COMSTOCK RESOURCES INC,1WK
2026-07-13 00:00:00,Long,CRK,13.1,1.39%,10.75,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",COMSTOCK RESOURCES INC,1WK
2026-07-13 00:00:00,Long,JLL,335.85,3.52%,289.46,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JONES LANG LASALLE INC,1WK
