日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿)
2026-07-17,002274,华昌化工,5.5,1.48,104092.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学原料,62.57,61.62
2026-07-17,002291,遥望科技,5.07,0.6,201764.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",广告营销,61.34,57.01
2026-07-17,002322,理工能科,10.44,0.97,10120.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,54.13,52.04
2026-07-17,002344,海宁皮城,3.78,0.0,26546.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",一般零售,57.08,57.02
2026-07-17,002351,漫步者,10.13,0.2,44932.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",消费电子,96.2,56.38
2026-07-17,002376,新北洋,6.15,0.98,29350.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",计算机设备,56.01,53.99
2026-07-17,002390,信邦制药,3.1,-1.27,168450.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医药商业,62.79,62.27
2026-07-17,002461,珠江啤酒,8.45,0.24,36199.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",非白酒,212.7,212.7
2026-07-17,002481,双塔食品,4.25,-0.47,32796.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",农产品加工,56.63,51.31
2026-07-17,002508,老板电器,16.07,-0.68,24718.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",厨卫电器,189.55,187.27
2026-07-17,002523,天桥起重,3.31,3.12,171092.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专用设备,57.37,57.17
2026-07-17,002567,唐人神,3.76,-1.31,80899.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",饲料,58.04,57.97
2026-07-17,002573,清新环境,3.21,0.0,25743.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,54.49,54.39
2026-07-17,002640,跨境通,3.11,-4.31,560223.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",互联网电商,55.31,54.96
2026-07-17,002642,荣联科技,7.22,3.74,155052.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,51.27,51.27
2026-07-17,002701,奥瑞金,4.78,0.21,112115.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",包装印刷,130.55,130.43
2026-07-17,002758,浙农股份,7.96,0.5,17638.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",综合Ⅱ,51.62,51.56
2026-07-17,002847,盐津铺子,49.97,-0.76,17404.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",休闲食品,162.48,145.28
2026-07-17,002911,佛燃能源,10.55,1.54,29370.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",燃气Ⅱ,188.53,183.97
2026-07-17,002936,郑州银行,1.78,1.14,617586.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",银行Ⅱ,170.93,132.15
2026-07-17,002958,青农商行,3.0,1.01,344455.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",银行Ⅱ,170.56,166.99
2026-07-17,002966,苏州银行,7.99,1.27,143065.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",银行Ⅱ,372.85,366.64
2026-07-17,300002,神州泰岳,8.06,-0.98,167395.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",游戏Ⅱ,186.29,174.92
2026-07-17,300015,爱尔眼科,8.72,-2.13,470105.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医疗服务,895.24,763.71
2026-07-17,300039,上海凯宝,5.3,-6.2,356911.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",中药Ⅱ,61.92,54.28
2026-07-17,300070,碧水源,3.52,0.57,238842.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,143.88,133.86
2026-07-17,300140,节能环境,5.28,1.73,51732.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,227.16,74.77
2026-07-17,300146,汤臣倍健,10.4,4.63,371164.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",食品加工,185.58,122.94
2026-07-17,300168,万达信息,4.83,-1.63,76600.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,82.26,82.18
2026-07-17,300231,银信科技,8.97,-10.84,377501.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,53.45,53.45
2026-07-17,300315,掌趣科技,4.1,-1.44,279636.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",游戏Ⅱ,132.4,126.31
2026-07-17,300369,绿盟科技,6.71,-1.76,270993.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,69.47,69.25
2026-07-17,300388,节能国祯,6.91,-0.43,29774.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,55.78,55.78
2026-07-17,300463,迈克生物,9.31,-0.85,49317.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医疗器械,65.49,53.26
2026-07-17,300601,康泰生物,12.4,-3.5,93020.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",生物制品,155.48,125.33
2026-07-17,300638,广和通,20.98,1.45,267796.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通信设备,233.36,137.65
2026-07-17,300705,九典制药,11.03,-3.75,54274.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学制药,69.84,51.5
2026-07-17,300770,新媒股份,34.03,-0.73,8612.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电视广播Ⅱ,89.08,89.08
2026-07-17,300783,三只松鼠,17.13,-0.75,28239.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",休闲食品,74.95,52.3
2026-07-17,300791,仙乐健康,17.19,-0.35,4061.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",食品加工,63.77,53.18
2026-07-03,300893,松原安全,17.54,9.35,193872.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,98.38,52.18
2026-07-03,300918,南山智尚,11.88,9.7,605832.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",纺织制造,70.5,70.5
2026-07-03,300957,贝泰妮,32.22,6.79,346238.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化妆品,162.83,162.83
2026-07-17,300999,金龙鱼,25.33,-0.74,40798.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",农产品加工,1555.45,155.69
2026-07-17,301035,润丰股份,49.69,0.4,4557.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",农化制品,215.86,215.53
2026-07-17,301153,中科江南,17.02,-1.28,21625.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,77.59,72.4
2026-07-17,301267,华厦眼科,16.72,-1.12,23284.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医疗服务,141.46,109.2
2026-07-17,600008,首创环保,2.91,1.39,321575.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,235.63,235.63
2026-07-17,600017,日照港,2.75,1.1,162806.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航运港口,97.5,97.5
2026-07-17,600035,楚天高速,3.6,0.84,81782.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",铁路公路,61.99,61.99
2026-07-17,600037,歌华有线,6.85,-0.15,72244.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电视广播Ⅱ,104.1,104.1
2026-07-17,600057,厦门象屿,6.2,0.32,82233.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",物流,226.11,166.56
2026-07-17,600059,古越龙山,7.94,-0.5,27906.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",非白酒,80.67,80.67
2026-07-17,600073,光明肉业,5.32,0.38,43938.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",食品加工,55.7,55.7
2026-07-17,600084,中信尼雅,4.45,-0.67,10948.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",非白酒,79.78,79.78
2026-07-17,600085,同仁堂,25.78,-4.27,126425.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",中药Ⅱ,387.85,387.85
2026-07-17,600094,大名城,3.72,-1.33,65256.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房地产开发,95.32,87.18
2026-07-17,600095,湘财股份,8.01,1.39,246550.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",证券Ⅱ,268.76,268.76
2026-07-17,600120,浙江东方,4.98,1.63,238996.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",多元金融,192.29,192.29
2026-07-17,600125,铁龙物流,5.52,1.28,46832.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",铁路公路,89.43,89.43
2026-07-17,600168,武汉控股,4.35,0.93,17285.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,52.95,52.95
2026-07-17,600170,上海建工,2.33,0.0,453969.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房屋建设Ⅱ,244.36,244.36
2026-07-17,600195,中牧股份,6.59,-0.75,31670.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",动物保健Ⅱ,76.18,76.18
2026-07-17,600199,金种子酒,7.14,-2.06,175658.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",白酒Ⅱ,53.35,53.35
2026-07-17,600223,福瑞达,5.62,-0.71,46792.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化妆品,68.42,68.42
2026-07-17,600248,陕建股份,2.96,1.37,73356.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房屋建设Ⅱ,129.02,127.85
2026-07-17,600252,中恒集团,2.23,-1.33,350617.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",中药Ⅱ,79.92,79.92
2026-07-17,600305,恒顺醋业,6.91,0.58,47804.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",调味发酵品Ⅱ,83.76,83.5
2026-07-17,600307,酒钢宏兴,1.43,1.42,228621.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",普钢,133.41,133.41
2026-07-17,600308,华泰股份,3.24,0.0,39865.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",造纸,57.94,57.94
2026-07-17,600335,国机汽车,5.22,0.19,40667.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车服务,88.25,88.25
2026-07-17,600373,中文传媒,7.37,1.38,67465.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",出版,113.99,113.99
2026-07-17,600415,小商品城,10.72,-1.56,316995.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",一般零售,722.73,722.73
2026-07-17,600429,三元股份,4.35,-0.68,44840.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",饮料乳品,88.47,88.21
2026-07-17,600495,晋西车轴,3.8,1.06,32222.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",轨交设备Ⅱ,53.76,53.76
2026-07-17,600523,贵航股份,11.66,0.34,11160.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,56.04,56.0
2026-07-17,600528,中铁工业,7.13,1.14,55472.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",基础建设,172.39,172.39
2026-07-17,600536,中国软件,32.49,2.01,213326.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,343.45,310.3
2026-07-17,600566,济川药业,26.17,-0.3,27294.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",中药Ⅱ,236.14,235.34
2026-07-17,600569,安阳钢铁,1.74,0.0,56808.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",普钢,65.2,65.2
2026-07-17,600582,天地科技,4.84,1.04,72804.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专用设备,240.04,240.04
2026-07-17,600583,海油工程,5.41,-0.18,160741.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",油服工程,297.12,297.12
2026-07-17,600597,光明乳业,6.95,0.87,62751.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",饮料乳品,103.94,103.94
2026-07-17,600606,绿地控股,1.28,-1.54,611595.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房地产开发,213.62,213.62
2026-07-17,600639,浦东金桥,9.58,0.74,29441.0,fit,suf,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房地产开发,122.9,93.1
