日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-06-08 00:00:00,Long,GD,358.86,3.59%,322.91,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GENERAL DYNAMICS CORP,1WK
2026-06-08 00:00:00,Short,DNTH,76.45,-5.04%,93.88,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DIANTHUS THERAPEUTICS INC,1WK
2026-06-08 00:00:00,Long,SUNE,2.57,127.43%,1.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SUNATION ENERGY INC,1WK
2026-06-08 00:00:00,Long,CBRL,45.5,35.66%,28.25,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CRACKER BARREL OLD COUNTRY,1WK
2026-06-08 00:00:00,Long,ALHC,20.24,31.69%,12.54,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALIGNMENT HEALTHCARE INC,1WK
2026-06-08 00:00:00,Long,ALHC,20.24,31.69%,12.54,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 14}}",ALIGNMENT HEALTHCARE INC,1WK
2026-06-08 00:00:00,Long,ICUI,142.86,4.58%,124.67,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ICU MEDICAL INC,1WK
2026-06-08 00:00:00,Long,ICUI,142.86,4.58%,124.67,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 15}}",ICU MEDICAL INC,1WK
2026-06-08 00:00:00,Long,DIN,34.33,16.61%,25.35,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DINE BRANDS GLOBAL INC,1WK
2026-06-08 00:00:00,Long,DIN,34.33,16.61%,25.35,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 16}}",DINE BRANDS GLOBAL INC,1WK
2026-06-08 00:00:00,Long,PGEN,4.53,26.54%,2.84,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PRECIGEN INC,1WK
2026-06-08 00:00:00,Long,PGEN,4.53,26.54%,2.84,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 15}}",PRECIGEN INC,1WK
2026-06-08 00:00:00,Long,TFIN,74.64,4.73%,64.96,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TRIUMPH FINANCIAL INC,1WK
2026-06-08 00:00:00,Short,AMRC,27.88,-2.04%,33.88,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMERESCO INC-CL A,1WK
2026-06-08 00:00:00,Short,GTLS,206.49,-0.40%,208.62,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHART INDUSTRIES INC,1WK
2026-06-08 00:00:00,Long,BAC,55.16,3.00%,50.98,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BANK OF AMERICA CORP,1WK
2026-06-08 00:00:00,Long,SN,135.59,13.16%,105.47,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SHARKNINJA INC,1WK
2026-06-08 00:00:00,Long,MAN,34.0,7.72%,28.42,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MANPOWERGROUP INC,1WK
2026-06-08 00:00:00,Short,TSN,55.64,-4.46%,62.04,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TYSON FOODS INC-CL A,1WK
2026-06-08 00:00:00,Long,RL,393.3,7.30%,336.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RALPH LAUREN CORP,1WK
2026-06-08 00:00:00,Long,VLY,14.41,4.57%,12.96,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VALLEY NATIONAL BANCORP,1WK
2026-06-08 00:00:00,Short,TYL,295.48,-5.32%,342.84,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TYLER TECHNOLOGIES INC,1WK
2026-06-08 00:00:00,Short,AD,40.11,-20.50%,56.87,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ARRAY DIGITAL INFRASTRUCTURE,1WK
2026-06-08 00:00:00,Short,AD,40.11,-20.50%,56.87,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ARRAY DIGITAL INFRASTRUCTURE,1WK
2026-06-08 00:00:00,Long,OZK,51.63,4.09%,47.15,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BANK OZK,1WK
2026-06-08 00:00:00,Long,INCY,107.83,5.32%,91.74,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INCYTE CORP,1WK
2026-06-08 00:00:00,Long,MUSA,622.07,13.83%,496.75,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MURPHY USA INC,1WK
2026-06-08 00:00:00,Long,ABM,46.16,8.51%,39.62,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ABM INDUSTRIES INC,1WK
2026-06-08 00:00:00,Long,CR,204.07,8.05%,174.04,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CRANE CO,1WK
2026-06-08 00:00:00,Long,CR,204.07,8.05%,174.04,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 20}}",CRANE CO,1WK
2026-06-08 00:00:00,Long,EPC,21.65,9.75%,17.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EDGEWELL PERSONAL CARE CO,1WK
2026-06-08 00:00:00,Short,STI,25.83,-27.69%,41.24,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOLIDION TECHNOLOGY INC,1WK
2026-06-08 00:00:00,Long,KTB,80.41,15.63%,63.91,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KONTOOR BRANDS INC,1WK
2026-06-08 00:00:00,Long,KTB,80.41,15.63%,63.91,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KONTOOR BRANDS INC,1WK
2026-06-08 00:00:00,Long,GLXG,2.08,87.39%,-0.1,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GALAXY PAYROLL GROUP LTD-A,1WK
2026-06-08 00:00:00,Long,KBH,54.31,4.36%,47.14,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KB HOME,1WK
2026-06-08 00:00:00,Long,KBH,54.31,4.36%,47.14,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 26}}",KB HOME,1WK
2026-06-08 00:00:00,Long,FOX,61.36,2.47%,55.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FOX CORP - CLASS B,1WK
2026-06-08 00:00:00,Short,EME,811.53,-0.72%,903.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EMCOR GROUP INC,1WK
2026-06-08 00:00:00,Long,LOAR,68.91,8.88%,56.74,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LOAR HOLDINGS INC,1WK
2026-06-08 00:00:00,Long,LOAR,68.91,8.88%,56.74,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 18}}",LOAR HOLDINGS INC,1WK
2026-06-08 00:00:00,Short,CIEN,445.22,-8.81%,559.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CIENA CORP,1WK
2026-06-08 00:00:00,Long,GLXY,33.27,32.34%,21.5,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GALAXY DIGITAL INC-A,1WK
2026-06-08 00:00:00,Long,GLXY,33.27,32.34%,21.5,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 19}}",GALAXY DIGITAL INC-A,1WK
2026-06-08 00:00:00,Long,NVR,6479.7,4.81%,5692.94,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NVR INC,1WK
2026-06-08 00:00:00,Long,NVR,6479.7,4.81%,5692.94,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 15}}",NVR INC,1WK
2026-06-08 00:00:00,Short,ADSK,205.57,-10.61%,251.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AUTODESK INC,1WK
2026-06-08 00:00:00,Long,CBSH,55.08,4.37%,50.88,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COMMERCE BANCSHARES INC,1WK
2026-06-08 00:00:00,Long,CBSH,55.08,4.37%,50.88,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 15}}",COMMERCE BANCSHARES INC,1WK
2026-06-08 00:00:00,Long,XERS,6.93,12.14%,5.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XERIS BIOPHARMA HOLDINGS INC,1WK
2026-06-08 00:00:00,Long,XERS,6.93,12.14%,5.56,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 17}}",XERIS BIOPHARMA HOLDINGS INC,1WK
2026-06-08 00:00:00,Long,MTB,227.82,3.13%,212.14,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",M & T BANK CORP,1WK
2026-06-08 00:00:00,Long,PAYO,6.75,33.93%,4.33,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PAYONEER GLOBAL INC,1WK
2026-06-08 00:00:00,Long,PAYO,6.75,33.93%,4.33,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PAYONEER GLOBAL INC,1WK
2026-06-08 00:00:00,Long,SDOT,24.58,102.47%,-0.85,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SADOT GROUP INC,1WK
2026-06-08 00:00:00,Long,RH,159.32,8.65%,120.86,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RH,1WK
2026-06-08 00:00:00,Long,RH,159.32,8.65%,120.86,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 15}}",RH,1WK
2026-06-08 00:00:00,Long,NBTB,47.67,3.54%,43.74,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",N B T BANCORP INC,1WK
2026-06-08 00:00:00,Short,ICE,138.98,-1.78%,150.65,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INTERCONTINENTAL EXCHANGE IN,1WK
2026-06-08 00:00:00,Long,CWST,89.76,4.49%,77.22,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CASELLA WASTE SYSTEMS INC-A,1WK
2026-06-08 00:00:00,Long,CWST,89.76,4.49%,77.22,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 16}}",CASELLA WASTE SYSTEMS INC-A,1WK
2026-06-08 00:00:00,Short,STLA,6.89,-3.09%,8.13,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STELLANTIS NV,1WK
2026-06-08 00:00:00,Long,GRBK,73.04,6.15%,63.39,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GREEN BRICK PARTNERS INC,1WK
2026-06-08 00:00:00,Long,SFIX,4.2,22.81%,2.89,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STITCH FIX INC-CLASS A,1WK
2026-06-08 00:00:00,Long,SFIX,4.2,22.81%,2.89,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 18}}",STITCH FIX INC-CLASS A,1WK
2026-06-08 00:00:00,Long,VVV,37.81,5.82%,32.83,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VALVOLINE INC,1WK
2026-06-08 00:00:00,Long,MHO,141.95,3.36%,125.97,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",M/I HOMES INC,1WK
2026-06-08 00:00:00,Long,MHO,141.95,3.36%,125.97,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 13}}",M/I HOMES INC,1WK
2026-06-08 00:00:00,Short,WMG,28.55,-4.61%,33.01,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WARNER MUSIC GROUP CORP-CL A,1WK
2026-06-08 00:00:00,Long,IMAX,42.12,8.08%,35.22,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IMAX CORP,1WK
2026-06-08 00:00:00,Long,TNL,73.6,2.65%,65.86,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TRAVEL + LEISURE CO,1WK
2026-06-08 00:00:00,Long,GIII,35.67,5.81%,30.99,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",G-III APPAREL GROUP LTD,1WK
2026-06-08 00:00:00,Long,RGEN,133.33,9.01%,107.13,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",REPLIGEN CORP,1WK
2026-06-08 00:00:00,Long,RGEN,133.33,9.01%,107.13,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 20}}",REPLIGEN CORP,1WK
2026-06-08 00:00:00,Short,P,69.34,-3.92%,84.76,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EVERPURE INC-A,1WK
2026-06-08 00:00:00,Short,NXT,119.68,-9.04%,155.06,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEXTPOWER INC-CL A,1WK
2026-06-08 00:00:00,Long,CFG,66.51,3.95%,60.39,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CITIZENS FINANCIAL GROUP,1WK
2026-06-08 00:00:00,Short,AU,83.18,-1.12%,99.23,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ANGLOGOLD ASHANTI PLC,1WK
2026-06-08 00:00:00,Long,FCNCA,2117.01,2.02%,1951.46,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FIRST CITIZENS BCSHS  -CL A,1WK
2026-06-08 00:00:00,Short,STEP,42.52,-5.32%,50.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STEPSTONE GROUP INC-CLASS A,1WK
2026-06-08 00:00:00,Long,SFNC,22.19,2.83%,20.55,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SIMMONS FIRST NATL CORP-CL A,1WK
2026-06-08 00:00:00,Long,RNST,42.26,3.50%,38.4,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RENASANT CORP,1WK
2026-06-08 00:00:00,Long,RNST,42.26,3.50%,38.4,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 13}}",RENASANT CORP,1WK
2026-06-08 00:00:00,Long,DSY,3.88,119.21%,-0.23,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BIG TREE CLOUD HOLDINGS LT-A,1WK
2026-06-08 00:00:00,Long,DSY,3.88,119.21%,-0.23,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 20}}",BIG TREE CLOUD HOLDINGS LT-A,1WK
2026-06-08 00:00:00,Long,DSY,3.88,119.21%,-0.23,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BIG TREE CLOUD HOLDINGS LT-A,1WK
2026-06-08 00:00:00,Long,DSY,3.88,119.21%,-0.23,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 20}}",BIG TREE CLOUD HOLDINGS LT-A,1WK
2026-06-08 00:00:00,Short,HASI,37.33,-3.47%,41.8,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HA SUSTAINABLE INFRASTRUCTUR,1WK
2026-06-08 00:00:00,Short,FNV,207.91,-4.95%,241.17,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FRANCO-NEVADA CORP,1WK
2026-06-08 00:00:00,Long,TNET,47.82,2.53%,41.38,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TRINET GROUP INC,1WK
2026-06-08 00:00:00,Long,TNGX,29.82,47.48%,22.24,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TANGO THERAPEUTICS INC,1WK
