日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿)
2026-07-31,600057,厦门象屿,6.7,23.62,4560391.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",物流,226.11,166.56
2026-07-31,600075,新疆天业,4.56,12.87,6451120.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学原料,124.64,124.64
2026-07-31,600095,湘财股份,8.72,15.8,13185619.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",证券Ⅱ,268.76,268.76
2026-07-31,600098,广州发展,6.4,8.29,6279160.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,280.12,280.12
2026-07-31,600100,同方股份,7.11,3.8,7786592.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",计算机设备,267.69,267.69
2026-07-31,600101,明星电力,8.15,4.18,4373179.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,59.99,59.99
2026-07-31,600116,三峡水利,6.65,20.03,6237262.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,137.48,137.48
2026-07-31,600120,浙江东方,5.2,20.93,15034177.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",多元金融,192.29,192.29
2026-07-31,600121,郑州煤电,3.77,5.31,13966546.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",煤炭开采,62.99,62.99
2026-07-31,600123,兰花科创,6.99,30.9,6644282.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",煤炭开采,102.98,102.98
2026-07-31,600125,铁龙物流,5.59,10.26,2470035.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",铁路公路,89.43,89.43
2026-07-31,600126,杭钢股份,6.55,6.85,19467129.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",普钢,278.62,278.62
2026-07-31,600133,东湖高新,8.29,7.35,4207714.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,94.9,94.9
2026-07-31,600153,建发股份,8.98,13.24,4809859.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",物流,262.41,262.41
2026-07-31,600167,联美控股,5.85,7.38,2332037.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,165.41,165.41
2026-07-31,600170,上海建工,2.37,8.22,28092919.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房屋建设Ⅱ,244.36,244.36
2026-07-31,600256,广汇能源,5.45,11.56,28111026.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",炼化及贸易,450.0,450.0
2026-07-31,600300,维维股份,3.22,14.18,5390038.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",饮料乳品,56.44,56.44
2026-07-31,600326,西藏天路,6.94,7.26,7596260.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",水泥,126.57,126.57
2026-07-31,600339,中油工程,3.4,10.75,15887433.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",油服工程,230.03,230.03
2026-07-31,600368,五洲交通,3.88,15.82,3218435.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",铁路公路,63.1,63.1
2026-07-31,600369,西南证券,4.18,6.0,10914649.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",证券Ⅱ,283.75,283.75
2026-07-31,600376,首开股份,4.02,20.36,27119399.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房地产开发,133.88,133.88
2026-07-31,600377,宁沪高速,12.18,9.56,3089710.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",铁路公路,609.57,460.06
2026-07-31,600390,五矿资本,5.02,10.09,9420328.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",多元金融,242.9,242.9
2026-07-31,600395,盘江股份,4.94,8.33,7547011.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",煤炭开采,132.45,132.45
2026-07-31,600398,海澜之家,6.3,20.46,7451358.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",服装家纺,292.49,292.49
2026-07-31,600415,小商品城,12.8,25.98,22162555.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",一般零售,722.73,722.73
2026-07-31,600429,三元股份,4.56,12.87,3914833.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",饮料乳品,88.47,88.21
2026-07-31,600449,宁夏建材,13.08,16.99,1935298.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",水泥,62.26,62.26
2026-07-31,600461,洪城环境,9.33,8.49,2779227.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,128.54,128.54
2026-07-31,600480,凌云股份,8.88,6.86,4524698.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,120.27,119.35
2026-07-31,600486,扬农化工,56.67,11.78,1358223.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",农化制品,300.1,299.11
2026-07-31,600496,精工钢构,3.29,6.13,6640313.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专业工程,79.41,79.41
2026-07-31,600502,安徽建工,4.78,9.89,6586974.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",基础建设,79.82,79.82
2026-07-31,600505,西昌电力,11.13,4.32,3002322.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,55.78,55.78
2026-07-31,600511,国药股份,28.3,8.68,1197818.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医药商业,218.28,160.08
2026-07-31,600521,华海药业,16.72,16.11,11316711.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学制药,236.87,236.87
2026-07-31,600528,中铁工业,7.3,10.77,2844989.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",基础建设,172.39,172.39
2026-07-31,600535,天士力,16.12,21.84,5056769.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",中药Ⅱ,217.22,217.22
2026-07-31,600566,济川药业,26.84,20.96,1931402.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",中药Ⅱ,236.14,235.34
2026-07-31,600572,康恩贝,4.34,10.71,12067058.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",中药Ⅱ,110.09,109.8
2026-07-31,600583,海油工程,5.72,17.94,10477523.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",油服工程,297.12,297.12
2026-07-31,600617,国新能源,3.23,20.52,12876272.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",燃气Ⅱ,83.73,77.06
2026-07-31,600633,浙数文化,10.92,7.27,6104603.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",游戏Ⅱ,155.47,155.47
2026-07-31,600639,浦东金桥,9.72,10.95,1108046.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房地产开发,122.9,93.1
2026-07-31,600644,乐山电力,9.35,18.35,9250111.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,76.16,76.16
2026-07-31,600654,中安科,2.89,8.65,16547541.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,96.11,77.4
2026-07-31,600663,陆家嘴,8.03,27.87,3390052.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房地产开发,384.18,240.78
2026-07-31,600664,哈药股份,5.89,96.99,77917037.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学制药,85.88,85.88
2026-07-31,600674,川投能源,15.81,15.11,9578936.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,751.18,751.18
2026-07-31,600686,金龙汽车,12.22,10.32,4622000.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",商用车,126.63,126.63
2026-07-31,600691,潞化科技,2.45,10.86,7579385.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",农化制品,86.01,86.0
2026-07-31,600698,湖南天雁,6.54,10.47,5437732.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,93.93,73.0
2026-07-31,600704,物产中大,5.04,9.48,10203893.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",物流,266.32,266.32
2026-07-31,600717,天津港,4.43,13.88,5567425.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航运港口,134.28,134.28
2026-07-31,600739,辽宁成大,10.88,7.62,4046730.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",生物制品,169.8,169.8
2026-07-31,600741,华域汽车,16.86,15.38,4341458.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,570.01,570.01
2026-07-31,600746,江苏索普,6.56,25.43,6030297.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学原料,97.98,97.83
2026-07-31,600751,海航科技,3.09,6.19,7239630.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航运港口,113.94,101.13
2026-07-31,600755,厦门国贸,5.9,8.86,4129865.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",物流,133.39,133.05
2026-07-31,600756,浪潮软件,16.33,33.42,6133088.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IT服务Ⅱ,63.98,59.31
2026-07-31,600757,长江传媒,8.2,12.18,2463721.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",出版,105.59,105.57
2026-07-31,600761,安徽合力,18.26,11.61,3172615.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",工程机械,165.49,165.49
2026-07-31,600775,南京熊猫,9.78,2.3,5606791.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通信设备,122.45,90.03
2026-07-31,600792,云煤能源,3.48,9.78,4817339.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",焦炭Ⅱ,57.16,57.16
2026-07-31,600803,新奥股份,17.8,19.53,2271778.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",燃气Ⅱ,692.53,687.15
2026-07-31,600814,杭州解百,6.69,11.02,1314299.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",一般零售,56.01,56.01
2026-07-31,600820,隧道股份,5.65,10.78,4474733.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",基础建设,189.9,189.9
2026-07-31,600828,茂业商业,3.83,6.98,5118704.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",一般零售,94.39,94.36
2026-07-31,600868,梅雁吉祥,2.71,3.04,12696826.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,77.06,77.06
2026-07-31,600872,中炬高新,20.31,19.93,4733974.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",调味发酵品Ⅱ,146.83,145.41
2026-07-31,600874,创业环保,5.6,8.59,1818440.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,99.56,78.01
2026-07-31,600881,亚泰集团,1.76,16.56,31937837.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",综合Ⅱ,53.98,53.98
2026-07-31,600882,妙可蓝多,23.03,44.03,3377685.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",饮料乳品,97.32,97.32
2026-07-31,600908,无锡银行,5.65,13.97,4450250.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",银行Ⅱ,127.95,116.56
2026-07-31,600928,西安银行,3.67,15.55,6078292.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",银行Ⅱ,160.89,160.13
2026-07-31,600929,雪天盐业,5.35,17.84,5713399.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学原料,97.09,97.09
2026-07-31,600956,新天绿能,7.46,6.72,2297551.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电力,434.12,225.89
2026-07-31,600967,内蒙一机,11.6,7.93,6033992.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",地面兵装Ⅱ,253.4,253.4
2026-07-31,600968,海油发展,3.9,17.12,11867633.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",油服工程,472.68,472.68
2026-07-31,600971,恒源煤电,7.9,14.49,3952067.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",煤炭开采,93.48,93.48
2026-07-31,600987,航民股份,6.69,10.58,1486684.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",纺织制造,74.83,74.83
2026-07-31,600993,马应龙,25.01,15.68,1652940.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",中药Ⅱ,109.66,109.47
2026-07-31,600997,开滦股份,5.69,19.79,2684062.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",焦炭Ⅱ,105.75,105.75
2026-07-31,600998,九州通,5.15,9.81,9616794.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医药商业,256.66,256.66
2026-07-31,601002,晋亿实业,4.86,12.5,4657430.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通用设备,51.92,51.92
2026-07-31,601003,柳钢股份,4.12,22.26,4473620.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",普钢,119.86,116.61
2026-07-31,601008,连云港,4.38,8.96,1892665.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航运港口,61.78,61.78
2026-07-31,601058,赛轮轮胎,14.16,22.81,11766274.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,437.32,437.32
2026-07-31,601086,国芳集团,7.91,19.31,2680086.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",一般零售,58.74,58.74
2026-07-31,601098,中南传媒,10.99,16.8,2665039.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",出版,194.15,194.15
2026-07-31,601116,三江购物,10.34,4.76,2915955.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",一般零售,77.17,77.17
2026-07-31,601128,常熟银行,6.43,10.48,10445335.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",银行Ⅱ,235.47,235.47
2026-07-31,601139,深圳燃气,6.55,15.72,5779486.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",燃气Ⅱ,211.73,211.73
2026-07-31,601162,天风证券,3.71,10.09,66511061.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",证券Ⅱ,376.77,321.56
2026-07-31,601163,三角轮胎,13.26,7.75,937571.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",汽车零部件,111.2,111.2
2026-07-31,601177,杭齿前进,12.88,3.79,2213524.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",通用设备,58.51,57.41
2026-07-31,601216,君正集团,4.74,15.46,15623734.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",化学原料,468.31,468.31
2026-07-31,601222,林洋能源,5.77,8.46,4919032.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电网设备,133.29,133.29
2026-07-31,601228,广州港,3.11,11.38,5860271.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航运港口,255.76,255.76
2026-07-31,601311,骆驼股份,8.08,8.5,3093406.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电池,113.68,113.68
2026-07-31,601326,秦港股份,3.54,15.68,5641986.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",航运港口,206.18,175.55
2026-07-31,601333,广深铁路,3.08,12.0,15868602.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",铁路公路,219.59,175.22
2026-07-31,601360,三六零,9.33,7.36,23940674.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",软件开发,753.85,753.85
2026-07-31,601512,中新集团,7.98,5.07,694468.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",房地产开发,129.95,129.95
2026-07-31,601528,瑞丰银行,5.07,14.71,4541254.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",银行Ⅱ,105.17,92.97
2026-07-31,601607,上海医药,16.86,11.78,3514520.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",医药商业,618.93,465.52
2026-07-31,601666,平煤股份,7.99,11.75,8403301.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",煤炭开采,212.61,212.61
2026-07-31,601700,风范股份,4.89,12.16,5520971.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",电网设备,63.66,63.66
2026-07-31,601702,华峰铝业,15.68,11.21,2933606.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",工业金属,186.92,186.92
2026-07-31,601717,中创智领,16.15,16.1,4639152.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",专用设备,392.97,339.43
2026-07-31,601811,新华文轩,12.58,14.99,535094.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",出版,164.72,105.72
2026-07-31,601827,三峰环境,8.43,15.96,1858882.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",环境治理,154.65,154.65
2026-07-31,601858,中国科传,19.78,16.27,2903237.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",出版,188.53,188.53
2026-07-31,601860,紫金银行,2.66,9.92,11488972.0,fit,suf,"{""suf"": {""timeframe"": ""m"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",银行Ⅱ,101.04,98.02
