日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-05-29 13:30:00,Short,00202,0.07,-5.41%,0.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EVERCHINA INT'L,4H,,,,,,
2026-05-26 09:30:00,Short,00212,28.7,-4.33%,29.26,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NANYANG HOLD,4H,,,,,,
2026-05-29 13:30:00,Short,00223,0.12,-4.03%,0.13,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ELIFE HLDGS,4H,支撑释放,0.11-0.12-0.12-0.12-0.12,高-高-高-低,2.68%-7.83%-0.81%-1.60%,16.0,17.89
2026-05-29 13:30:00,Short,00223,0.12,-4.03%,0.13,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ELIFE HLDGS,4H,支撑释放,0.11-0.12-0.12-0.12-0.12,高-高-高-低,2.68%-7.83%-0.81%-1.60%,16.0,17.89
2026-05-14 13:30:00,Short,00224,0.52,-1.89%,0.55,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PIONEER GLOBAL,4H,,,,,,
2026-05-27 13:30:00,Short,00244,0.28,-6.56%,0.31,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SINCERE,4H,,,,,,
2026-05-27 13:30:00,Short,00244,0.28,-6.56%,0.31,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SINCERE,4H,,,,,,
2026-05-28 13:30:00,Long,00248,0.3,11.11%,0.28,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HKC INT'L HOLD,4H,,,,,,
2026-05-20 09:30:00,Short,00251,1.28,-3.03%,1.33,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SEA HOLDINGS,4H,支撑释放,1.15-1.16-1.17-1.28,高-高-高,0.87%-0.86%-9.40%,33.0,25.0
2026-05-29 13:30:00,Long,00276,0.66,13.79%,0.53,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MONGOLIA ENERGY,4H,一直亮绿,0.78-0.73-0.63-0.65-0.61,低-低-高-低,6.41%-13.70%-3.17%-6.15%,36.0,25.77
2026-05-29 13:30:00,Long,00280,0.51,2.00%,0.49,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KING FOOK HOLD,4H,,,,,,
