日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-06-16,000922,佳电股份,14.5,9.02,639197.0,9.07,40,35.31%,+8.72%,+14.55%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",电机Ⅱ,95.91,81.05,-3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,002155,湖南黄金,26.6,3.7,857081.0,5.49,33,100.0%,+8.82%,+38.89%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",贵金属,457.08,457.03,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,300450,先导智能,49.4,15.96,1469989.0,9.43,42,38.37%,+8.23%,+44.93%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",电池,830.41,773.47,-2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
