日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-07-07 00:00:00,Long,VZ,42.59,1.24%,41.0,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Verizon,1D,,,,,,
2026-07-07 00:00:00,Short,SOXX,551.69,-5.13%,594.08,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",iShares Semiconductor ETF,1D,,,,,,
2026-07-07 00:00:00,Long,WMT,111.54,0.80%,108.31,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Walmart,1D,,,,,,
2026-07-07 00:00:00,Long,WMT,111.54,0.80%,108.31,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Walmart,1D,,,,,,
2026-07-07 00:00:00,Short,AGG,98.21,-0.46%,98.81,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",iShares Core US Aggregate Bond ETF,1D,,,,,,
2026-07-07 00:00:00,Short,KEYS,309.12,-3.32%,329.63,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Keysight Technologies,1D,一直亮红,158.79-167.23-196.39-266.47-315.01,高-高-高-高,5.32%-17.44%-35.68%-18.22%,18.0,19.03
2026-07-07 00:00:00,Long,PINS,22.42,0.76%,21.17,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Pinterest,1D,压力释放,27.96-27.74-20.06-24.71-22.36,低-低-高-低,0.80%-27.69%-23.21%-9.49%,20.0,19.44
2026-07-07 00:00:00,Short,COHR,314.13,-6.43%,365.25,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Coherent,1D,支撑释放,167.5-175.24-215.55-291.0-335.48,高-高-高-高,4.62%-23.00%-35.00%-15.29%,18.0,31.06
2026-07-07 00:00:00,Long,MCD,282.21,0.97%,275.29,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",McDonald's,1D,,,,,,
2026-07-07 00:00:00,Long,MCD,282.21,0.97%,275.29,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 22}}",McDonald's,1D,,,,,,
2026-07-07 00:00:00,Long,WFC,87.18,-0.31%,84.94,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Wells Fargo,1D,压力释放,nan-96.73-94.55-86.21,低-低-低,nan%-2.25%-8.82%,58.0,18.45
2026-07-07 00:00:00,Short,TLT,84.55,-1.05%,85.81,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",iShares 20+ Year Treasury Bond ETF,1D,,,,,,
2026-07-07 00:00:00,Long,SLB,46.42,1.53%,44.31,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SLB,1D,,,,,,
2026-07-07 00:00:00,Long,SLB,46.42,1.53%,44.31,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SLB,1D,,,,,,
2026-07-07 00:00:00,Short,MTZ,358.85,-5.72%,393.41,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MasTec,1D,,,,,,
2026-07-07 00:00:00,Short,MYRG,419.08,-5.34%,464.86,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MYR Group,1D,,,,,,
2026-07-07 00:00:00,Long,OXY,51.68,5.88%,47.76,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Occidental Petroleum,1D,,,,,,
2026-07-07 00:00:00,Long,OXY,51.68,5.88%,47.76,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 12}}",Occidental Petroleum,1D,,,,,,
2026-07-07 00:00:00,Long,OXY,51.68,5.88%,47.76,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Occidental Petroleum,1D,,,,,,
2026-07-07 00:00:00,Long,OXY,51.68,5.88%,47.76,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Occidental Petroleum,1D,,,,,,
2026-07-07 00:00:00,Short,NVMI,446.43,-4.33%,490.73,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Nova,1D,一直亮红,298.45-405.15-401.0-408.38-462.77,高-低-高-高,35.75%-1.02%-1.84%-13.32%,32.0,33.11
2026-07-07 00:00:00,Short,INTC,110.39,-9.66%,127.11,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Intel,1D,,,,,,
2026-07-07 00:00:00,Short,OUST,44.06,-11.58%,54.57,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Ouster,1D,,,,,,
2026-07-07 00:00:00,Short,QUBT,8.69,-7.26%,10.09,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Quantum Computing,1D,,,,,,
2026-07-07 00:00:00,Long,VRSN,266.78,2.95%,253.9,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VeriSign,1D,,,,,,
2026-07-07 00:00:00,Long,VRSN,266.78,2.95%,253.9,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 13}}",VeriSign,1D,,,,,,
2026-07-07 00:00:00,Long,NET,268.83,8.60%,240.73,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Cloudflare,1D,,,,,,
2026-07-07 00:00:00,Long,NOW,110.73,2.59%,102.97,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ServiceNow,1D,,,,,,
2026-07-07 00:00:00,Long,PFE,24.07,1.48%,23.34,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Pfizer,1D,,,,,,
2026-07-07 00:00:00,Long,PFE,24.07,1.48%,23.34,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Pfizer,1D,,,,,,
2026-07-07 00:00:00,Long,COP,108.44,4.69%,101.61,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",ConocoPhillips,1D,,,,,,
2026-07-07 00:00:00,Long,COP,108.44,4.69%,101.61,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",ConocoPhillips,1D,,,,,,
2026-07-07 00:00:00,Short,MU,938.38,-4.71%,1035.1,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Micron Technology,1D,,,,,,
2026-07-07 00:00:00,Long,PEP,144.98,1.18%,141.0,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PepsiCo,1D,,,,,,
2026-07-07 00:00:00,Long,PEP,144.98,1.18%,141.0,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 38}}",PepsiCo,1D,,,,,,
2026-07-07 00:00:00,Long,T,21.09,2.48%,20.14,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",AT&T,1D,,,,,,
2026-07-07 00:00:00,Long,T,21.09,2.48%,20.14,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",AT&T,1D,,,,,,
2026-07-07 00:00:00,Long,BZ,14.02,2.56%,13.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Kanzhun,1D,,,,,,
2026-07-07 00:00:00,Long,BZ,14.02,2.56%,13.11,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 10}}",Kanzhun,1D,,,,,,
2026-07-07 00:00:00,Short,VPG,108.45,-11.83%,130.93,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Vishay Precision Group,1D,支撑释放,nan-30.56-29.08-39.16-112.39,低-低-高-高,nan%-4.84%-34.66%-187.00%,18.0,35.05
2026-07-07 00:00:00,Short,VPG,108.45,-11.83%,130.93,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Vishay Precision Group,1D,,,,,,
2026-07-07 00:00:00,Short,POWI,66.84,-8.51%,75.25,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Power Integrations,1D,支撑释放,34.98-42.96-44.34-64.32-69.37,高-高-高-高,22.83%-3.21%-45.06%-7.85%,18.0,31.44
2026-07-07 00:00:00,Short,POWI,66.84,-8.51%,75.25,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Power Integrations,1D,,,,,,
2026-07-07 00:00:00,Short,URA,41.75,-4.85%,44.95,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Global X Uranium ETF,1D,,,,,,
2026-07-07 00:00:00,Short,URA,41.75,-4.85%,44.95,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Global X Uranium ETF,1D,一直亮红,40.69-49.11-44.76-46.56-42.23,高-低-高-低,20.70%-8.86%-4.02%-9.30%,17.0,17.03
2026-07-07 00:00:00,Long,CVX,174.01,3.52%,165.94,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Chevron,1D,,,,,,
2026-07-07 00:00:00,Long,CVX,174.01,3.52%,165.94,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 15}}",Chevron,1D,,,,,,
2026-07-07 00:00:00,Long,CVX,174.01,3.52%,165.94,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Chevron,1D,,,,,,
2026-07-07 00:00:00,Long,CVX,174.01,3.52%,165.94,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",Chevron,1D,,,,,,
2026-07-07 00:00:00,Short,RIVN,16.49,-18.12%,19.42,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Rivian Automotive,1D,,,,,,
2026-07-07 00:00:00,Short,RIVN,16.49,-18.12%,19.42,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Rivian Automotive,1D,,,,,,
2026-07-07 00:00:00,Short,ADI,379.03,-2.52%,400.21,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Analog Devices,1D,一直亮红,221.99-269.3-300.56-381.22-383.32,高-高-高-高,21.31%-11.61%-26.84%-0.55%,18.0,16.33
2026-07-07 00:00:00,Short,JBL,321.08,-5.07%,349.85,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Jabil,1D,支撑释放,214.88-227.17-234.91-321.92-341.47,高-高-高-高,5.72%-3.41%-37.04%-6.07%,18.0,25.61
2026-07-07 00:00:00,Short,JBL,321.08,-5.07%,349.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",Jabil,1D,,,,,,
