日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,交易所,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-08-27 08:00:00,Short,FARTCOIN-USDT,0.2,-7.28%,0.24,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",FARTCOIN,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,FARTCOIN-USDT,0.2,-7.28%,0.24,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",FARTCOIN,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,ONT-USDT,0.06,-11.94%,0.08,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ONT,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,ONT-USDT,0.06,-11.94%,0.08,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ONT,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,PENGU-USDT,0.01,-3.92%,0.01,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",PENGU,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,PENGU-USDT,0.01,-3.92%,0.01,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",PENGU,1D,Binance,,,,,,
2026-08-27 08:00:00,Long,MOVR-USDT,0.9,27.73%,0.49,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MOVR,1D,Binance,,,,,,
2026-08-27 08:00:00,Long,MOVR-USDT,0.9,27.73%,0.49,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 30}}",MOVR,1D,Binance,,,,,,
2026-08-27 08:00:00,Long,MOVR-USDT,0.9,27.73%,0.49,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",MOVR,1D,Binance,,,,,,
2026-08-27 08:00:00,Long,MOVR-USDT,0.9,27.73%,0.49,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",MOVR,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,LIT-USDT,3.31,-4.15%,3.79,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",LIT,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,LIT-USDT,3.31,-4.15%,3.79,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",LIT,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,ASTER-USDT,0.7,-3.10%,0.77,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ASTER,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,ASTER-USDT,0.7,-3.10%,0.77,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ASTER,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,TRX-USDT,0.33,-0.53%,0.34,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TRX,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,POL-USDT,0.11,-5.21%,0.12,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",POL,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,POL-USDT,0.11,-5.21%,0.12,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",POL,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,POL-USDT,0.11,-5.21%,0.12,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",POL,1D,Binance,,,,,,
2026-08-27 08:00:00,Long,PUMPBTC-USDT,0.01,0.91%,0.01,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PUMPBTC,1D,Binance,压力释放,0.02-0.03-0.01-0.01-0.01,高-低-高-低,81.14%-67.49%-6.19%-2.50%,18.0,28.57
2026-08-27 08:00:00,Short,LSK-USDT,0.1,-7.51%,0.12,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",LSK,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,LSK-USDT,0.1,-7.51%,0.12,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",LSK,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,GAS-USDT,1.3,-7.32%,1.65,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",GAS,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,GAS-USDT,1.3,-7.32%,1.65,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",GAS,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,OP-USDT,0.1,-2.88%,0.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OP,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,GRVT-USDT,0.17,-4.82%,0.22,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GRVT,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,GRAM-USDT,1.38,-2.13%,1.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GRAM,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,ENS-USDT,5.85,-2.45%,6.42,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ENS,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,ENS-USDT,5.85,-2.45%,6.42,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ENS,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,SPK-USDT,0.02,-3.91%,0.02,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SPK,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,CAKE-USDT,1.72,-0.93%,1.81,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CAKE,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,CAKE-USDT,1.72,-0.93%,1.81,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CAKE,1D,Binance,,,,,,
2026-08-27 08:00:00,Long,SXT-USDT,0.01,-0.09%,0.01,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SXT,1D,Binance,压力释放,0.02-0.02-0.01-0.01-0.01,低-低-低-低,21.58%-27.10%-25.95%-21.40%,20.0,29.88
2026-08-27 08:00:00,Short,MELANIA-USDT,0.11,-5.25%,0.13,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",MELANIA,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,MELANIA-USDT,0.11,-5.25%,0.13,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",MELANIA,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,SUPER-USDT,0.11,-2.43%,0.12,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",SUPER,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,SUPER-USDT,0.11,-2.43%,0.12,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",SUPER,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,MASK-USDT,0.44,-3.50%,0.48,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",MASK,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,MASK-USDT,0.44,-3.50%,0.48,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",MASK,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,MET-USDT,0.21,-4.21%,0.24,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MET,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,AT-USDT,0.13,-3.41%,0.15,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AT,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,QTUM-USDT,0.85,-4.68%,0.98,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",QTUM,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,QTUM-USDT,0.85,-4.68%,0.98,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",QTUM,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,VELODROME-USDT,0.02,-0.83%,0.02,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",VELODROME,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,VELODROME-USDT,0.02,-0.83%,0.02,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",VELODROME,1D,Binance,,,,,,
2026-08-27 08:00:00,Long,TA-USDT,0.06,4.62%,0.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TA,1D,Binance,,,,,,
2026-08-27 08:00:00,Long,TA-USDT,0.06,4.62%,0.05,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 38}}",TA,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,CYBER-USDT,0.32,-0.71%,0.34,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CYBER,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,OG-USDT,2.95,-1.37%,3.15,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",OG,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,OG-USDT,2.95,-1.37%,3.15,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",OG,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,ZRX-USDT,0.1,-2.29%,0.11,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ZRX,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,ZRX-USDT,0.1,-2.29%,0.11,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ZRX,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,WET-USDT,0.06,-1.05%,0.07,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WET,1D,Binance,支撑释放,nan-0.06-0.09-0.05-0.06,低-高-低-高,nan%-47.04%-40.50%-19.70%,30.0,29.11
2026-08-27 08:00:00,Short,CELO-USDT,0.08,-2.11%,0.08,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CELO,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,CELO-USDT,0.08,-2.11%,0.08,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CELO,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,CETUS-USDT,0.02,-2.13%,0.03,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CETUS,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,CELR-USDT,0.0,-0.21%,0.0,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CELR,1D,Binance,,,,,,
2026-08-27 08:00:00,Short,CELR-USDT,0.0,-0.21%,0.0,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CELR,1D,Binance,,,,,,
