日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-05-13,000400,许继电气,27.7,1.65,426596.0,4.22,37,16.29%,+3.25%,+11.17%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",电网设备,286.74,284.79,-4.22,-4.84,-4.4,-0.97,-2.82,-6.39,-6.43,-3.61,-5.96,-4.77,-3.61,-3.9,-1.73,-4.19,-6.46,-12.96,-16.28,,,,,,,,,,,,,
2026-05-13,603969,银龙股份,9.98,2.57,287293.0,3.38,28,48.75%,+11.49%,+25.94%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",通用设备,79.49,76.96,0.2,0.4,-1.2,-3.61,-3.81,-10.62,-9.62,-12.22,-15.53,-18.64,-18.94,-22.95,-19.24,-18.64,-16.43,-17.43,-18.64,,,,,,,,,,,,,
