日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-03-19,603189,网达软件,21.0,4.58,418227.0,15.52,37,100.0%,+7.16%,+19.60%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",软件开发,51.05,51.05,-3.76,-13.38,-8.14,-7.14,-9.71,-9.81,-10.52,-15.43,-17.86,-21.95,-14.14,-18.52,-13.86,-17.57,-18.81,-18.67,-18.62,-20.05,-19.33,-27.38,-34.62,-32.38,-39.1,-40.0,-39.86,-40.9,-38.71,-41.62,-44.52,-44.29
