日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-05-14,300080,易成新能,5.01,11.33,1385775.0,7.41,59,64.52%,+3.92%,+17.24%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",光伏设备,107.53,107.39,-4.79,-5.99,-5.39,-11.18,-16.97,-14.97,-16.57,-18.76,-19.36,-18.16,-20.36,-17.56,-18.76,-19.16,-18.76,-18.56,,,,,,,,,,,,,,
2026-05-14,600819,耀皮玻璃,7.93,9.99,214264.0,2.87,48,30.04%,+9.92%,+25.85%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",玻璃玻纤,71.99,55.08,-5.8,-8.7,-9.08,-9.84,-12.11,-10.34,-9.33,-10.97,-14.12,-10.34,-14.5,-14.5,-17.53,-19.29,-19.29,-11.22,,,,,,,,,,,,,,
