日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-04-21,002544,普天科技,27.81,0.65,173022.0,2.54,42,22.28%,+3.13%,+20.86%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",通信服务,172.99,172.98,-0.68,-2.3,-5.57,-7.52,-10.72,-9.53,-8.23,-6.04,-4.1,-1.83,-0.43,-1.04,-0.9,-6.22,-8.49,-6.76,-7.34,-11.0,-15.5,-13.77,-15.1,-16.4,-18.55,-17.51,-21.97,-23.95,-24.56,-24.6,-26.93,-25.21
2026-04-21,600308,华泰股份,4.14,10.11,490099.0,3.23,29,42.42%,+8.86%,+8.78%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",造纸,57.94,57.94,-2.9,-3.62,-5.07,-4.59,-4.59,-3.38,-6.04,-5.31,-6.76,-4.83,-5.07,-5.8,-7.25,-5.8,-6.76,-10.14,-8.45,-11.11,-13.53,-12.8,-13.53,-12.32,-14.73,-15.46,-15.46,-13.53,-14.98,-15.94,-17.87,-16.91
2026-04-21,600889,南京化纤,15.42,1.98,60311.0,1.65,48,100.0%,+1.33%,+8.80%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",通用设备,79.63,52.28,3.11,2.14,-0.32,-4.22,-3.05,-0.19,-1.49,-1.23,2.92,2.79,1.82,-0.26,-2.33,-1.1,-0.78,-2.08,-3.05,-3.44,0.39,5.38,4.99,8.11,6.36,3.44,4.99,5.06,3.37,1.95,2.98,
2026-04-21,601128,常熟银行,7.29,0.41,351185.0,1.06,30,54.5%,+4.24%,+5.28%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",银行Ⅱ,235.47,235.47,0.55,0.96,1.65,0.82,0.55,1.23,0.41,-0.96,-1.51,-2.19,-1.92,-0.55,-0.27,-0.27,-1.65,-1.37,-1.23,-1.23,-1.78,-2.47,-1.92,-2.47,-3.57,-4.25,-2.74,-0.96,-1.51,-3.16,-4.25,-3.16
2026-04-21,601512,中新集团,9.38,5.75,187713.0,1.25,66,49.91%,+7.66%,+15.50%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",房地产开发,129.95,129.95,10.02,21.0,9.06,6.82,10.55,11.94,7.25,10.13,10.55,13.43,13.97,7.25,2.77,-1.81,-3.73,-0.43,-1.71,-3.73,-7.57,-7.57,-5.12,-6.5,-7.78,-6.82,-7.25,-5.65,-6.93,-8.64,-10.02,-7.36
2026-04-21,601963,重庆银行,10.9,0.46,144607.0,0.71,42,42.01%,+6.84%,+8.65%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",银行Ⅱ,357.19,193.56,-0.18,1.28,0.0,-0.46,-0.92,-2.66,-3.67,-3.94,-3.85,-4.4,-5.14,-4.22,-3.49,0.73,-1.65,0.46,1.38,1.47,5.23,3.21,4.04,5.41,4.13,4.13,10.28,8.81,8.44,10.18,9.08,10.18
2026-04-21,605020,永和股份,26.95,2.94,214558.0,4.27,37,19.47%,+4.72%,+12.37%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",化学制品,129.24,127.24,-0.37,-2.04,-0.56,-0.71,-0.78,0.45,-0.19,0.15,-0.07,1.82,4.45,5.64,7.61,17.81,17.25,16.62,17.96,23.71,21.71,25.01,22.63,25.34,25.75,27.72,23.04,30.28,32.1,29.42,26.49,27.87
