日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-03-13,000049,德赛电池,27.09,1.08,153630.0,4.0,37,70.91%,+6.81%,+12.79%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",电池,105.47,105.44,1.03,-0.78,-1.11,-0.96,2.44,-1.77,4.98,3.32,1.62,1.22,0.78,-3.88,-3.1,-5.24,-9.34,-8.16,-6.76,-6.09,-0.85,0.44,1.77,0.3,0.78,2.69,2.03,9.41,11.37,6.2,6.76,5.72
2026-03-13,600211,西藏药业,43.81,4.16,80779.0,2.51,55,26.52%,+5.70%,+18.44%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",生物制品,131.57,131.57,0.89,0.07,0.68,-2.1,-3.17,-9.97,-7.97,-8.22,-9.43,-6.82,-6.6,-7.37,-2.65,-1.92,-4.13,-4.31,-3.7,-3.72,-3.54,-6.05,-5.14,-3.4,-3.56,-4.38,-5.52,-6.0,-5.59,-6.44,-6.82,-7.81
2026-03-13,600336,澳柯玛,8.18,9.95,524312.0,6.57,33,76.96%,+11.64%,+12.58%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",白色家电,55.14,55.14,-2.32,-2.93,-3.79,-8.44,-10.88,-19.68,-15.16,-14.18,-16.5,-15.53,-13.81,-15.53,-12.47,-14.43,-16.5,-15.89,-12.71,-12.71,-12.47,-13.33,-13.08,-13.94,-13.08,-13.08,-12.84,-13.2,-13.94,-13.69,-14.55,-11.25
2026-03-13,601311,骆驼股份,9.84,0.41,329012.0,2.8,48,9.05%,+6.71%,+14.28%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",电池,113.68,113.68,-0.3,-2.34,-3.96,-4.98,-3.86,-7.01,-6.0,-4.27,-2.54,-1.52,-2.24,-3.96,-2.34,-4.67,-7.62,-6.0,-3.76,-3.66,1.32,2.85,4.07,2.34,4.37,5.79,5.08,4.17,10.47,8.64,5.08,2.74
