日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-03-10,002212,天融信,8.92,7.08,1177973.0,10.1,62,44.03%,+4.15%,+20.65%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",软件开发,87.99,87.05,-0.22,-1.35,-5.16,-4.15,-7.96,-6.05,-7.96,-11.43,-17.71,-15.36,-14.46,-16.93,-16.37,-16.7,-18.05,-16.03,-18.27,-19.84,-18.95,-15.47,-17.38,-16.59,-15.92,-15.47,-16.37,-15.36,-16.03,-15.7,-14.91,-13.0
2026-03-10,002653,海思科,49.5,8.2,62788.0,1.3,60,100.0%,+2.67%,+29.05%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",化学制药,617.52,266.46,-2.97,-4.81,-6.38,-1.27,2.46,3.78,4.3,3.09,-0.59,1.8,2.59,3.66,11.39,12.99,9.66,16.85,16.87,11.8,12.77,15.72,7.9,13.37,22.48,18.14,18.28,14.85,13.17,16.42,16.93,17.96
2026-03-10,300709,精研科技,45.0,6.69,135457.0,9.07,61,100.0%,+4.88%,+17.44%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",消费电子,71.38,57.26,-0.98,-3.36,-4.93,-5.07,-11.2,-8.6,-11.53,-13.36,-19.09,-16.62,-14.89,-15.78,-14.76,-15.02,-12.2,-9.78,-12.6,-14.22,-11.56,-6.73,-5.8,-6.56,-6.58,-5.38,-5.09,-5.91,-6.53,-6.93,-8.51,-7.53
2026-03-10,300790,宇瞳光学,27.64,2.79,159814.0,4.92,39,100.0%,+6.18%,+35.94%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",计算机设备,87.39,75.83,0.07,-2.03,-4.23,-4.49,-7.92,-6.26,-9.95,-12.52,-17.84,-15.41,-13.89,-15.34,-15.48,-15.96,-16.75,-14.91,-15.09,-9.26,-10.96,2.82,9.01,8.43,6.15,5.32,7.16,9.19,8.65,9.95,13.75,11.69
2026-03-10,603063,禾望电气,32.18,1.2,317547.0,6.93,54,18.66%,+6.18%,+15.49%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",风电设备,157.94,157.94,3.92,3.17,0.06,0.65,-2.49,-0.59,-1.52,2.21,-0.75,1.4,5.1,2.86,7.02,2.77,-4.1,-0.87,-5.07,-8.02,-7.96,-1.74,1.8,1.9,-0.03,7.43,18.18,14.79,26.26,27.19,28.19,29.8
