日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-04-29,002444,巨星科技,34.64,6.19,320763.0,2.8,27,5.93%,+9.64%,+12.12%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",通用设备,363.12,348.7,-1.3,-0.06,1.79,5.37,2.28,2.02,3.49,0.17,0.17,-2.83,-0.89,-5.51,-6.29,-6.35,-3.67,-1.93,-3.7,-4.27,-6.47,-6.76,-7.1,-6.12,-6.87,-8.57,,,,,,
2026-04-29,600210,紫江企业,7.14,4.08,612047.0,4.04,45,68.64%,+1.96%,+12.25%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",包装印刷,104.65,104.65,-2.24,-1.82,-2.38,-2.8,-3.22,-2.38,-2.8,-4.62,-5.46,-6.16,-5.18,-4.48,-5.88,-5.74,-6.72,-6.3,-7.42,-7.7,-6.86,-6.3,-6.72,-7.56,-8.96,-8.4,,,,,,
