日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-05-28,002171,楚江新材,12.25,4.88,849980.0,5.27,30,12.63%,+9.48%,+27.17%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",工业金属,177.87,176.87,-2.69,-4.08,-2.29,5.14,3.84,4.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-28,601369,陕鼓动力,9.61,9.95,238512.0,1.4,39,70.99%,+1.86%,+14.80%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",专用设备,175.28,173.52,-0.1,0.62,-4.37,-6.87,-5.2,-8.12,,,,,,,,,,,,,,,,,,,,,,,,
