日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-03-12,002102,能特科技,3.79,8.29,2591821.0,11.93,46,100.0%,+9.78%,+16.22%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",化学制药,81.94,71.92,-2.11,-5.01,-6.86,-7.92,-11.08,-15.3,-20.84,-17.68,-16.36,-15.83,-12.66,-12.4,-14.51,-12.14,-20.84,-21.11,-19.0,-17.41,-17.68,-20.05,-21.37,-22.96,-24.27,-23.48,-24.27,-25.86,-25.59,-25.86,-26.12,-26.12
2026-03-12,300981,中红医疗,13.14,1.94,50419.0,1.28,46,93.38%,+2.38%,+16.05%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",医疗器械,57.04,52.27,20.02,17.81,27.63,27.47,18.49,12.63,3.5,7.91,6.32,0.46,1.22,2.66,-0.08,5.94,6.32,8.14,17.73,11.64,5.4,6.24,11.42,6.47,4.57,5.25,2.36,1.98,1.52,10.05,10.12,14.23
2026-03-12,600177,XD雅戈尔,7.43,2.34,486832.0,1.05,48,22.63%,+1.33%,+1.86%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",服装家纺,352.77,352.77,1.75,2.83,4.04,4.31,5.11,5.92,2.56,4.17,4.44,4.71,2.69,3.36,3.23,3.23,3.23,1.88,0.13,1.21,-0.4,-1.35,-3.63,-3.36,-2.15,-1.75,-1.75,-1.62,-1.08,0.13,0.81,2.02
2026-03-12,603235,天新药业,28.48,5.25,36159.0,0.83,45,100.0%,+5.46%,+3.59%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",化学制品,116.8,116.8,-0.74,-1.02,-2.25,-1.19,-1.3,-3.05,-9.16,-7.37,-6.88,-7.65,-6.32,-7.48,-6.99,-4.6,-3.44,-6.11,-4.42,-3.76,-4.81,-4.92,-5.86,-5.3,-5.02,-5.69,-6.07,-6.25,-7.9,-7.13,-7.55,-8.64
