日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-05-22,002121,科陆电子,7.62,9.96,860975.0,6.15,42,28.45%,+2.76%,+34.54%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",电网设备,139.01,117.17,2.76,8.27,6.3,11.81,8.66,3.41,-2.76,-5.64,-7.74,-8.92,,,,,,,,,,,,,,,,,,,,
2026-05-22,600895,张江高科,39.65,6.27,1103428.0,7.12,43,26.26%,+10.01%,+25.65%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 250, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",房地产开发,540.65,540.65,1.82,-0.83,-6.83,-5.4,-12.38,-14.8,-15.94,-16.57,-17.25,-18.84,,,,,,,,,,,,,,,,,,,,
