日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-08-24 00:00:00,Long,00572,0.43,14.86%,0.41,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FW HOLDINGS,1D,一直释放,nan-0.53-0.5-0.44-0.39,低-低-低-低,nan%-5.66%-11.00%-12.36%,41.0,9.86
2026-08-24 00:00:00,Short,00573,0.25,-1.96%,0.26,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TAO HEUNG HLDGS,1D,支撑释放,0.26-0.24-0.25-0.25,低-高-低,6.54%-4.94%-1.96%,25.0,8.0
2026-08-25 00:00:00,Short,00585,4.86,-2.80%,5.64,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IMAGI INT'L-500,1D,,,,,,
2026-08-25 00:00:00,Long,00601,0.07,3.12%,0.07,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",REMT,1D,,,,,,
2026-08-25 00:00:00,Long,00601,0.07,3.12%,0.07,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",REMT,1D,,,,,,
2026-08-25 00:00:00,Long,00604,0.71,-0.69%,0.69,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SHENZHEN INVEST,1D,压力释放,0.99-0.92-0.83-0.93-0.71,低-低-高-低,7.07%-9.78%-12.05%-23.66%,23.0,7.58
2026-08-25 00:00:00,Short,00673,0.3,-7.69%,0.32,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHINA HEALTH,1D,一直亮红,0.59-0.45-0.48-0.4-0.3,低-高-低-低,23.73%-6.67%-17.71%-24.05%,25.0,46.67
2026-08-25 00:00:00,Short,00673,0.3,-7.69%,0.32,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHINA HEALTH,1D,一直亮红,nan-0.6-0.45-0.48-0.3,低-低-高-低,nan%-25.00%-6.67%-37.50%,25.0,46.67
2026-08-24 00:00:00,Short,00684,0.4,0.00%,0.4,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALLAN INT'L,1D,一直释放,nan-0.52-0.44,低-低,nan%-16.35%,66.0,17.24
2026-08-24 00:00:00,Long,00687,0.35,1.45%,0.34,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TYSAN HOLDINGS,1D,,,,,,
2026-08-25 00:00:00,Long,00696,8.88,6.47%,8.41,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TRAVELSKY TECH,1D,,,,,,
2026-08-25 00:00:00,Short,00710,3.71,-0.80%,3.85,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BOE VARITRONIX,1D,支撑释放,4.43-3.78-3.92-3.77-3.74,低-高-低-低,14.78%-3.83%-3.93%-0.77%,20.0,8.16
2026-08-25 00:00:00,Short,00723,0.25,-1.92%,0.27,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",RELIANCE GLO HL,1D,,,,,,
2026-08-25 00:00:00,Short,00723,0.25,-1.92%,0.27,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",RELIANCE GLO HL,1D,,,,,,
2026-08-25 00:00:00,Short,00725,0.94,-4.08%,1.0,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PERENNIAL INT'L,1D,,,,,,
2026-08-25 00:00:00,Short,00743,1.65,-20.05%,1.7,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASIA CEMENT CH,1D,,,,,,
2026-08-25 00:00:00,Short,00743,1.65,-20.05%,1.7,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASIA CEMENT CH,1D,,,,,,
2026-08-25 00:00:00,Short,00752,2.22,-0.67%,2.27,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PICO FAR EAST,1D,,,,,,
2026-08-25 00:00:00,Long,00771,0.76,10.14%,0.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AUTOMATED SYS,1D,,,,,,
2026-08-25 00:00:00,Long,00771,0.76,10.14%,0.72,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AUTOMATED SYS,1D,,,,,,
2026-08-25 00:00:00,Short,00780,12.33,-5.88%,13.75,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TONGCHENGTRAVEL,1D,,,,,,
2026-08-25 00:00:00,Long,00832,0.04,5.41%,0.04,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CENTRAL CHINA,1D,,,,,,
