日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-08-24 00:00:00,Short,TTWO,233.5,-2.55%,250.62,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TAKE-TWO INTERACTIVE SOFTWRE,1D,,,,,,
2026-08-24 00:00:00,Short,CUE,23.18,-3.34%,27.71,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CUE BIOPHARMA INC,1D,,,,,,
2026-08-24 00:00:00,Short,BWXT,149.52,-4.63%,163.17,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BWX TECHNOLOGIES INC,1D,支撑释放,166.31-182.72-188.29-179.18-156.85,高-高-低-低,9.87%-3.05%-4.84%-12.46%,18.0,13.62
2026-08-24 00:00:00,Long,QNBC,44.75,1.54%,43.52,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",QNB CORP,1D,,,,,,
2026-08-24 00:00:00,Short,RACE,424.44,-2.77%,438.82,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",FERRARI NV,1D,,,,,,
2026-08-24 00:00:00,Short,RACE,424.44,-2.77%,438.82,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",FERRARI NV,1D,,,,,,
2026-08-24 00:00:00,Short,FNB,18.48,-0.27%,19.04,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FNB CORP,1D,,,,,,
2026-08-24 00:00:00,Short,KOD,37.22,-2.90%,41.75,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KODIAK SCIENCES INC,1D,支撑释放,23.92-20.88-21.0-29.21-38.07,低-高-高-高,12.71%-0.57%-39.10%-30.33%,18.0,23.12
2026-08-24 00:00:00,Short,FGI,7.02,-9.13%,8.96,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FGI INDUSTRIES LTD,1D,,,,,,
2026-08-24 00:00:00,Short,KIDS,25.07,-2.26%,27.42,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ORTHOPEDIATRICS CORP,1D,,,,,,
2026-08-24 00:00:00,Short,KIDS,25.07,-2.26%,27.42,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ORTHOPEDIATRICS CORP,1D,,,,,,
2026-08-24 00:00:00,Short,EP,3.21,-1.83%,3.49,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",EMPIRE PETROLEUM CORP,1D,,,,,,
2026-08-24 00:00:00,Short,EP,3.21,-1.83%,3.49,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",EMPIRE PETROLEUM CORP,1D,,,,,,
2026-08-24 00:00:00,Short,CCEL,4.39,-3.73%,5.0,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CRYO-CELL INTL INC,1D,,,,,,
2026-08-24 00:00:00,Short,CCEL,4.39,-3.73%,5.0,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CRYO-CELL INTL INC,1D,,,,,,
2026-08-24 00:00:00,Long,CHH,111.12,1.37%,104.36,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHOICE HOTELS INTL INC,1D,,,,,,
2026-08-24 00:00:00,Long,CHH,111.12,1.37%,104.36,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 11}}",CHOICE HOTELS INTL INC,1D,,,,,,
