日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,交易所,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-08-07 08:00:00,Long,AIO-USDT,0.04,16.37%,0.03,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",AIO,1D,Binance,,,,,,
2026-08-07 08:00:00,Long,AIO-USDT,0.04,16.37%,0.03,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",AIO,1D,Binance,,,,,,
2026-08-07 08:00:00,Long,BTW-USDT,0.22,15.71%,0.14,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BTW,1D,Binance,一直亮绿,nan-0.21,低,nan%,48.0,329.71
2026-08-07 08:00:00,Long,XMR-USDT,378.96,2.48%,354.15,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XMR,1D,Binance,,,,,,
2026-08-07 08:00:00,Long,SPCX-USDT,134.06,17.11%,104.34,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SPCX,1D,Binance,,,,,,
2026-08-07 08:00:00,Long,SPCX-USDT,134.06,17.11%,104.34,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 31}}",SPCX,1D,Binance,,,,,,
2026-08-07 08:00:00,Long,SPCX-USDT,134.06,17.11%,104.34,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SPCX,1D,Binance,,,,,,
2026-08-07 08:00:00,Long,SPCX-USDT,134.06,17.11%,104.34,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 31}}",SPCX,1D,Binance,,,,,,
2026-08-07 08:00:00,Long,SOXL-USDT,141.35,3.96%,110.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOXL,1D,Binance,,,,,,
2026-08-07 08:00:00,Long,SOXL-USDT,141.35,3.96%,110.08,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 32}}",SOXL,1D,Binance,,,,,,
