日期,信号,代码,现价,涨幅,止损,策略,参组,参数,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅,名称,周期,交易所
2026-08-24 08:00:00,Long,ZEC-USDT,844.44,-1.08%,698.66,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,45.38-79.43-56.8-775.0-688.6,高-低-高-低,75.03%-28.49%-1264.44%-11.15%,14.0,175.44,ZEC,1W,Binance
2026-08-24 08:00:00,Long,MORPHO-USDT,2.73,-6.14%,2.27,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,nan-2.86-2.42,低-低,nan%-15.57%,13.0,52.89,MORPHO,1W,Binance
2026-08-24 08:00:00,Long,PROM-USDT,3.64,26.41%,1.9,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PROM,1W,Binance
2026-08-24 08:00:00,Long,PROM-USDT,3.64,26.41%,1.9,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 32}}",,,,,,,PROM,1W,Binance
2026-08-24 08:00:00,Long,CRV-USDT,0.33,-1.09%,0.27,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,0.72-0.88-1.34-1.16-0.29,高-高-低-低,21.66%-51.70%-13.00%-74.84%,15.0,72.7,CRV,1W,Binance
2026-08-24 08:00:00,Short,INTC-USDT,88.54,-1.94%,107.75,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INTC,1W,Binance
2026-08-24 08:00:00,Short,IMX-USDT,0.13,-5.79%,0.17,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,0.38-0.48-0.9-0.34-0.13,高-高-低-低,27.75%-88.50%-62.40%-62.04%,29.0,65.24,IMX,1W,Binance
