日期,代码,名称,现价,涨幅(%),成交量,换手(%),吸筹天数,吸筹强度,均线偏离,均线斜率,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-05-19,300951,博硕科技,37.54,2.74,22556.0,1.49,32,8.46%,+6.32%,+7.21%,fit,mfa,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false, ""utb_window"": 1}, ""mfa"": {""recent"": 100, ""active"": 25}, ""trend"": {""ema"": 200, ""distance"": 0.12, ""trend_period"": 150, ""pullback_days"": 10}}",消费电子,60.41,53.99,-1.01,-2.32,2.16,5.54,5.09,4.87,6.93,4.24,3.28,5.75,9.22,12.28,13.93,17.18,15.0,15.85,16.41,14.44,18.06,19.05,20.01,31.86,,,,,,,,
