日期,代码,名称,现价,涨幅(%),成交量,STC,换手(%),条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-05-14,001207,联科科技,20.83,1.86,165192.0,3.82,6.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}, ""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true}}",橡胶,66.82,64.5,1.97,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,600758,辽宁能源,4.65,3.56,3189283.0,17.73,24.0,fit,stc,"{""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""tma"": {""tma_fast_length"": 5, ""tma_slow_length"": 8, ""tma_vfactor"": 0.618}, ""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true}}",煤炭开采,73.11,73.04,-8.17,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
