日期,代码,名称,现价,涨幅(%),成交量,释放,TSQ,RSQ,STC,BSA,RPT,PSQ,换手(%),止损,挤压,判断,分数,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-09-09,002246,北化股份,22.87,0.57,155899.0,一直释放,高-高-低-低,15.49%-14.36%-2.23%-16.96%,99.67[bull],19,17.55,21.05-24.31-27.8-27.18-22.57,3.0,21.66,12,📈ema📉adx🗒️rsi,n 79｜s 00｜d 1.66%,fit,20-1.8-20-1.5,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""ema"": {""ema_length"": 250}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学制品,140.0,140.0,0.74,-2.36,0.09,-2.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-09,002913,奥士康,71.2,9.93,223667.0,压力释放,高-高-高-高,2.94%-18.02%-10.07%-17.79%,79.58[bull],56,98.76,44.86-46.18-54.5-59.99-70.66,7.0,60.66,4,📈ema📈adx📈rsi,n 58｜s 00｜d 2.08%,fit,20-1.8-20-1.5,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""ema"": {""ema_length"": 250}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",元件,147.29,140.01,-0.29,1.81,7.5,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-09,300497,富祥药业,19.95,4.83,398817.0,一直释放,高-低-高-低,21.89%-1.02%-18.88%-19.98%,23.03[bull],22,17.27,16.86-20.55-20.34-24.18-19.35,9.0,18.1,18,📈ema📉adx🗒️rsi,n 46｜s 00｜d 1.98%,fit,20-1.8-20-1.5,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""ema"": {""ema_length"": 250}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学制药,102.83,84.16,0.15,0.35,1.55,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-09,s,景旺电子,109.59,2.45,407534.0,压力释放,低-低-高-高,2.12%-13.23%-27.03%-17.92%,96.24[bull],19,24.72,83.33-81.56-70.77-89.9-106.01,4.0,100.16,7,📈ema📈adx🗒️rsi,n 73｜s 00｜d 2.72%,fit,20-1.8-20-1.5,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""ema"": {""ema_length"": 250}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",元件,557.31,552.18,0.38,1.97,-1.26,-4.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-09,605198,安德利,77.0,10.0,39518.0,压力释放,高-高-高-低,0.08%-33.19%-35.19%-17.34%,29.18[bull],22,25.69,47.86-47.9-63.8-86.25-71.29,1.0,67.12,7,📈ema📉adx🗒️rsi,n 61｜s 00｜d 1.58%,fit,20-1.8-20-1.5,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""stc"": {""stc_length"": 80, ""stc_fast_length"": 27, ""stc_slow_length"": 50, ""stc_factor"": 0.5}, ""ema"": {""ema_length"": 250}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",农产品加工,130.0,105.24,-1.71,2.4,7.6,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,
