日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-06-22 00:00:00,Short,HUBS,171.36,-2.65%,193.29,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HUBSPOT INC,1D,一直亮红,423.11-344.41-207.2-187.45-173.25,低-低-低-低,18.60%-39.84%-9.53%-7.58%,26.0,51.45
2026-06-22 00:00:00,Long,TSEM,310.76,8.38%,265.42,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TOWER SEMICONDUCTOR LTD,1D,压力释放,106.74-129.58-149.57-228.73-302.86,高-高-高-高,21.40%-15.43%-52.93%-32.41%,18.0,44.33
2026-06-22 00:00:00,Long,TSEM,310.76,8.38%,265.42,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TOWER SEMICONDUCTOR LTD,1D,,,,,,
2026-06-22 00:00:00,Long,CDT,1.41,38.24%,0.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CDT EQUITY INC,1D,,,,,,
2026-06-22 00:00:00,Long,CDT,1.41,38.24%,0.92,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 121}}",CDT EQUITY INC,1D,,,,,,
2026-06-22 00:00:00,Long,OUST,49.27,5.80%,40.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OUSTER INC,1D,,,,,,
2026-06-22 00:00:00,Short,QSR,71.85,-2.17%,75.42,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RESTAURANT BRANDS INTERN,1D,,,,,,
2026-06-22 00:00:00,Long,KEYS,371.39,2.12%,354.09,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KEYSIGHT TECHNOLOGIES IN,1D,压力释放,180.08-187.67-214.58-317.0-370.17,高-高-高-高,4.21%-14.34%-47.73%-16.77%,28.0,17.51
2026-06-22 00:00:00,Long,KEYS,371.39,2.12%,354.09,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KEYSIGHT TECHNOLOGIES IN,1D,,,,,,
2026-06-22 00:00:00,Long,KEYS,371.39,2.12%,354.09,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KEYSIGHT TECHNOLOGIES IN,1D,压力释放,nan-180.08-214.58-317.0-370.17,低-高-高-高,nan%-19.16%-47.73%-16.77%,28.0,17.51
2026-06-22 00:00:00,Short,MDB,313.96,-5.65%,348.61,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MONGODB INC,1D,,,,,,
2026-06-22 00:00:00,Short,GD,342.19,-2.23%,356.32,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GENERAL DYNAMICS CORP,1D,,,,,,
2026-06-22 00:00:00,Short,YUM,150.19,-1.18%,155.38,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YUM! BRANDS INC,1D,,,,,,
