日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-08-31 00:00:00,Long,BMRA,2.31,7.94%,1.67,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BIOMERICA INC,1WK,,,,,,
2026-08-31 00:00:00,Long,CNXC,32.16,9.46%,24.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CONCENTRIX CORP,1WK,,,,,,
2026-08-31 00:00:00,Long,MD,27.03,1.58%,23.44,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PEDIATRIX MEDICAL GROUP INC,1WK,一直释放,nan-10.18-17.67-24.99,低-高-高,nan%-73.58%-41.43%,40.0,45.04
2026-08-31 00:00:00,Long,CNL,16.75,9.91%,12.47,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COLLECTIVE MINING LTD,1WK,,,,,,
2026-08-31 00:00:00,Long,CNTN,2.28,2.70%,1.5,mfa,参数一,"{""mfa"": {""mfa_all"": 14}}",CANTON STRATEGIC HOLDINGS IN,1WK,,,,,,
2026-08-31 00:00:00,Long,CNTN,2.28,2.70%,1.5,mfa,参数二,"{""mfa"": {""mfa_all"": 14}}",CANTON STRATEGIC HOLDINGS IN,1WK,,,,,,
2026-08-31 00:00:00,Short,PMCB,0.49,-5.53%,0.64,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PHARMACYTE BIOTECH INC,1WK,,,,,,
2026-08-31 00:00:00,Long,CRCL,102.05,17.11%,69.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CIRCLE INTERNET GROUP INC,1WK,,,,,,
2026-08-31 00:00:00,Long,SWKS,74.02,12.51%,57.61,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SKYWORKS SOLUTIONS INC,1WK,,,,,,
2026-08-31 00:00:00,Short,ZGN,12.56,-8.52%,14.83,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ERMENEGILDO ZEGNA NV,1WK,,,,,,
2026-08-31 00:00:00,Long,XP,19.86,12.46%,16.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XP INC - CLASS A,1WK,,,,,,
2026-08-31 00:00:00,Short,GYRO,5.0,-3.47%,5.4,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GYRODYNE LLC,1WK,一直释放,nan-7.65-6.8,低-低,nan%-11.11%,74.0,76.47
2026-08-31 00:00:00,Long,DXC,11.66,4.01%,9.73,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DXC TECHNOLOGY CO,1WK,,,,,,
2026-08-31 00:00:00,Long,PXS,6.22,16.04%,4.82,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PYXIS TANKERS INC,1WK,压力释放,nan-6.26-5.53,低-低,nan%-11.66%,106.0,123.89
2026-08-31 00:00:00,Long,HITI,2.57,2.19%,2.25,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HIGH TIDE INC,1WK,,,,,,
2026-08-31 00:00:00,Short,YUMC,43.6,-3.15%,48.33,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YUM CHINA HOLDINGS INC,1WK,,,,,,
2026-08-31 00:00:00,Long,HOLO,1.72,-2.55%,0.25,mfa,参数一,"{""mfa"": {""mfa_all"": 46}}",MICROCLOUD HOLOGRAM INC,1WK,,,,,,
2026-08-31 00:00:00,Long,HOLO,1.72,-2.55%,0.25,mfa,参数二,"{""mfa"": {""mfa_all"": 46}}",MICROCLOUD HOLOGRAM INC,1WK,,,,,,
2026-08-31 00:00:00,Long,CCG,16.02,4.09%,12.37,mfa,参数一,"{""mfa"": {""mfa_all"": 30}}",CHECHE GROUP INC,1WK,,,,,,
2026-08-31 00:00:00,Long,CCG,16.02,4.09%,12.37,mfa,参数二,"{""mfa"": {""mfa_all"": 30}}",CHECHE GROUP INC,1WK,,,,,,
2026-08-31 00:00:00,Short,NNVC,1.12,-9.68%,1.57,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NANOVIRICIDES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,VAI,2.25,31.58%,1.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VALOR ENERGY INCORPORATED,1WK,,,,,,
2026-08-31 00:00:00,Long,VAI,2.25,31.58%,1.19,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VALOR ENERGY INCORPORATED,1WK,,,,,,
2026-08-31 00:00:00,Long,GPRK,11.56,17.60%,9.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GEOPARK LTD,1WK,,,,,,
2026-08-31 00:00:00,Short,BANL,9.01,-44.04%,18.93,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CBL INTERNATIONAL LTD-B,1WK,,,,,,
2026-08-31 00:00:00,Short,BANL,9.01,-44.04%,18.93,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CBL INTERNATIONAL LTD-B,1WK,,,,,,
2026-08-31 00:00:00,Short,ITW,270.12,-3.56%,291.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ILLINOIS TOOL WORKS,1WK,,,,,,
2026-08-31 00:00:00,Long,MSTR,142.8,12.17%,99.39,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STRATEGY INC,1WK,,,,,,
2026-08-31 00:00:00,Long,LCID,4.68,-6.59%,2.98,mfa,参数一,"{""mfa"": {""mfa_all"": 62}}",LUCID GROUP INC,1WK,,,,,,
2026-08-31 00:00:00,Long,LCID,4.68,-6.59%,2.98,mfa,参数二,"{""mfa"": {""mfa_all"": 62}}",LUCID GROUP INC,1WK,,,,,,
2026-08-31 00:00:00,Short,BN,40.31,-2.47%,43.68,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BROOKFIELD CORP,1WK,,,,,,
2026-08-31 00:00:00,Long,BMEA,2.03,17.34%,1.42,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BIOMEA FUSION INC,1WK,,,,,,
2026-08-31 00:00:00,Short,FHTX,4.92,-18.00%,6.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FOGHORN THERAPEUTICS INC,1WK,,,,,,
2026-08-31 00:00:00,Long,EXOD,7.41,-6.91%,5.24,mfa,参数一,"{""mfa"": {""mfa_all"": 44}}",EXODUS MOVEMENT INC - A,1WK,,,,,,
2026-08-31 00:00:00,Long,EXOD,7.41,-6.91%,5.24,mfa,参数二,"{""mfa"": {""mfa_all"": 44}}",EXODUS MOVEMENT INC - A,1WK,,,,,,
2026-08-31 00:00:00,Short,JDZG,3.09,-11.71%,39.49,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JIADE LTD CL-A,1WK,一直释放,nan-898.0-1002.0-395.0-10.71,低-高-低-低,nan%-11.58%-60.58%-97.29%,19.0,525.58
2026-08-31 00:00:00,Long,CNH,14.4,23.29%,10.53,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CNH INDUSTRIAL NV,1WK,压力释放,16.32-14.69-12.42-14.13-13.18,低-低-高-低,9.97%-15.50%-13.83%-6.73%,28.0,35.68
2026-08-31 00:00:00,Long,CNH,14.4,23.29%,10.53,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CNH INDUSTRIAL NV,1WK,,,,,,
2026-08-31 00:00:00,Long,CNH,14.4,23.29%,10.53,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CNH INDUSTRIAL NV,1WK,压力释放,nan-14.69-12.42-14.13-13.18,低-低-高-低,nan%-15.50%-13.83%-6.73%,28.0,35.68
2026-08-31 00:00:00,Short,SNAL,2.53,-13.65%,4.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SNAIL INC - CLASS A,1WK,,,,,,
2026-08-31 00:00:00,Short,EHTH,0.99,-17.55%,1.51,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EHEALTH INC,1WK,支撑释放,6.59-5.12-3.58-3.18-1.2,低-低-低-低,22.31%-30.08%-11.17%-62.26%,26.0,80.83
2026-08-31 00:00:00,Short,NOMA,2.03,-4.69%,3.16,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NOMADAR CORP-A,1WK,支撑释放,nan-2.55,低,nan%,15.0,74.51
2026-08-31 00:00:00,Short,CLX,93.06,-9.24%,109.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CLOROX COMPANY,1WK,,,,,,
2026-08-31 00:00:00,Short,CNA,48.47,-1.70%,51.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CNA FINANCIAL CORP,1WK,,,,,,
2026-08-31 00:00:00,Long,AQST,5.34,6.37%,4.37,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AQUESTIVE THERAPEUTICS INC,1WK,,,,,,
2026-08-31 00:00:00,Long,ASST,27.14,24.84%,17.17,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STRIVE INC-A,1WK,,,,,,
2026-08-31 00:00:00,Long,IRD,4.67,26.56%,2.84,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OPUS GENETICS INC,1WK,,,,,,
2026-08-31 00:00:00,Long,KURA,13.25,4.66%,11.1,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KURA ONCOLOGY INC,1WK,压力释放,nan-14.32-24.17-23.48-12.49,低-高-低-低,nan%-68.78%-2.85%-46.81%,42.0,69.75
2026-08-31 00:00:00,Long,DEC,15.43,4.61%,13.69,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DIVERSIFIED ENERGY CO,1WK,,,,,,
2026-08-31 00:00:00,Short,DDOG,212.93,-10.15%,268.74,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DATADOG INC - CLASS A,1WK,,,,,,
2026-08-31 00:00:00,Long,SCM,8.78,1.54%,7.95,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STELLUS CAPITAL INVESTMENT C,1WK,,,,,,
2026-08-31 00:00:00,Short,LVLU,11.94,-15.62%,17.62,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LULU'S FASHION LOUNGE HOLDIN,1WK,,,,,,
2026-08-31 00:00:00,Long,GALT,4.61,14.68%,3.15,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GALECTIN THERAPEUTICS INC,1WK,,,,,,
2026-08-31 00:00:00,Long,NAVI,9.63,3.54%,8.47,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NAVIENT CORP,1WK,压力释放,17.0-14.97-14.81-12.74-9.47,低-低-低-低,11.95%-1.00%-14.03%-25.61%,18.0,31.48
2026-08-31 00:00:00,Short,ESE,274.02,-1.06%,301.32,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ESCO TECHNOLOGIES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,POLE,11.12,3.83%,10.61,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ANDRETTI ACQUISITION CORP -A,1WK,,,,,,
2026-08-31 00:00:00,Long,POLE,11.12,3.83%,10.61,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ANDRETTI ACQUISITION CORP -A,1WK,,,,,,
2026-08-31 00:00:00,Long,VTSI,3.09,1.31%,2.6,mfa,参数一,"{""mfa"": {""mfa_all"": 36}}",VIRTRA INC,1WK,,,,,,
2026-08-31 00:00:00,Long,VTSI,3.09,1.31%,2.6,mfa,参数二,"{""mfa"": {""mfa_all"": 36}}",VIRTRA INC,1WK,,,,,,
2026-08-31 00:00:00,Long,AMIX,4.59,-13.72%,0.74,mfa,参数一,"{""mfa"": {""mfa_all"": 98}}",AUTONOMIX MEDICAL INC,1WK,,,,,,
2026-08-31 00:00:00,Long,AMIX,4.59,-13.72%,0.74,mfa,参数二,"{""mfa"": {""mfa_all"": 98}}",AUTONOMIX MEDICAL INC,1WK,,,,,,
2026-08-31 00:00:00,Long,XBIO,4.67,17.34%,3.46,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XENETIC BIOSCIENCES INC,1WK,压力释放,5.97-4.74-5.2-13.93-3.68,低-高-高-低,20.60%-9.70%-167.88%-73.58%,20.0,55.27
2026-08-31 00:00:00,Long,KYNB,8.55,6.61%,6.86,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KYNTRA BIO INC,1WK,,,,,,
2026-08-31 00:00:00,Long,MIR,16.93,17.57%,12.34,mfa,参数一,"{""mfa"": {""mfa_all"": 25}}",MIRION TECHNOLOGIES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,MIR,16.93,17.57%,12.34,mfa,参数二,"{""mfa"": {""mfa_all"": 25}}",MIRION TECHNOLOGIES INC,1WK,,,,,,
2026-08-31 00:00:00,Long,PWP,16.8,-1.06%,14.15,mfa,参数一,"{""mfa"": {""mfa_all"": 14}}",PERELLA WEINBERG PARTNERS,1WK,,,,,,
2026-08-31 00:00:00,Long,PWP,16.8,-1.06%,14.15,mfa,参数二,"{""mfa"": {""mfa_all"": 14}}",PERELLA WEINBERG PARTNERS,1WK,,,,,,
2026-08-31 00:00:00,Long,AIIR,7.3,-2.28%,5.23,mfa,参数一,"{""mfa"": {""mfa_all"": 18}}",AIR HOLDINGS LTD,1WK,,,,,,
2026-08-31 00:00:00,Long,AIIR,7.3,-2.28%,5.23,mfa,参数二,"{""mfa"": {""mfa_all"": 18}}",AIR HOLDINGS LTD,1WK,,,,,,
2026-08-31 00:00:00,Long,DFIN,50.92,5.38%,42.89,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DONNELLEY FINANCIAL SOLUTION,1WK,,,,,,
2026-08-31 00:00:00,Long,MWYN,1.28,1.59%,1.02,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MARWYNN HOLDINGS INC,1WK,,,,,,
