日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-08-02,000582,北部湾港,fit,压力释放,7.35-7.56-7.93-7.34,高-高-低,2.86%-4.89%-7.44%,25,6.07,1.85,7.5,0.81,86414.0,1.0,7.26,24,📈ema📈res📈adx🗒️rsi,no | no | 未补,,,100.0 | 100.0 | 1.0 | no,n 84｜s 00｜d 1.47%,0,绿亮[+0.04]-绿亮[+0.04]-绿亮[+0.07]-绿亮[+0.10]-绿亮[+0.14]-绿亮[+0.18],低-低-低-高-高-高,否,65.92,7.23,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",航运港口,273.86,234.67,-1.07,-1.2,-1.73,-0.93,-1.33,-0.27,0.13,0.27,1.47,0.93,2.93,1.33,0.53,1.2,0.67,-7.07,-7.07,-7.33,-8.53,-8.53,-8.27,-8.67,-9.2,-8.93,-9.33,-10.27,-10.8,-13.07,-11.87,-12.0
2024-08-02,000900,现代投资,fit,压力释放,3.52-3.66-3.77-3.66,高-高-低,3.98%-3.01%-2.92%,22,5.48,1.47,3.71,0.0,121129.0,1.0,3.61,28,📈ema📈res📉adx🗒️rsi,no | no | 未补,,,100.0 | 100.0 | 1.0 | no,n 73｜s 00｜d 1.31%,3,红亮[-0.02]-红亮[-0.02]-红暗[-0.02]-绿亮[+0.00]-绿亮[+0.03]-绿亮[+0.05],低-低-低-低-高-高,否,65.24,3.59,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",铁路公路,62.84,62.84,-0.81,-0.54,-0.54,-0.27,-0.54,-0.81,0.0,-0.27,0.0,0.0,0.81,-0.81,-1.35,-1.62,-2.96,-2.43,-3.23,-4.04,-5.93,-7.28,-9.16,-9.7,-10.51,-9.7,-10.24,-11.05,-10.78,-12.67,-12.4,-12.4
2024-08-02,002102,能特科技,fit,压力释放,2.45-2.82-2.87-2.66,高-高-低,15.10%-1.77%-7.32%,22,14.16,1.41,2.83,8.02,1638701.0,7.0,2.48,20,📈ema📈res📉adx📈rsi,no | no | 回补,,,100.0 | 80.35 | 1.24 | no,n 39｜s 00｜d 1.52%,4,红亮[-0.01]-红亮[-0.02]-红亮[-0.03]-红暗[-0.01]-绿亮[+0.02]-绿亮[+0.05],低-低-低-高-低-高,是,70.79,2.57,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制药,81.94,71.92,-5.65,-3.53,-1.06,8.83,14.13,2.83,-2.47,-6.01,-2.83,-0.35,0.35,-1.06,-2.83,-6.71,-9.89,-9.54,-13.07,-12.01,-13.07,-13.07,-14.49,-14.84,-15.9,-15.19,-16.61,-16.25,-16.61,-17.67,-17.67,-19.08
2024-08-02,300204,舒泰神,fit,压力释放,7.85-7.89-7.88-6.03,高-低-低,0.51%-0.13%-23.48%,15,8.65,1.19,7.36,20.07,217688.0,5.0,5.87,25,📉ema📈res📉adx📈rsi,bull | 2.50% | 回补,,,100.0 | 85.47 | 1.17 | no,n 89｜s 00｜d 2.88%,0,绿暗[+0.08]-绿暗[+0.05]-绿暗[+0.04]-绿亮[+0.05]-绿亮[+0.10]-绿亮[+0.14],低-低-低-低-低-高,是,80.31,7.93,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制药,132.63,125.94,-8.29,4.35,-2.17,0.68,-5.84,9.65,4.62,4.62,3.53,-1.49,-5.84,-8.97,-9.65,-11.82,-13.04,-12.09,-13.32,-14.54,-14.4,-13.04,-14.54,-13.86,-14.67,-13.72,-16.3,-14.27,-13.59,-14.67,-13.32,-14.4
2024-08-02,301047,义翘神州,fit,压力释放,68.07-70.99-81.08-60.7,高-高-低,4.28%-14.22%-25.14%,12,6.63,0.45,61.94,2.74,12131.0,2.0,58.21,20,📉ema📈res📉adx🗒️rsi,no | no | 未补,,,97.87 | 75.4 | 1.3 | no,n 74｜s 00｜d 3.22%,0,绿暗[+2.13]-绿暗[+1.74]-绿暗[+1.33]-绿暗[+1.06]-绿亮[+1.19]-绿暗[+1.12],低-低-低-低-低-高,是,63.35,67.78,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",生物制品,85.84,84.39,-2.25,-0.08,-0.74,-0.72,-3.45,-4.66,-4.98,-7.98,-7.92,-9.1,-11.15,-13.91,-14.23,-15.58,-16.88,-16.85,-16.37,-16.88,-15.07,-15.9,-16.61,-16.52,-15.52,-14.98,-17.48,-16.35,-16.52,-15.22,-13.94,-14.83
2024-08-02,301075,多瑞医药,fit,压力释放,27.38-23.3-22.38-16.8,低-低-低,14.91%-3.92%-24.94%,22,15.23,1.14,19.66,20.02,51149.0,19.0,15.34,24,📉ema📈res📈adx📈rsi,bull | 1.00% | 回补,,,100.0 | 98.07 | 1.02 | no,n 74｜s 00｜d 5.11%,6,红亮[-0.37]-红亮[-0.42]-红亮[-0.45]-红暗[-0.39]-红暗[-0.19]-红暗[-0.03],低-低-低-低-低-低,是,76.94,21.52,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制药,52.8,52.8,-11.04,6.77,7.17,13.38,0.81,12.92,5.85,3.41,-0.61,-1.78,-5.14,-8.85,-8.6,-11.9,-13.99,-12.21,-11.9,-9.82,-11.34,-10.38,-10.58,-12.97,-14.14,-11.9,-14.04,-12.41,-12.46,-13.63,-14.39,-15.92
2024-08-02,301091,深城交,fit,压力释放,29.15-25.57-24.85-21.43,低-低-低,12.28%-2.82%-13.79%,13,19.6,1.81,26.54,20.01,608981.0,32.0,19.78,5,📈ema📈res📉adx📈rsi,no | no | 回补,,,100.0 | 90.77 | 1.1 | no,n 64｜s 00｜d 1.21%,3,红暗[-0.80]-红暗[-0.57]-红暗[-0.12]-绿亮[+0.20]-绿亮[+0.58]-绿亮[+1.05],低-低-低-低-高-高,是,74.59,17.03,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",工程咨询服务Ⅱ,110.52,110.52,-1.16,-2.37,-9.9,-16.01,-16.12,-17.37,-15.34,-16.12,-17.74,-19.71,-19.02,-21.85,-21.56,-23.88,-26.34,-21.88,-24.75,-27.84,-25.12,-22.6,-17.54,-18.52,-21.68,-18.38,-18.41,-16.82,-16.01,-15.48,-18.99,-23.24
2024-08-02,600377,宁沪高速,fit,压力释放,10.89-11.25-10.99-12.49,高-低-高,3.31%-2.31%-13.65%,22,6.66,1.3,13.1,0.77,79259.0,0.0,12.32,9,📈ema📈res📉adx📈rsi,bull | 1.68% | 未补,,,84.08 | 82.95 | 1.01 | no,n 72｜s 00｜d 1.64%,3,红亮[-0.01]-红亮[-0.06]-红暗[-0.03]-绿亮[+0.03]-绿亮[+0.06]-绿亮[+0.18],低-低-低-高-高-高,否,70.45,10.45,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",铁路公路,609.57,460.06,-2.06,-4.5,-3.44,-1.91,-3.13,-1.91,-1.6,-1.15,-0.31,-0.15,2.6,2.44,2.44,3.74,6.72,6.26,8.93,10.53,2.52,0.99,4.43,1.98,2.9,5.19,7.25,4.89,5.34,1.91,2.21,0.08
