日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-04-16,000777,中核科技,fit,一直释放,13.07-15.37-14.4-17.04,高-低-高,17.60%-6.31%-18.33%,16,17.11,-0.08,17.45,10.23,369137.0,10.0,15.04,77,📈ema📈res📈adx📈rsi,bull | 1.60% | 未补,,,49.6 | 22.92 | 2.16 | yes,n 24｜s 00｜d 19.26%,0,绿暗[+0.74]-绿暗[+0.67]-绿暗[+0.55]-绿暗[+0.44]-绿暗[+0.28]-绿暗[+0.24],低-低-低-低-低-低,是,70.93,13.31,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",通用设备,86.96,86.96,6.99,3.44,5.44,16.22,4.87,9.17,0.4,2.98,3.21,3.72,7.22,5.73,1.15,2.87,6.93,3.84,4.7,-4.3,-2.18,-2.18,-0.4,-0.23,-3.09,-6.19,-5.96,-5.1,-0.17,-0.86,-1.6,-4.13
2024-04-16,600012,皖通高速,fit,压力释放,10.57-10.5-13.29-13.6,低-高-高,0.66%-26.57%-2.33%,25,12.86,1.17,13.72,1.48,97071.0,1.0,12.93,13,📈ema📈res📉adx📈rsi,bull | 1.44% | 未补,,,100.0 | 100.0 | 1.0 | no,n 80｜s 00｜d 0.68%,2,红暗[-0.27]-红暗[-0.13]-绿亮[+0.02]-绿亮[+0.12]-绿亮[+0.22]-绿亮[+0.40],低-低-低-低-低-低,否,73.41,10.17,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",铁路公路,264.49,180.43,3.43,-1.53,-0.15,-1.24,-0.8,-1.24,-0.29,-5.17,-11.44,-13.48,-13.48,-13.85,-11.22,-10.79,-11.01,-7.8,-7.58,-9.62,-11.73,-10.71,-8.97,-8.16,-9.99,-11.81,-10.93,-8.31,-9.69,-9.91,-10.57,-9.18
2024-04-16,600377,宁沪高速,fit,压力释放,9.29-9.62-11.65-10.89,高-高-低,3.55%-21.10%-6.52%,12,6.87,1.69,11.05,-0.36,154754.0,0.0,10.65,5,📈ema📈res📉adx🗒️rsi,bull | 0.83% | 未补,,,92.39 | 90.62 | 1.02 | no,n 69｜s 00｜d 0.56%,4,红暗[-0.24]-红暗[-0.20]-红暗[-0.12]-红暗[-0.04]-绿亮[+0.01]-绿亮[+0.10],低-低-低-低-低-高,否,60.28,9.45,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",铁路公路,609.57,460.06,1.18,-0.63,-0.54,-1.81,-4.07,-3.98,-2.35,-4.71,-8.51,-8.33,-5.25,-5.07,-4.62,-2.99,-3.26,-1.54,-1.63,-3.17,-5.61,-4.89,-3.26,-2.71,-2.35,-4.07,-4.34,-1.99,-2.53,-2.17,-3.26,-2.44
