日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-04-15,002668,TCL智家,fit,压力释放,7.85-7.6-6.93-8.39,低-低-高,3.18%-8.82%-21.07%,21,12.02,0.47,9.0,8.17,641461.0,6.0,7.73,8,📈ema📈res📈adx📈rsi,no | no | 回补,,,80.25 | 53.44 | 1.5 | no,n 80｜s 00｜d 1.05%,6,红亮[-0.10]-红亮[-0.17]-红亮[-0.18]-红亮[-0.19]-红暗[-0.16]-红暗[-0.05],低-低-低-低-低-高,是,75.56,7.39,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",白色家电,97.57,97.57,4.44,14.89,20.11,22.33,15.56,10.0,11.22,11.0,7.33,7.0,17.67,23.56,17.11,15.0,16.78,26.11,38.78,41.89,40.44,31.11,27.0,27.67,29.33,18.0,17.33,14.56,20.56,18.33,15.78,15.44
2024-04-15,600096,云天化,fit,压力释放,15.66-14.39-14.19-17.35,低-低-高,8.11%-1.39%-22.27%,25,10.79,0.47,18.36,9.55,745049.0,4.0,16.74,12,📈ema📈res📉adx📈rsi,no | no | 回补,,,68.11 | 56.22 | 1.21 | no,n 90｜s 00｜d 0.69%,6,红暗[-0.45]-红暗[-0.37]-红暗[-0.29]-红暗[-0.18]-红暗[-0.10]-红暗[-0.04],低-高-低-低-低-低,是,72.65,14.52,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",农化制品,634.04,634.04,-2.23,0.54,-0.71,3.1,-1.53,-4.85,-3.76,-3.54,-2.51,-0.98,-3.81,2.45,3.32,1.14,3.1,3.0,4.36,2.34,1.8,3.32,2.29,5.61,3.0,2.61,1.74,1.53,2.89,3.05,5.61,6.81
2024-04-15,600285,羚锐制药,fit,压力释放,16.57-15.78-15.96-20.03,低-高-高,4.77%-1.14%-25.50%,24,9.69,1.06,21.37,4.35,104289.0,2.0,19.44,14,📈ema📈res📈adx📈rsi,no | no | 未补,,,100.0 | 84.48 | 1.18 | no,n 87｜s 00｜d 2.62%,1,红暗[-0.02]-绿亮[+0.01]-绿亮[+0.10]-绿亮[+0.24]-绿亮[+0.36]-绿亮[+0.47],低-低-低-低-高-高,否,74.0,15.58,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",中药Ⅱ,126.35,126.07,-1.26,1.08,0.05,1.92,4.21,3.09,-0.23,0.98,10.44,5.05,11.14,14.6,17.22,9.45,10.34,10.48,12.31,13.06,12.17,9.31,8.33,8.47,8.52,5.85,7.16,8.05,10.76,8.52,6.08,6.08
2024-04-15,600312,平高电气,fit,压力释放,10.65-11.64-12.72-14.31,高-高-高,9.30%-9.28%-12.50%,18,10.76,1.82,14.96,1.63,305783.0,2.0,14.0,15,📈ema📈res📉adx🗒️rsi,no | no | 未补,,,100.0 | 80.25 | 1.25 | no,n 88｜s 00｜d 0.88%,6,红亮[-0.55]-红暗[-0.53]-红暗[-0.46]-红暗[-0.42]-红暗[-0.24]-红暗[-0.03],低-低-低-低-高-高,否,68.51,11.42,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电网设备,285.63,285.63,1.0,3.54,4.21,4.88,3.81,-3.21,-1.4,-1.07,-4.48,-5.15,-5.61,-5.35,-6.89,-7.42,-2.74,-1.4,-0.2,-2.54,-6.02,-7.22,-9.69,-6.35,-6.68,-9.56,-10.9,-8.49,-4.28,-5.68,-5.35,-6.15
2024-04-15,600388,龙净环保,fit,压力释放,19.04-15.18-15.39-12.48,低-高-低,20.27%-1.38%-18.91%,20,7.49,0.56,12.97,-1.29,96623.0,1.0,12.43,10,📉ema📈res📉adx🗒️rsi,bull | 1.10% | 未补,,,92.53 | 82.33 | 1.12 | no,n 97｜s 00｜d 1.95%,0,绿暗[+0.03]-绿亮[+0.04]-绿暗[+0.04]-绿亮[+0.05]-绿亮[+0.11]-绿亮[+0.22],低-高-高-低-高-高,否,64.35,13.94,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",环保设备Ⅱ,231.28,231.28,-2.16,1.39,-1.46,1.23,1.77,0.93,1.0,1.0,1.93,2.93,2.47,2.24,-0.85,-2.78,0.0,-1.62,-2.24,-3.62,-5.94,-6.32,-4.93,-7.32,-9.02,-10.87,-11.1,-10.02,-9.79,-10.87,-11.03,-8.48
2024-04-15,605305,中际联合,fit,压力释放,22.34-25.09-25.67-28.14,高-高-高,12.31%-2.31%-9.62%,23,13.93,1.53,29.53,9.21,86482.0,8.0,26.9,16,📈ema📈res📈adx🗒️rsi,no | no | 回补,,,87.12 | 84.0 | 1.04 | no,n 86｜s 00｜d 1.26%,5,红暗[-1.20]-红暗[-1.05]-红暗[-0.75]-红暗[-0.44]-红暗[-0.07]-绿亮[+0.14],低-低-低-低-高-低,是,68.75,22.68,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",工程机械,89.26,89.26,-9.45,-5.11,-5.01,-7.82,-7.92,-7.42,-7.15,-11.24,-5.62,2.3,-1.39,0.3,2.17,0.81,-0.71,2.24,8.26,8.6,8.6,7.18,5.96,4.03,4.2,1.66,-0.88,-2.54,-1.15,-2.84,-2.27,-2.37
