日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-08-01,000401,金隅冀东,fit,压力释放,7.08-6.27-5.43-4.32,低-低-低,11.44%-13.40%-20.44%,14,6.14,0.85,4.35,-1.36,58403.0,0.0,4.23,18,📉ema📈res📉adx🗒️rsi,bull | 0.23% | 未补,,,92.03 | 96.94 | 0.95 | no,n 66｜s 00｜d 2.33%,0,绿暗[+0.13]-绿暗[+0.11]-绿暗[+0.09]-绿暗[+0.08]-绿亮[+0.10]-绿亮[+0.14],低-低-低-低-高-高,否,57.36,5.6,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",水泥,129.46,128.15,-0.23,-0.46,0.46,1.38,3.22,3.68,1.38,1.61,1.15,2.53,0.23,0.0,-1.38,-2.07,-3.68,-2.99,-0.69,-2.53,-3.91,-3.91,-2.3,-2.3,-0.23,-0.46,-0.69,-1.61,-1.38,-4.37,-5.52,-3.91
2024-08-01,000420,吉林化纤,fit,压力释放,3.97-4.57-3.48-3.24,高-低-低,15.11%-23.85%-6.90%,14,9.83,1.01,3.29,0.61,348627.0,1.0,3.16,16,📈ema📈res📉adx🗒️rsi,bull | 1.24% | 未补,,,100.0 | 96.73 | 1.03 | no,n 84｜s 00｜d 2.87%,5,红亮[-0.06]-红亮[-0.07]-红暗[-0.07]-红暗[-0.05]-红暗[-0.01]-绿亮[+0.03],低-低-低-低-低-高,否,58.7,3.18,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学纤维,118.76,118.72,-1.22,-4.56,-3.04,-3.34,-2.74,-3.34,-5.47,-3.95,-5.47,-5.78,-7.9,-8.21,-10.03,-9.73,-11.55,-10.64,-8.81,-10.33,-10.94,-10.94,-9.42,-11.25,-11.85,-13.07,-12.77,-14.59,-15.2,-15.5,-16.11,-15.5
2024-08-01,000507,珠海港,fit,压力释放,5.2-5.03-5.06-4.51,低-高-低,3.27%-0.60%-10.87%,21,5.62,1.03,4.57,-0.22,51425.0,1.0,4.48,16,📉ema📈res📈adx🗒️rsi,bull | 0.89% | 未补,,,98.06 | 99.35 | 0.99 | no,n 85｜s 00｜d 0.60%,0,绿暗[+0.03]-绿暗[+0.03]-绿暗[+0.02]-绿亮[+0.03]-绿亮[+0.05]-绿亮[+0.08],低-低-低-低-低-高,否,62.0,4.93,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电力,53.25,52.25,0.22,-1.31,-0.88,-1.97,-1.97,-2.19,-1.97,-1.97,-2.41,-2.19,-3.06,-2.41,-4.16,-4.6,-5.03,-6.13,-5.69,-5.69,-6.13,-6.56,-5.47,-3.72,-3.94,-4.38,-4.16,-4.16,-4.6,-4.6,-5.91,-4.81
2024-08-01,002183,怡 亚 通,fit,压力释放,4.11-4.02-3.7-2.95,低-低-低,2.19%-7.96%-20.27%,20,10.9,1.19,3.01,-0.66,188883.0,1.0,2.91,15,📉ema📈res📉adx🗒️rsi,bull | 1.70% | 未补,,,96.81 | 98.94 | 0.98 | no,n 77｜s 00｜d 1.34%,0,绿暗[+0.02]-绿暗[+0.02]-绿亮[+0.03]-绿亮[+0.04]-绿亮[+0.06]-绿亮[+0.10],低-低-低-低-低-高,否,60.02,3.81,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",贸易Ⅱ,145.43,145.43,-1.0,-1.66,-0.33,-1.0,-0.66,-1.33,-2.33,-2.66,-2.99,-1.99,-3.99,-2.99,-5.98,-7.31,-8.97,-9.63,-7.64,-9.3,-8.31,-6.64,-3.99,-5.98,-4.98,-6.31,-5.65,-7.31,-7.31,-6.31,-7.31,-6.31
2024-08-01,002438,江苏神通,fit,压力释放,11.73-11.65-14.0-11.05,低-高-低,0.68%-20.17%-21.07%,14,12.18,1.05,11.08,1.28,91061.0,2.0,10.45,11,📈ema📈res📈adx🗒️rsi,bull | 3.24% | 未补,,,89.17 | 84.87 | 1.05 | no,n 81｜s 00｜d 2.51%,5,红亮[-0.11]-红亮[-0.15]-红暗[-0.11]-红暗[-0.05]-红暗[-0.03]-绿亮[+0.08],低-低-低-低-低-低,是,57.99,10.81,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",通用设备,86.59,79.99,0.81,0.0,-1.44,-1.44,-2.44,0.63,0.81,1.08,1.35,5.23,4.69,5.14,-0.27,-7.58,-6.59,-6.59,-9.66,-12.64,-12.0,-8.3,-7.13,-10.38,-8.75,-10.47,-10.47,-11.73,-12.09,-11.37,-11.82,-11.64
2024-08-01,300363,博腾股份,fit,压力释放,31.63-20.84-17.96-12.38,低-低-低,34.11%-13.80%-31.08%,14,9.07,0.83,13.03,2.44,148280.0,3.0,12.05,10,📉ema📈res📉adx🗒️rsi,bull | 2.87% | 回补,,,93.72 | 87.06 | 1.08 | no,n 85｜s 00｜d 1.49%,0,绿亮[+0.12]-绿亮[+0.22]-绿亮[+0.30]-绿亮[+0.33]-绿亮[+0.38]-绿亮[+0.56],低-低-低-低-低-高,否,60.63,19.56,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",医疗服务,110.92,101.82,3.76,2.38,3.45,2.84,0.69,-1.3,-0.61,-0.61,-2.99,-2.61,-2.3,-4.53,-7.44,-8.14,-10.51,-12.2,-10.59,-11.97,-13.66,-9.82,-8.37,-10.21,-9.75,-8.44,-7.44,-9.59,-9.06,-9.52,-8.37,-7.75
2024-08-01,600020,中原高速,fit,压力释放,3.5-3.66-3.64-3.54,高-低-低,4.57%-0.55%-2.75%,20,5.99,1.24,3.59,1.13,192729.0,1.0,3.45,7,📈ema📈res📉adx🗒️rsi,no | no | 未补,,,100.0 | 95.79 | 1.04 | no,n 85｜s 07｜d 0.47%,6,红亮[-0.02]-红亮[-0.03]-红亮[-0.05]-红暗[-0.04]-红暗[-0.02]-红暗[-0.00],低-低-低-低-低-高,否,66.96,3.35,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",铁路公路,87.65,87.65,0.28,-0.56,-1.39,-1.11,0.28,-0.28,-0.84,1.39,1.95,1.95,3.06,5.29,5.29,5.01,5.85,5.01,3.34,3.62,4.18,2.79,1.39,2.51,3.06,2.23,4.74,3.9,1.95,1.67,-2.51,-2.23
2024-08-01,600335,国机汽车,fit,压力释放,8.02-8.18-7.24-6.24,高-低-低,2.00%-11.49%-13.81%,14,17.29,1.33,6.28,3.46,427461.0,3.0,5.73,11,📉ema📈res📉adx🗒️rsi,bull | 1.70% | 未补,,,94.35 | 87.59 | 1.08 | no,n 66｜s 00｜d 0.56%,0,绿暗[+0.10]-绿暗[+0.08]-绿亮[+0.08]-绿亮[+0.10]-绿亮[+0.13]-绿亮[+0.19],低-低-低-低-低-高,是,62.86,7.27,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",汽车服务,88.25,88.25,-1.43,-4.62,-3.66,-4.94,-5.1,-5.89,-8.76,-7.96,-8.12,-6.21,-8.28,-9.24,-12.42,-12.42,-14.65,-15.45,-14.49,-16.56,-16.4,-14.97,-12.1,-13.54,-13.22,-14.33,-14.33,-16.08,-15.29,-15.76,-17.83,-18.15
2024-08-01,600339,中油工程,fit,压力释放,3.2-3.58-3.5-3.12,高-低-低,11.87%-2.23%-10.86%,14,7.22,1.19,3.15,0.64,269980.0,0.0,3.06,24,📈ema📈res📉adx🗒️rsi,bull | 3.30% | 未补,,,95.96 | 85.9 | 1.12 | no,n 89｜s 00｜d 1.06%,4,绿暗[+0.01]-红亮[-0.02]-红亮[-0.03]-红暗[-0.02]-红暗[-0.02]-绿亮[+0.01],低-低-低-低-低-高,否,62.3,3.13,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",油服工程,230.03,230.03,-0.32,-0.63,-1.27,-0.95,0.63,1.59,2.54,4.76,3.81,4.44,3.81,6.35,4.13,2.54,1.59,-1.27,1.27,1.59,0.32,-0.63,0.0,0.95,-1.9,-4.44,-5.08,-6.03,-7.3,-7.62,-9.52,-10.16
2024-08-01,600368,五洲交通,fit,压力释放,3.21-3.76-3.72-3.65,高-低-低,17.13%-1.06%-1.88%,22,9.94,1.43,3.67,0.82,273007.0,2.0,3.46,17,📈ema📈res📉adx🗒️rsi,bull | 0.56% | 未补,,,100.0 | 88.86 | 1.13 | no,n 60｜s 54｜d 0.23%,6,红亮[-0.06]-红亮[-0.08]-红亮[-0.09]-红暗[-0.09]-红暗[-0.06]-红暗[-0.03],低-低-低-低-低-高,否,65.39,3.07,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",铁路公路,63.1,63.1,0.54,-0.54,-1.09,-0.54,1.91,2.72,5.45,-1.09,-1.09,-0.82,-1.91,-0.54,-3.0,-4.36,-4.63,-6.27,-6.81,-7.36,-7.9,-9.81,-9.26,-10.35,-11.99,-12.53,-12.26,-11.99,-14.44,-13.9,-15.26,-15.26
