日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-08-27,002632,道明光学,fit,压力释放,7.21-7.97-8.01-6.66,高-高-低,10.54%-0.50%-16.85%,18,11.56,0.58,6.93,-0.43,640334.0,11.0,6.61,10,📈ema📈res📉adx🗒️rsi,bull | 7.84% | 未补,,,77.84 | 57.81 | 1.35 | no,n 92｜s 00｜d 0.64%,0,绿亮[+0.12]-绿亮[+0.14]-绿亮[+0.14]-绿暗[+0.10]-绿暗[+0.08]-绿亮[+0.18],低-低-低-低-低-高,否,60.23,6.87,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",塑料,77.58,72.27,1.3,5.63,5.92,3.17,4.47,6.35,4.04,0.43,-1.59,-2.45,-3.9,-5.92,-8.66,-8.08,-5.92,-5.05,-6.06,-1.73,-2.45,-0.14,4.91,14.86,22.66,10.25,10.53,4.62,9.81,9.09,8.8,8.37
2024-08-27,603626,科森科技,fit,压力释放,9.09-6.37-5.82-5.7,低-低-低,29.92%-8.63%-2.06%,30,23.91,0.77,6.16,10.0,1102858.0,20.0,5.36,13,📉ema📈res📉adx📈rsi,bull | 8.45% | 回补,,,86.02 | 71.13 | 1.21 | no,n 67｜s 00｜d 2.85%,0,绿亮[+0.18]-绿暗[+0.18]-绿亮[+0.19]-绿暗[+0.16]-绿暗[+0.16]-绿亮[+0.24],低-低-低-低-低-低,是,72.97,6.37,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",消费电子,120.41,120.41,10.06,21.1,33.28,46.59,61.2,77.27,94.97,114.45,93.02,73.7,56.33,48.05,33.28,32.79,36.69,34.74,32.79,30.19,31.17,31.82,35.55,47.56,62.34,46.1,33.12,22.89,32.63,34.09,47.56,46.1
