日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-09-15,300450,先导智能,31.54,5.56,673563.0,fit,suf,"{""suf"": {""timeframe"": ""d""}}",电池,830.41,773.47,0.51,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,603992,松霖科技,19.72,2.44,40305.0,fit,suf,"{""suf"": {""timeframe"": ""d""}}",家居用品,163.39,163.39,-0.71,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
