日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-07-16 00:00:00,Short,CORZ,22.08,-2.82%,26.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CORE SCIENTIFIC INC,1WK
2026-07-16 00:00:00,Short,SEI,60.34,-10.07%,75.99,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOLARIS ENERGY INFRASTRUCTUR,1WK
2026-07-16 00:00:00,Short,NXPI,270.18,-3.16%,303.28,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NXP SEMICONDUCTORS NV,1WK
2026-07-16 00:00:00,Short,DIOD,88.48,-8.71%,108.91,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DIODES INC,1WK
2026-07-16 00:00:00,Short,GLW,156.06,-10.52%,197.7,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CORNING INC,1WK
2026-07-16 00:00:00,Long,ZYBT,1.85,147.01%,0.41,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ZHENGYE BIOTECHNOLOGY-A,1WK
2026-07-16 00:00:00,Short,BLZE,13.21,-11.82%,17.02,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BACKBLAZE INC-A,1WK
2026-07-16 00:00:00,Short,TE,5.86,-12.01%,8.6,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",T1 ENERGY INC,1WK
2026-07-16 00:00:00,Short,BTDR,11.29,-10.18%,15.19,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BITDEER TECHNOLOGIES GROUP-A,1WK
2026-07-16 00:00:00,Short,BB,8.79,-17.39%,11.85,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BLACKBERRY LTD,1WK
2026-07-16 00:00:00,Short,BB,8.79,-17.39%,11.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BLACKBERRY LTD,1WK
2026-07-16 00:00:00,Short,KLAC,211.84,-5.64%,257.03,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KLA CORP,1WK
2026-07-16 00:00:00,Short,ALAB,313.73,-10.52%,394.77,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASTERA LABS INC,1WK
2026-07-16 00:00:00,Short,SG,6.47,-3.79%,8.91,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SWEETGREEN INC - CLASS A,1WK
2026-07-16 00:00:00,Short,SNPS,375.79,-11.64%,466.13,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SYNOPSYS INC,1WK
2026-07-16 00:00:00,Long,LPG,43.22,2.84%,36.18,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DORIAN LPG LTD,1WK
2026-07-16 00:00:00,Long,TXNM,57.87,1.33%,55.99,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TXNM ENERGY INC,1WK
2026-07-16 00:00:00,Long,TXNM,57.87,1.33%,55.99,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 19}}",TXNM ENERGY INC,1WK
2026-07-16 00:00:00,Short,BEAM,26.84,-12.95%,35.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BEAM THERAPEUTICS INC,1WK
2026-07-16 00:00:00,Long,WU,8.6,6.90%,7.45,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WESTERN UNION CO,1WK
2026-07-16 00:00:00,Long,WU,8.6,6.90%,7.45,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 22}}",WESTERN UNION CO,1WK
2026-07-16 00:00:00,Short,RGNX,10.44,-14.91%,14.56,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",REGENXBIO INC,1WK
2026-07-16 00:00:00,Short,AMBA,64.56,-6.28%,79.15,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMBARELLA INC,1WK
2026-07-16 00:00:00,Long,PCOR,45.5,4.41%,36.9,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",PROCORE TECHNOLOGIES INC,1WK
2026-07-16 00:00:00,Long,PCOR,45.5,4.41%,36.9,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",PROCORE TECHNOLOGIES INC,1WK
2026-07-16 00:00:00,Short,ATRO,68.87,-3.62%,78.28,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASTRONICS CORP,1WK
2026-07-16 00:00:00,Long,ADUS,115.13,4.50%,104.07,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ADDUS HOMECARE CORP,1WK
2026-07-16 00:00:00,Long,ADUS,115.13,4.50%,104.07,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 20}}",ADDUS HOMECARE CORP,1WK
2026-07-16 00:00:00,Long,ABT,101.4,14.40%,88.89,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ABBOTT LABORATORIES,1WK
2026-07-16 00:00:00,Long,ABT,101.4,14.40%,88.89,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 18}}",ABBOTT LABORATORIES,1WK
2026-07-16 00:00:00,Long,ABT,101.4,14.40%,88.89,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",ABBOTT LABORATORIES,1WK
2026-07-16 00:00:00,Long,ABT,101.4,14.40%,88.89,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ABBOTT LABORATORIES,1WK
2026-07-16 00:00:00,Long,ABT,101.4,14.40%,88.89,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 18}}",ABBOTT LABORATORIES,1WK
2026-07-16 00:00:00,Long,ABT,101.4,14.40%,88.89,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",ABBOTT LABORATORIES,1WK
2026-07-16 00:00:00,Long,UGI,36.74,1.44%,34.33,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",UGI CORP,1WK
2026-07-16 00:00:00,Long,UGI,36.74,1.44%,34.33,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 21}}",UGI CORP,1WK
2026-07-16 00:00:00,Short,ACMR,83.76,-8.92%,104.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ACM RESEARCH INC-CLASS A,1WK
2026-07-16 00:00:00,Short,MRCY,96.72,-6.06%,114.58,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MERCURY SYSTEMS INC,1WK
2026-07-16 00:00:00,Short,TTMI,138.18,-3.79%,165.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TTM TECHNOLOGIES,1WK
2026-07-16 00:00:00,Short,SITM,562.15,-8.20%,690.48,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SITIME CORP,1WK
2026-07-16 00:00:00,Short,CCJ,84.6,-7.01%,101.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CAMECO CORP,1WK
2026-07-16 00:00:00,Long,KNTK,51.18,4.98%,45.53,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KINETIK HOLDINGS INC,1WK
2026-07-16 00:00:00,Long,CLMT,42.86,7.12%,36.72,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CALUMET INC,1WK
2026-07-16 00:00:00,Short,UUUU,11.44,-9.75%,15.77,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ENERGY FUELS INC,1WK
2026-07-16 00:00:00,Short,MYRG,394.36,-4.97%,450.8,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MYR GROUP INC/DELAWARE,1WK
2026-07-16 00:00:00,Short,BHE,80.61,-1.32%,88.75,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BENCHMARK ELECTRONICS INC,1WK
2026-07-16 00:00:00,Long,CALM,87.67,2.71%,80.04,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CAL-MAINE FOODS INC,1WK
2026-07-16 00:00:00,Short,BE,197.4,-17.54%,281.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BLOOM ENERGY CORP- A,1WK
2026-07-16 00:00:00,Short,GFS,57.36,-6.60%,69.09,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GLOBALFOUNDRIES INC,1WK
2026-07-16 00:00:00,Short,OKLO,41.2,-9.83%,56.06,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OKLO INC,1WK
2026-07-16 00:00:00,Long,INSP,51.61,2.20%,42.89,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",INSPIRE MEDICAL SYSTEMS INC,1WK
2026-07-16 00:00:00,Long,INSP,51.61,2.20%,42.89,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",INSPIRE MEDICAL SYSTEMS INC,1WK
2026-07-16 00:00:00,Short,QS,5.93,-7.85%,7.6,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",QUANTUMSCAPE CORP,1WK
2026-07-16 00:00:00,Short,ASTS,56.79,-14.35%,82.27,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AST SPACEMOBILE INC,1WK
2026-07-16 00:00:00,Short,JBL,305.9,-4.16%,351.0,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JABIL INC,1WK
2026-07-16 00:00:00,Long,PSX,207.98,6.03%,184.84,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PHILLIPS 66,1WK
2026-07-16 00:00:00,Long,CVI,35.37,8.65%,29.26,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CVR ENERGY INC,1WK
2026-07-16 00:00:00,Short,VECO,50.4,-11.53%,66.45,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VEECO INSTRUMENTS INC,1WK
2026-07-16 00:00:00,Short,UAMY,5.14,-13.26%,7.69,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",UNITED STATES ANTIMONY CORP,1WK
2026-07-16 00:00:00,Short,MXL,76.21,-14.22%,101.61,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MAXLINEAR INC,1WK
2026-07-16 00:00:00,Short,NTLA,11.02,-15.49%,15.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INTELLIA THERAPEUTICS INC,1WK
2026-07-16 00:00:00,Short,MU,869.75,-3.82%,1037.71,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MICRON TECHNOLOGY INC,1WK
2026-07-16 00:00:00,Long,BMY,60.81,3.55%,55.54,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BRISTOL-MYERS SQUIBB CO,1WK
2026-07-16 00:00:00,Long,CVX,188.89,4.01%,171.64,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHEVRON CORP,1WK
2026-07-16 00:00:00,Long,HTO,65.01,3.77%,59.94,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",H2O AMERICA,1WK
2026-07-16 00:00:00,Short,ESI,37.24,-4.67%,43.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ELEMENT SOLUTIONS INC,1WK
2026-07-16 00:00:00,Short,TECK,54.12,-6.60%,63.1,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TECK RESOURCES LTD-CLS B,1WK
2026-07-16 00:00:00,Long,MAT,14.44,4.15%,12.61,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",MATTEL INC,1WK
2026-07-16 00:00:00,Long,MAT,14.44,4.15%,12.61,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",MATTEL INC,1WK
2026-07-16 00:00:00,Short,PAAS,41.95,-3.72%,49.55,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PAN AMERICAN SILVER CORP,1WK
2026-07-16 00:00:00,Long,VLO,311.27,6.36%,273.04,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VALERO ENERGY CORP,1WK
2026-07-16 00:00:00,Short,AZN,166.53,-1.09%,181.18,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASTRAZENECA PLC,1WK
2026-07-16 00:00:00,Short,FLNC,14.02,-8.75%,19.77,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FLUENCE ENERGY INC,1WK
2026-07-16 00:00:00,Long,GIB,68.14,3.41%,61.0,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CGI INC,1WK
2026-07-16 00:00:00,Long,GIB,68.14,3.41%,61.0,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CGI INC,1WK
2026-07-16 00:00:00,Short,EME,745.27,-3.13%,823.52,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EMCOR GROUP INC,1WK
2026-07-16 00:00:00,Long,AGO,85.28,3.38%,78.58,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ASSURED GUARANTY LTD,1WK
2026-07-16 00:00:00,Short,PWR,634.19,-2.26%,698.06,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",QUANTA SERVICES INC,1WK
2026-07-16 00:00:00,Long,FNF,51.56,2.86%,47.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FIDELITY NATIONAL FINANCIAL,1WK
