日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,ATH,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2025-07-22,000550,江铃汽车,fit,压力释放,24.57-22.96-22.09-20.24,低-低-低,6.55%-3.79%-8.37%,13,3.58,0.28,20.62,2.59,89247.0,2.0,19.73,16,📉ema📈res📈adx🗒️rsi,bull | 0.30% | 未补,19.63,5.04,91.56 | 87.92 | 1.04 | no,n 98｜s 00｜d 1.17%,0,绿亮[+0.41]-绿亮[+0.44]-绿亮[+0.45]-绿亮[+0.46]-绿暗[+0.44]-绿暗[+0.42],低-低-低-低-低-低,是,否,68.52,22.08,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",商用车,150.63,90.47,2.52,1.79,3.93,2.28,1.84,1.02,-0.87,-0.39,-0.73,0.63,-0.19,-0.92,-1.75,-1.84,-1.6,-0.44,-2.04,-0.78,-0.15,1.02,1.45,0.82,0.92,0.48,2.04,1.5,-0.29,0.39,5.09,2.72
2025-07-22,000852,石化机械,fit,压力释放,8.2-9.12-7.05-7.16,高-低-高,11.22%-22.70%-1.56%,14,9.15,0.16,7.22,4.03,423322.0,4.0,6.73,17,📈ema📈res📈adx🗒️rsi,bull | 1.47% | 未补,6.52,10.74,67.71 | 46.35 | 1.46 | no,n 67｜s 00｜d 1.94%,0,绿亮[+0.04]-绿亮[+0.06]-绿亮[+0.07]-绿亮[+0.08]-绿亮[+0.09]-绿亮[+0.13],低-低-低-低-低-低,是,否,66.3,6.43,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",专用设备,67.3,66.58,-0.83,-0.97,-1.66,-2.35,-2.22,-1.66,-4.57,-4.57,-4.85,-4.29,-2.63,-3.6,-3.74,-2.91,-3.6,-4.16,-5.26,-3.74,-4.29,-4.16,-1.94,-0.55,-2.49,-2.35,-2.35,-4.71,-4.16,-4.85,-3.88,-4.99
2025-07-22,000883,湖北能源,fit,一直释放,4.82-5.05-4.63-4.57,高-低-低,4.77%-8.32%-1.30%,29,2.7,0.24,4.69,1.08,320642.0,0.0,4.57,22,📉ema📈res📈adx🗒️rsi,bull | 0.22% | 回补,4.63,1.3,70.76 | 53.26 | 1.33 | no,n 88｜s 00｜d 1.16%,0,绿亮[+0.09]-绿暗[+0.09]-绿暗[+0.09]-绿暗[+0.08]-绿暗[+0.07]-绿暗[+0.07],高-高-高-高-高-高,是,否,68.11,4.71,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电力,369.54,338.23,-0.64,0.0,-0.64,-1.07,-1.28,-1.07,-2.56,-2.77,-2.77,-2.13,-2.35,-2.13,-1.49,-1.71,-1.71,-2.13,-2.77,-2.13,-2.35,-2.35,-2.13,-1.28,-1.28,-0.85,-0.85,-1.71,-1.49,-1.28,-2.13,-1.71
2025-07-22,002017,东信和平,fit,压力释放,11.64-11.27-10.12-19.15,低-低-高,3.18%-10.20%-89.23%,15,21.9,1.53,22.36,9.99,267544.0,5.0,20.59,7,📈ema📈res📈adx📈rsi,bull | 12.43% | 未补,15.87,40.89,89.75 | 69.41 | 1.29 | no,n 30｜s 00｜d 4.54%,0,绿暗[+0.68]-绿暗[+0.24]-绿亮[+0.24]-绿亮[+0.27]-绿暗[+0.25]-绿亮[+0.50],低-低-低-高-高-高,否,是,75.78,11.23,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",通信设备,111.21,111.14,2.1,4.65,10.82,21.91,21.2,9.08,11.14,10.64,10.42,21.47,24.91,37.39,29.52,30.41,35.64,37.75,44.86,41.77,55.95,50.94,49.6,49.6,48.39,52.15,42.93,43.11,35.6,27.28,34.62,21.15
2025-07-22,002091,江苏国泰,fit,压力释放,7.58-7.38-7.08-7.26,低-低-高,2.64%-4.07%-2.54%,18,3.71,0.3,7.4,1.23,156316.0,1.0,7.16,14,📈ema📈res📉adx🗒️rsi,bull | 0.97% | 回补,6.88,7.56,94.96 | 62.62 | 1.52 | no,n 93｜s 00｜d 1.23%,0,绿亮[+0.07]-绿暗[+0.07]-绿暗[+0.06]-绿暗[+0.04]-绿暗[+0.03]-绿亮[+0.04],低-低-低-低-低-高,否,否,69.62,6.96,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",贸易Ⅱ,152.19,149.3,-0.95,0.14,0.14,-1.22,-1.35,-1.35,-3.92,-2.97,-1.89,-1.89,-2.57,-3.38,-2.57,-1.76,-2.03,-0.81,-2.7,-0.95,-0.95,-0.68,0.41,0.41,0.41,10.68,12.84,8.24,7.3,6.89,7.84,9.46
2025-07-22,002132,恒星科技,fit,压力释放,3.03-4.19-3.53-4.06,高-低-高,38.28%-15.75%-15.01%,22,17.0,0.5,4.1,2.76,2095998.0,15.0,3.66,10,📈ema📈res📈adx📈rsi,bull | 3.80% | 未补,3.43,19.53,66.67 | 34.62 | 1.93 | yes,n 68｜s 00｜d 2.77%,3,绿亮[+0.02]-绿暗[+0.01]-红亮[-0.01]-红亮[-0.02]-红亮[-0.02]-绿亮[+0.04],低-低-低-低-低-低,是,否,72.19,3.02,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",通用设备,54.1,54.02,-3.66,-4.88,-5.37,-5.85,-6.59,-7.32,-9.51,-8.54,-8.29,-7.32,-7.32,-6.1,-4.39,-3.9,-6.1,-5.85,-8.05,-6.83,-5.61,-5.12,-5.12,-4.88,-5.85,-5.61,-5.37,-9.02,-7.32,-9.02,-8.78,-8.54
2025-07-22,002526,山东矿机,fit,压力释放,4.93-3.96-4.16-4.01,低-高-低,19.68%-5.05%-3.61%,13,5.8,0.68,4.18,3.21,2504900.0,14.0,3.89,13,📈ema📈res📈adx📈rsi,bull | 1.26% | 回补,3.81,9.71,95.08 | 93.56 | 1.02 | no,n 97｜s 00｜d 1.35%,0,绿亮[+0.06]-绿亮[+0.08]-绿亮[+0.10]-绿亮[+0.11]-绿暗[+0.10]-绿亮[+0.12],低-低-低-低-低-高,是,否,72.06,3.69,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",专用设备,65.25,64.82,-3.11,-2.63,-4.31,-4.31,-5.02,-5.74,-6.7,-6.7,-5.26,-5.02,-3.11,-4.07,-4.78,-4.07,-4.78,-4.78,-6.94,-5.74,-3.83,-2.87,-1.44,-2.15,-2.15,-2.39,-0.72,-3.83,-3.35,-5.02,-2.15,1.67
2025-07-22,002539,云图控股,fit,一直释放,8.26-7.82-8.37-8.84,低-高-高,5.33%-7.03%-5.62%,43,8.6,-0.29,10.61,1.73,168567.0,2.0,10.12,28,📈ema📈res📈adx📈rsi,bull | 1.97% | 未补,8.83,20.16,54.07 | 32.52 | 1.66 | no,n 29｜s 00｜d 15.03%,0,绿亮[+0.85]-绿暗[+0.84]-绿暗[+0.77]-绿暗[+0.73]-绿暗[+0.68]-绿暗[+0.67],高-高-高-高-高-高,否,是,77.48,8.09,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",农化制品,175.6,128.13,0.09,1.51,0.85,1.6,1.04,1.41,-0.75,0.75,0.85,1.79,2.26,0.38,1.04,0.57,-2.45,-2.92,-4.71,-3.58,-4.9,-6.03,-4.05,-2.36,-3.58,-1.23,8.67,4.62,4.52,8.58,7.45,6.22
2025-07-22,002865,钧达股份,fit,一直释放,66.13-64.0-42.2-45.55,低-低-高,3.22%-34.06%-7.94%,49,29.88,0.19,45.91,3.19,176622.0,8.0,41.93,14,📉ema📈res📈adx🗒️rsi,no | no | 回补,40.78,12.58,53.86 | 51.62 | 1.04 | no,n 55｜s 00｜d 9.28%,0,绿亮[+4.73]-绿暗[+4.71]-绿暗[+4.64]-绿暗[+4.64]-绿暗[+4.34]-绿暗[+4.23],低-低-低-高-低-低,否,否,67.35,51.08,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",光伏设备,223.83,161.7,-2.88,3.4,-0.09,-0.46,0.59,-1.63,-5.88,-5.51,-5.42,-5.14,-5.9,-7.21,-7.1,-5.01,-5.77,-4.4,-7.65,-3.29,-1.35,4.25,4.29,5.05,5.01,8.21,3.16,0.33,0.68,1.05,1.07,-1.46
2025-07-22,300201,海伦哲,fit,压力释放,6.27-5.33-5.79-5.62,低-高-低,14.92%-8.58%-2.91%,15,6.24,0.79,5.99,4.72,965414.0,10.0,5.55,14,📈ema📈res📈adx📈rsi,bull | 1.97% | 回补,5.29,13.23,86.49 | 76.77 | 1.13 | no,n 90｜s 00｜d 2.74%,0,绿亮[+0.02]-绿暗[+0.02]-绿亮[+0.04]-绿亮[+0.05]-绿暗[+0.04]-绿亮[+0.08],低-低-高-低-低-高,是,否,72.78,5.21,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",工程机械,116.54,115.93,-5.34,-5.01,-6.68,-6.51,-6.51,-8.85,-10.18,-9.85,-8.35,-7.18,-5.51,-6.18,-4.67,-4.67,-5.01,-4.84,-7.01,-5.51,-3.51,-3.67,-2.5,-3.34,-3.51,-3.67,-3.34,-7.01,-7.51,-8.01,-8.18,-9.52
