日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,ATH,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-03-10,002100,天康生物,fit,压力释放,7.83-7.56-7.77-7.41,低-高-低,3.45%-2.78%-4.63%,21,7.24,1.4,7.61,2.15,546469.0,4.0,7.18,20,📈ema📈res📉adx🗒️rsi,bull | 0.55% | 未补,6.96,9.34,100.0 | 83.39 | 1.2 | no,n 82｜s 00｜d 1.38%,4,红暗[-0.07]-红暗[-0.05]-红暗[-0.04]-红亮[-0.05]-绿亮[+0.00]-绿亮[+0.07],低-低-低-低-低-高,否,否,67.42,6.93,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",饲料,99.66,99.66,1.31,2.23,0.92,3.02,0.79,1.05,1.31,0.39,-7.23,-6.83,-6.04,-6.7,-4.07,-3.15,-4.34,-3.68,0.26,-2.89,,,,,,,,,,,,
2026-03-10,002335,科华数据,fit,压力释放,44.4-79.15-59.19-67.89,高-低-高,78.27%-25.22%-14.70%,35,23.19,0.86,69.48,10.01,784316.0,17.0,59.12,21,📈ema📈res📉adx🗒️rsi,bull | 0.84% | 未补,53.64,29.53,82.38 | 56.86 | 1.45 | no,n 74｜s 00｜d 4.81%,5,红暗[-1.30]-红亮[-1.62]-红亮[-1.73]-红暗[-1.57]-红暗[-0.91]-绿亮[+0.13],低-低-低-低-低-低,是,否,65.71,53.4,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",其他电源设备Ⅱ,300.13,264.76,-2.17,-1.6,-7.8,-8.22,-10.9,-4.29,-5.73,-9.4,-15.47,-15.18,-12.0,-15.9,-16.19,-16.32,-20.37,-18.18,-22.78,-23.04,,,,,,,,,,,,
2026-03-10,300259,新天科技,fit,压力释放,5.34-4.59-4.88-4.94,低-高-高,14.07%-6.33%-1.23%,18,9.29,0.54,5.09,1.6,370763.0,3.0,4.86,21,📈ema📈res📉adx🗒️rsi,no | no | 未补,4.28,18.93,89.78 | 76.99 | 1.17 | no,n 76｜s 00｜d 3.19%,0,绿亮[+0.09]-绿暗[+0.05]-绿暗[+0.03]-绿亮[+0.05]-绿亮[+0.07]-绿亮[+0.10],高-低-低-高-高-高,否,否,62.64,4.06,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",通用设备,55.1,55.09,3.54,1.18,1.38,-0.39,-2.16,-0.79,-4.32,-6.09,-11.98,-7.47,-6.09,-8.06,-7.47,-8.84,-11.39,-9.63,-10.22,-15.32,,,,,,,,,,,,
2026-03-10,600800,渤海化学,fit,压力释放,4.79-4.19-5.05-4.96,低-高-低,12.53%-20.53%-1.78%,22,16.16,1.29,5.13,0.2,1082211.0,10.0,4.53,14,📈ema📈res📈adx🗒️rsi,no | no | 未补,4.05,26.67,100.0 | 83.78 | 1.19 | no,n 63｜s 00｜d 1.28%,5,红亮[-0.25]-红暗[-0.20]-红亮[-0.22]-红暗[-0.14]-红暗[-0.01]-绿亮[+0.09],低-低-低-低-高-高,否,否,63.97,4.1,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",炼化及贸易,56.72,56.71,2.53,0.0,2.53,-2.34,-6.24,-8.97,-13.65,-18.52,-18.71,-15.98,-7.6,1.56,-0.39,-4.68,-8.77,-7.41,-8.97,-11.89,,,,,,,,,,,,
2026-03-10,603218,日月股份,fit,压力释放,12.88-13.78-15.69-14.46,高-高-低,6.99%-13.86%-7.84%,25,8.56,0.56,14.66,1.73,177268.0,2.0,13.99,14,📈ema📈res📉adx🗒️rsi,no | no | 未补,13.26,10.56,96.14 | 83.21 | 1.16 | no,n 84｜s 00｜d 0.57%,0,绿亮[+0.04]-绿亮[+0.05]-绿亮[+0.09]-绿亮[+0.20]-绿亮[+0.32]-绿亮[+0.41],低-低-低-低-高-高,否,否,63.47,13.09,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",风电设备,151.56,151.22,1.43,5.53,13.57,7.91,3.0,1.36,3.21,1.64,-1.84,1.02,2.32,-1.09,0.34,1.36,-1.77,-2.05,-5.18,-9.14,,,,,,,,,,,,
2026-03-10,603220,中贝通信,fit,压力释放,24.54-26.94-25.0-27.26,高-低-高,9.78%-7.20%-9.04%,25,11.86,1.35,29.5,0.65,923308.0,21.0,27.39,10,📈ema📈res📉adx🗒️rsi,bull | 2.93% | 未补,24.12,22.31,87.22 | 57.09 | 1.53 | no,n 76｜s 00｜d 3.06%,0,绿亮[+0.66]-绿暗[+0.41]-绿暗[+0.18]-绿暗[+0.08]-绿亮[+0.23]-绿亮[+0.68],高-高-低-低-高-高,是,否,68.41,23.13,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",通信服务,133.6,108.17,-2.61,-4.71,-11.12,-12.2,-15.08,-6.58,-7.15,-12.41,-18.31,-14.37,-11.8,-15.63,-15.56,-13.73,-14.95,-10.85,-16.27,-11.02,,,,,,,,,,,,
2026-03-10,603421,鼎信通讯,fit,压力释放,8.98-8.3-8.78-8.38,低-高-低,7.57%-5.78%-4.56%,26,12.48,1.08,9.21,10.04,229795.0,4.0,7.99,25,📈ema📈res📉adx📈rsi,no | no | 未补,7.57,21.66,97.2 | 90.06 | 1.08 | no,n 71｜s 00｜d 7.63%,0,绿暗[+0.16]-绿暗[+0.06]-绿暗[+0.06]-绿亮[+0.08]-绿亮[+0.12]-绿亮[+0.16],低-低-低-高-高-低,否,否,70.03,7.29,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",通信设备,61.96,61.96,9.99,4.89,1.85,12.05,7.49,8.58,12.16,8.58,4.34,14.77,14.22,8.03,3.15,3.91,-1.85,-4.78,-3.26,-12.05,,,,,,,,,,,,
2026-03-10,603477,巨星农牧,fit,压力释放,23.25-18.93-17.85-18.18,低-低-高,18.58%-5.71%-1.85%,32,7.32,1.6,18.92,1.23,226182.0,4.0,17.78,25,📉ema📈res📉adx🗒️rsi,no | no | 未补,20.49,-7.66,100.0 | 83.33 | 1.2 | no,n 94｜s 00｜d 0.99%,1,红暗[-0.07]-绿亮[+0.03]-绿亮[+0.09]-绿暗[+0.02]-绿亮[+0.16]-绿亮[+0.30],低-高-高-低-高-高,否,否,66.13,19.48,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",养殖业,86.05,86.05,1.48,1.85,0.42,-0.11,-0.42,0.16,-0.21,-2.38,-10.25,-11.05,-10.41,-12.42,-10.84,-13.0,-16.91,-18.18,-9.99,-12.42,,,,,,,,,,,,
