日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,ATH,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2025-01-23,002837,英维克,fit,压力释放,18.95-17.15-29.78-32.42,低-高-高,9.50%-73.64%-8.87%,16,17.68,1.6,34.08,-0.64,406193.0,6.0,31.89,5,📈ema📈res📈adx🗒️rsi,bull | 5.33% | 未补,,,97.93 | 83.56 | 1.17 | no,n 55｜s 00｜d 2.58%,0,绿暗[+1.34]-绿暗[+0.91]-绿暗[+0.62]-绿亮[+0.63]-绿亮[+0.70]-绿亮[+1.11],低-低-低-低-低-高,否,否,68.6,20.9,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",专用设备,909.47,791.79,2.26,-8.01,-16.58,-13.38,-8.3,-7.25,-7.28,-5.08,-9.48,-9.95,-0.88,-3.73,-1.76,-2.46,7.34,14.0,8.22,8.42,5.05,1.38,-2.23,-1.94,0.91,4.49,1.58,4.84,7.75,5.87,7.1,10.59
2025-01-23,300547,川环科技,fit,一直释放,20.64-23.52-20.4-28.71,高-低-高,13.95%-13.28%-40.78%,16,31.94,1.17,30.25,12.15,512702.0,29.0,24.83,18,📈ema📈res📈adx🗒️rsi,bull | 2.18% | 未补,,,64.81 | 45.07 | 1.44 | no,n 04｜s 00｜d 22.25%,0,绿暗[+2.17]-绿暗[+1.61]-绿暗[+1.24]-绿暗[+1.04]-绿暗[+0.70]-绿暗[+0.65],低-低-低-低-低-低,否,是,69.96,17.65,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",汽车零部件,64.2,52.75,-0.16,-0.16,-9.49,-6.38,-5.34,-9.0,-10.7,-4.42,-2.91,1.54,16.73,15.42,26.55,25.11,43.7,47.99,37.51,43.54,38.95,30.67,18.43,17.15,20.95,22.62,20.95,31.36,37.38,32.7,36.92,31.55
2025-01-23,603286,日盈电子,fit,压力释放,19.23-22.46-20.94-21.85,高-低-高,16.80%-6.77%-4.35%,28,31.86,2.16,21.97,10.02,161023.0,14.0,20.77,7,📈ema📈res📉adx🗒️rsi,bull | 13.67% | 未补,,,100.0 | 97.63 | 1.02 | no,n 53｜s 00｜d 1.44%,5,红暗[-1.41]-红暗[-1.05]-红暗[-0.77]-红暗[-0.38]-红暗[-0.08]-绿亮[+0.34],低-低-低-低-低-低,是,否,69.31,17.89,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",汽车零部件,67.56,66.42,10.01,-1.0,-1.91,5.28,3.55,6.33,16.98,19.62,9.38,10.97,22.08,23.21,35.55,42.47,42.56,35.91,40.28,41.65,37.82,28.63,27.95,31.73,40.74,54.85,58.63,56.8,53.12,59.04,47.79,52.71
