日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,ATH,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-03-12,000048,京基智农,fit,压力释放,17.55-17.29-18.0-19.98,低-高-高,1.48%-4.11%-11.00%,25,16.37,0.96,20.21,3.43,196469.0,4.0,18.56,12,📈ema📈res📈adx🗒️rsi,no | no | 未补,16.31,23.91,93.97 | 80.82 | 1.16 | no,n 65｜s 00｜d 1.64%,5,红亮[-0.83]-红暗[-0.79]-红暗[-0.66]-红暗[-0.47]-红暗[-0.23]-绿亮[+0.05],低-低-低-低-低-低,否,是,68.49,16.1,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",养殖业,108.97,108.17,2.97,-0.25,-4.21,5.39,5.89,0.99,-4.01,-1.43,-2.62,-1.04,1.68,11.88,17.07,5.34,-5.2,-14.7,,,,,,,,,,,,,,
2026-03-12,000429,粤高速Ａ,fit,压力释放,13.55-12.63-12.78-12.44,低-高-低,6.79%-1.19%-2.66%,15,4.1,0.43,12.49,-0.72,65712.0,1.0,12.27,9,📈ema📈res📉adx🗒️rsi,no | no | 未补,12.32,1.38,92.09 | 84.56 | 1.09 | no,n 95｜s 00｜d 0.90%,5,红亮[-0.00]-红亮[-0.04]-红暗[-0.04]-红暗[-0.03]-红暗[-0.02]-绿亮[+0.02],低-低-低-低-高-高,否,否,61.42,12.26,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",铁路公路,269.3,167.87,0.4,2.72,1.92,1.36,1.2,2.16,-2.48,1.2,3.6,2.88,3.12,4.32,4.48,4.08,5.12,4.72,,,,,,,,,,,,,,
2026-03-12,000524,岭南控股,fit,压力释放,15.3-13.05-13.3-13.15,低-高-低,14.71%-1.92%-1.13%,19,8.68,0.75,13.32,0.68,115010.0,2.0,12.84,22,📈ema📈res📉adx🗒️rsi,no | no | 未补,13.4,-0.6,99.17 | 99.37 | 1.0 | no,n 89｜s 00｜d 1.53%,4,红亮[-0.17]-红亮[-0.20]-红暗[-0.13]-红暗[-0.04]-绿亮[+0.06]-绿亮[+0.16],低-低-低-低-高-高,否,否,63.12,12.75,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",旅游及景区,79.96,79.92,-2.1,1.58,-0.53,0.38,-2.48,-3.08,-12.76,-13.89,-9.68,-10.74,-10.44,-15.77,-19.29,-14.41,-18.24,-21.92,,,,,,,,,,,,,,
2026-03-12,001872,招商港口,fit,一直释放,21.4-21.0-21.12-20.25,低-高-低,1.87%-0.57%-4.12%,55,5.14,1.16,22.18,3.5,67083.0,0.0,20.66,9,📈ema📈res📈adx🗒️rsi,bull | 0.09% | 未补,20.02,10.79,39.72 | 32.99 | 1.2 | no,n 26｜s 00｜d 3.53%,0,绿亮[+0.86]-绿暗[+0.86]-绿暗[+0.86]-绿暗[+0.85]-绿暗[+0.79]-绿暗[+0.78],高-高-高-高-高-高,否,否,68.71,20.19,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",航运港口,555.67,515.39,0.27,2.84,2.16,3.52,2.8,4.46,0.5,1.44,1.8,2.21,0.95,0.68,-1.71,-0.59,-0.72,-0.63,,,,,,,,,,,,,,
2026-03-12,300113,顺网科技,fit,压力释放,29.86-26.66-20.9-28.87,低-低-高,10.72%-21.61%-38.13%,21,21.4,1.36,29.69,1.78,1047340.0,20.0,26.63,9,📈ema📈res📈adx🗒️rsi,no | no | 未补,23.4,26.88,85.42 | 77.29 | 1.11 | no,n 38｜s 00｜d 2.87%,4,绿暗[+0.11]-红亮[-0.51]-红亮[-1.11]-红暗[-0.64]-红暗[-0.29]-绿亮[+0.12],低-低-低-高-高-高,否,否,62.25,22.07,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",游戏Ⅱ,190.3,144.33,-9.33,-9.06,-12.6,-2.19,-2.02,-7.01,-5.09,-1.68,-1.01,-4.28,-6.23,-6.67,-10.98,-3.84,-10.34,-10.21,,,,,,,,,,,,,,
2026-03-12,300531,优博讯,fit,一直释放,23.67-19.5-20.38-19.66,低-高-低,17.62%-4.51%-3.53%,35,26.43,2.1,19.69,10.56,549533.0,18.0,16.93,7,📈ema📈res📉adx🗒️rsi,bull | 5.04% | 回补,19.04,3.41,89.13 | 71.35 | 1.25 | no,n 68｜s 00｜d 2.20%,6,红亮[-0.76]-红暗[-0.75]-红暗[-0.69]-红暗[-0.69]-红暗[-0.63]-红暗[-0.37],低-低-低-低-低-低,是,否,68.84,18.55,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",计算机设备,64.44,61.97,-7.72,-4.01,-7.77,-3.3,-4.82,-10.36,-15.03,-1.83,0.41,-2.34,1.93,0.96,-2.74,-0.2,-2.64,-2.64,,,,,,,,,,,,,,
2026-03-12,301268,铭利达,fit,一直释放,24.58-21.38-20.87-25.36,低-低-高,13.02%-2.39%-21.51%,14,14.54,0.58,26.21,6.54,124200.0,4.0,23.49,18,📈ema📈res📈adx📈rsi,bull | 4.26% | 未补,21.1,24.22,60.77 | 39.76 | 1.53 | no,n 16｜s 00｜d 15.30%,0,绿暗[+2.26]-绿暗[+1.95]-绿暗[+1.75]-绿暗[+1.51]-绿暗[+1.21]-绿暗[+1.07],低-低-低-低-低-低,是,是,70.16,20.36,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",通用设备,86.21,74.21,-9.92,-13.16,-17.82,-17.36,-19.76,-11.64,-18.92,-16.48,-15.95,-18.28,-17.86,-19.65,-22.82,-20.53,-22.43,-21.79,,,,,,,,,,,,,,
2026-03-12,301327,华宝新能,fit,压力释放,59.78-78.8-65.89-64.58,高-低-低,31.82%-16.38%-1.99%,27,16.65,1.94,65.55,2.6,76170.0,10.0,61.65,7,📈ema📈res📉adx📈rsi,bull | 6.73% | 未补,60.19,8.91,100.0 | 100.0 | 1.0 | no,n 86｜s 00｜d 0.77%,3,红暗[-1.52]-红暗[-0.98]-红暗[-0.36]-绿亮[+0.27]-绿亮[+0.63]-绿亮[+1.83],低-低-低-低-低-低,否,否,70.18,58.88,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电池,133.02,133.02,-4.39,-5.61,-8.16,-9.05,-6.32,6.32,8.63,5.78,3.17,9.32,16.37,14.14,8.92,6.44,1.46,-3.2,,,,,,,,,,,,,,
2026-03-12,301358,湖南裕能,fit,压力释放,62.27-90.91-73.97-69.5,高-低-低,45.99%-18.63%-6.04%,30,16.59,0.78,76.85,7.18,438661.0,6.0,67.0,45,📈ema📈res📈adx📈rsi,bull | 1.91% | 回补,52.92,45.22,80.09 | 58.42 | 1.37 | no,n 78｜s 00｜d 5.06%,0,绿暗[+2.70]-绿暗[+2.60]-绿暗[+2.32]-绿亮[+2.36]-绿暗[+2.16]-绿亮[+2.73],低-低-低-低-低-高,否,否,71.17,50.7,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电池,607.12,606.43,3.36,4.33,1.81,0.29,-4.33,2.39,0.91,0.39,0.55,1.64,3.84,4.27,-1.65,-5.76,-7.85,-10.76,,,,,,,,,,,,,,
2026-03-12,600433,冠豪高新,fit,压力释放,3.43-3.45-3.39-3.62,高-低-高,0.58%-1.74%-6.78%,26,7.74,1.0,3.76,-2.34,1613947.0,9.0,3.6,17,📈ema📈res📈adx🗒️rsi,bull | 3.90% | 未补,3.31,13.6,71.63 | 58.29 | 1.23 | no,n 67｜s 00｜d 2.95%,1,绿暗[+0.03]-绿暗[+0.02]-绿亮[+0.02]-绿暗[+0.02]-红亮[-0.00]-绿亮[+0.04],低-低-低-低-低-高,否,否,61.42,3.25,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",造纸,64.41,64.41,-1.86,-1.06,-2.66,-1.33,-1.86,-7.18,-14.36,-10.64,-1.6,0.27,-2.13,-1.06,-1.06,-2.13,-5.05,-6.12,,,,,,,,,,,,,,
