日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,ATH,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2025-08-20,000420,吉林化纤,fit,压力释放,4.11-5.13-4.26-4.23,高-低-低,24.82%-16.96%-0.70%,16,6.55,0.78,4.64,9.95,1309760.0,5.0,4.25,13,📈ema📈res📉adx📈rsi,no | no | 回补,4.23,9.69,88.61 | 83.12 | 1.07 | no,n 98｜s 00｜d 1.40%,3,红亮[-0.00]-红暗[-0.00]-红暗[-0.00]-绿亮[+0.02]-绿亮[+0.05]-绿亮[+0.06],低-低-低-低-高-高,否,否,73.91,3.87,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学纤维,118.76,118.72,-2.59,-2.8,-3.45,-2.16,-4.96,-5.6,-5.39,-6.03,-6.9,-9.91,-10.34,-8.19,-7.33,-8.62,-9.27,-8.41,-8.62,-9.05,-7.33,-8.19,-7.54,-5.17,2.16,-3.23,-5.17,-7.54,-6.9,-8.62,-9.05,-7.97
2025-08-20,000682,东方电子,fit,压力释放,10.48-10.27-10.46-10.91,低-高-高,2.00%-1.85%-4.30%,20,7.28,0.88,11.02,2.23,239534.0,2.0,10.5,14,📈ema📈res📈adx🗒️rsi,no | no | 未补,10.04,9.76,90.52 | 90.51 | 1.0 | no,n 94｜s 00｜d 0.90%,4,红暗[-0.14]-红暗[-0.11]-红暗[-0.11]-红暗[-0.05]-绿亮[+0.03]-绿亮[+0.11],低-低-低-高-高-低,否,否,66.48,10.11,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电网设备,169.33,169.31,-0.64,0.09,10.16,10.62,7.53,6.9,4.99,4.54,-0.09,0.09,0.09,2.18,1.09,1.18,0.45,2.36,1.54,1.81,1.18,3.27,6.9,7.17,7.99,10.16,10.8,10.44,10.53,10.07,9.17,12.34
2025-08-20,000795,英洛华,fit,压力释放,10.93-12.35-11.59-11.9,高-低-高,12.99%-6.15%-2.67%,16,10.9,0.97,11.94,0.17,660650.0,6.0,11.37,13,📈ema📈res📈adx🗒️rsi,no | no | 未补,10.99,8.64,100.0 | 85.84 | 1.17 | no,n 75｜s 00｜d 2.44%,4,红亮[-0.05]-红亮[-0.07]-红亮[-0.13]-红暗[-0.07]-绿亮[+0.03]-绿亮[+0.12],低-低-低-低-高-高,否,否,64.81,10.86,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",金属新材料,99.31,99.31,-1.26,-0.75,4.77,1.34,0.92,1.51,1.42,0.08,-2.09,-6.2,-9.63,-6.95,-7.2,-9.05,-9.55,-7.54,-7.2,-7.45,-7.71,-6.7,-9.8,-10.89,-10.55,-13.32,-11.64,-10.13,-11.98,-11.47,-10.13,-6.78
2025-08-20,000936,华西股份,fit,压力释放,7.64-7.13-7.31-7.43,低-高-高,6.68%-2.52%-1.64%,24,5.09,0.82,7.77,3.46,467768.0,5.0,7.27,8,📈ema📈res📈adx📈rsi,no | no | 回补,6.95,11.8,100.0 | 78.26 | 1.28 | no,n 99｜s 00｜d 0.80%,2,绿暗[+0.01]-绿暗[+0.00]-红亮[-0.01]-红暗[-0.00]-绿亮[+0.04]-绿亮[+0.06],低-低-低-低-高-高,是,否,74.24,7.18,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学纤维,64.68,64.67,-1.54,-1.16,-0.26,0.77,-2.19,2.06,-1.67,8.24,4.38,4.12,0.0,2.06,1.8,-1.67,2.7,3.99,2.45,1.93,1.42,0.13,1.03,0.0,-1.8,-3.47,-0.64,-0.77,-0.64,-0.26,-1.8,0.26
2025-08-20,002004,华邦健康,fit,压力释放,4.05-3.97-4.12-4.33,低-高-高,1.98%-3.78%-5.10%,18,4.59,2.31,4.81,10.57,727721.0,4.0,4.45,13,📈ema📈res📉adx📈rsi,no | no | 回补,4.06,18.47,90.04 | 81.31 | 1.11 | no,n 95｜s 00｜d 1.14%,4,红亮[-0.02]-红暗[-0.02]-红亮[-0.02]-红暗[-0.01]-绿亮[+0.00]-绿亮[+0.02],低-低-低-高-高-高,是,是,82.82,4.07,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学制药,103.35,98.22,1.66,-1.87,-1.25,-0.83,-3.33,-2.91,-1.66,0.21,-1.04,-1.87,-2.49,-2.08,-0.62,-0.42,-1.04,-1.04,-1.25,-2.29,-2.7,-2.49,-3.53,-2.7,-5.61,-7.07,-5.82,-6.86,-7.48,-5.82,-5.41,-4.99
2025-08-20,002003,伟星股份,fit,压力释放,11.65-11.53-11.13-11.19,低-低-高,1.03%-3.47%-0.54%,18,5.97,0.54,11.19,0.09,54858.0,1.0,10.9,6,📉ema📉res📉adx🗒️rsi,no | no | 未补,10.92,2.47,100.0 | 89.19 | 1.12 | no,n 96｜s 00｜d 0.64%,0,绿暗[+0.07]-绿暗[+0.06]-绿暗[+0.04]-绿暗[+0.01]-绿亮[+0.02]-绿亮[+0.06],低-低-低-低-低-高,否,否,63.3,11.97,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",纺织制造,114.85,98.73,0.36,1.43,-0.98,0.09,-3.13,-3.22,-3.75,-4.92,-6.26,-6.17,-6.61,-6.34,-5.99,-4.74,-5.36,-5.36,-6.7,-7.69,-8.22,-8.49,-9.29,-10.19,-8.67,-10.72,-9.74,-11.44,-11.44,-10.28,-9.92,-9.65
2025-08-20,002033,丽江股份,fit,压力释放,10.12-9.8-8.83-9.04,低-低-高,3.16%-9.90%-2.38%,15,4.15,0.56,9.15,1.33,235491.0,4.0,8.85,23,📈ema📈res📉adx🗒️rsi,no | no | 未补,8.88,3.04,91.73 | 74.44 | 1.23 | no,n 97｜s 00｜d 1.47%,4,红暗[-0.01]-红暗[-0.01]-红亮[-0.02]-红暗[-0.01]-绿亮[+0.01]-绿亮[+0.04],低-低-低-低-低-高,否,否,68.0,8.68,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",旅游及景区,50.28,50.28,-0.11,0.11,0.44,0.22,-1.86,-0.77,0.33,1.53,2.08,1.31,2.3,3.72,3.06,2.19,3.5,2.62,1.97,1.75,2.4,2.51,7.65,9.73,4.48,-0.87,-1.31,-1.2,-2.95,-2.95,-3.83,-6.67
2025-08-20,002079,苏州固锝,fit,压力释放,11.33-10.24-10.49-10.29,低-高-低,9.62%-2.44%-1.91%,21,4.26,0.58,10.59,1.92,377398.0,5.0,10.14,22,📈ema📈res📈adx🗒️rsi,no | no | 回补,9.8,8.06,100.0 | 82.73 | 1.21 | no,n 97｜s 00｜d 2.28%,2,红暗[-0.00]-绿亮[+0.01]-红亮[-0.01]-绿亮[+0.01]-绿亮[+0.04]-绿亮[+0.09],低-低-低-低-高-高,否,否,68.19,10.2,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电池,77.17,77.1,-1.13,1.13,0.57,0.28,-1.13,0.66,-0.66,-0.66,-3.59,-5.67,-7.08,-1.61,-1.32,-3.59,-4.63,-2.27,-2.74,-2.55,-0.76,-0.28,-0.85,-1.32,-0.47,-0.94,3.4,1.51,-0.19,0.47,0.85,3.02
2025-08-20,002185,华天科技,fit,压力释放,11.88-11.9-11.11-10.48,高-低-低,0.17%-6.64%-5.67%,18,6.4,1.09,10.89,0.74,1171117.0,4.0,10.34,9,📈ema📈res📈adx📈rsi,no | no | 未补,9.89,10.11,100.0 | 90.02 | 1.11 | no,n 88｜s 00｜d 1.49%,1,绿暗[+0.02]-绿暗[+0.02]-红亮[-0.00]-绿亮[+0.02]-绿亮[+0.09]-绿亮[+0.15],低-低-低-低-高-高,否,否,71.25,10.67,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",半导体,400.12,400.03,-0.92,3.49,4.68,7.25,4.41,6.52,8.72,9.27,3.4,1.38,-2.3,0.64,0.64,-1.74,-2.11,1.84,2.85,1.74,3.31,2.75,3.49,3.31,4.78,3.86,8.17,19.01,16.16,20.2,12.67,8.08
2025-08-20,002351,漫步者,fit,压力释放,13.7-13.27-13.7-13.85,低-高-高,3.14%-3.24%-1.09%,16,6.37,0.87,14.4,2.56,396312.0,8.0,13.6,22,📉ema📈res📈adx📈rsi,no | no | 回补,13.14,9.59,100.0 | 87.76 | 1.14 | no,n 96｜s 00｜d 2.15%,3,红暗[-0.07]-红暗[-0.04]-红暗[-0.00]-绿亮[+0.04]-绿亮[+0.12]-绿亮[+0.20],低-低-低-低-高-高,否,否,71.02,14.53,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",消费电子,96.2,56.38,-0.9,-0.35,-1.39,0.56,-1.74,-0.83,-2.78,-2.78,-6.32,-8.33,-8.89,-6.39,-6.39,-8.33,-8.68,-6.88,-7.85,-8.75,-7.71,-7.15,-8.47,-8.96,-3.89,-5.9,-6.11,-3.06,-4.79,-5.69,-1.53,-2.43
