日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,ATH,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2025-05-22,000029,深深房Ａ,fit,一直释放,19.15-17.11-16.6-15.53,低-低-低,10.65%-2.98%-6.45%,36,21.23,0.73,18.11,3.54,77034.0,1.0,16.78,29,📈ema📈res📈adx📈rsi,no | no | 回补,15.9,13.9,91.89 | 88.12 | 1.04 | no,n 25｜s 00｜d 11.42%,0,绿亮[+1.80]-绿暗[+1.78]-绿暗[+1.71]-绿暗[+1.67]-绿暗[+1.58]-绿暗[+1.53],高-高-高-高-高-高,否,否,75.02,14.39,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",房地产开发,194.34,171.29,-0.88,-1.99,-1.1,-2.15,0.44,10.49,8.5,4.31,10.55,11.71,14.3,13.64,16.45,14.03,10.99,9.83,11.21,9.28,6.9,6.02,4.97,7.73,6.57,4.86,3.2,3.92,4.09,1.66,2.93,3.64
2025-05-22,000513,丽珠集团,fit,压力释放,37.4-35.71-35.51-34.41,低-低-低,4.52%-0.56%-3.10%,16,3.55,1.23,35.43,2.22,140306.0,2.0,33.93,12,📈ema📈res📉adx📈rsi,no | no | 回补,33.91,4.48,100.0 | 98.18 | 1.02 | no,n 94｜s 00｜d 1.39%,0,绿亮[+0.48]-绿亮[+0.55]-绿亮[+0.61]-绿亮[+0.64]-绿亮[+0.65]-绿亮[+0.69],低-低-低-高-高-高,是,否,71.8,35.29,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学制药,302.51,193.57,0.4,-1.83,-1.07,-1.55,-0.9,-0.31,1.64,3.81,0.68,-0.06,3.84,8.27,6.55,7.34,5.0,2.85,0.73,0.54,2.79,1.24,-0.54,0.34,0.45,0.17,2.57,1.72,3.16,1.83,2.31,2.57
2025-05-22,002099,海翔药业,fit,压力释放,5.19-5.25-5.34-5.4,高-高-高,1.16%-1.71%-1.12%,17,12.97,1.47,5.82,10.02,589065.0,4.0,5.11,31,📈ema📈res📈adx📈rsi,no | no | 回补,5.13,13.45,100.0 | 98.92 | 1.01 | no,n 63｜s 00｜d 3.34%,0,绿亮[+0.19]-绿暗[+0.19]-绿亮[+0.20]-绿暗[+0.19]-绿亮[+0.20]-绿暗[+0.20],低-低-低-低-低-低,是,否,77.55,5.34,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学制药,116.06,115.85,9.97,9.45,14.6,10.31,8.76,8.93,9.28,5.67,1.55,1.03,4.3,4.12,3.09,2.23,-0.69,-0.17,-1.89,-4.12,-7.22,-7.73,-6.87,-3.44,-4.98,-6.01,-5.33,-5.5,-2.92,-2.92,0.69,2.23
2025-05-22,300158,振东制药,fit,压力释放,4.18-4.35-4.52-4.14,高-高-低,4.07%-3.91%-8.41%,16,9.81,1.28,4.23,2.17,634377.0,6.0,3.94,17,📉ema📈res📉adx🗒️rsi,no | no | 回补,3.98,6.28,97.48 | 94.19 | 1.03 | no,n 84｜s 00｜d 1.76%,0,绿暗[+0.05]-绿暗[+0.05]-绿亮[+0.06]-绿暗[+0.05]-绿亮[+0.07]-绿亮[+0.08],低-低-低-低-高-高,是,否,66.43,4.26,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",中药Ⅱ,61.72,61.68,0.95,-3.07,4.02,4.96,5.91,4.73,10.4,7.8,5.67,4.02,7.33,10.17,8.98,9.69,12.29,12.06,8.98,4.73,2.36,2.13,4.26,6.15,5.67,3.78,4.02,4.02,8.75,9.22,10.87,10.17
2025-05-22,300418,昆仑万维,fit,一直释放,51.98-52.55-44.65-33.44,高-低-低,1.10%-15.03%-25.11%,11,9.39,0.87,37.43,20.01,1516778.0,12.0,30.58,10,📈ema📈res📉adx📈rsi,no | no | 回补,32.12,16.53,51.76 | 43.38 | 1.19 | no,n 94｜s 00｜d 2.59%,0,绿亮[+2.30]-绿暗[+2.15]-绿暗[+1.95]-绿暗[+1.62]-绿暗[+1.34]-绿暗[+0.99],低-低-低-低-低-低,是,否,70.45,36.03,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",数字媒体,642.62,642.17,-2.3,0.05,-1.34,-7.13,-6.49,-10.71,-10.5,-9.08,-7.88,-9.22,-7.45,-9.75,-9.4,-9.64,-13.01,-10.63,-10.47,-11.97,-13.25,-15.42,-14.03,-12.24,-10.79,-11.33,-12.13,-10.15,-11.41,-12.61,-12.16,-11.81
2025-05-22,300765,新诺威,fit,压力释放,31.09-30.17-39.98-48.43,低-高-高,2.96%-32.54%-21.12%,18,40.39,2.02,49.53,6.81,145712.0,1.0,42.64,10,📈ema📈res📉adx📈rsi,no | no | 未补,41.52,19.29,99.65 | 94.28 | 1.06 | no,n 62｜s 00｜d 1.29%,6,红亮[-2.42]-红亮[-2.65]-红暗[-2.49]-红暗[-2.26]-红暗[-1.28]-红暗[-0.31],低-低-低-低-低-低,否,是,71.02,30.35,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学制药,453.4,453.4,-1.57,-1.82,-1.92,-1.84,6.18,4.81,5.05,5.11,6.0,27.2,22.8,21.42,20.8,22.05,18.98,16.86,13.06,13.04,10.44,7.51,7.61,7.53,7.15,7.19,4.81,4.36,11.25,4.38,5.15,5.86
2025-05-22,600377,宁沪高速,fit,压力释放,15.15-15.14-15.12-15.51,低-低-高,0.07%-0.13%-2.58%,15,7.63,0.69,15.57,1.7,56388.0,0.0,14.92,17,📈ema📈res📉adx🗒️rsi,no | no | 未补,14.99,3.87,94.04 | 80.67 | 1.17 | no,n 85｜s 00｜d 0.77%,6,红亮[-0.29]-红亮[-0.32]-红亮[-0.35]-红暗[-0.27]-红暗[-0.20]-红暗[-0.12],低-低-低-低-低-低,否,是,64.08,13.76,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",铁路公路,609.57,460.06,-1.41,-1.35,-1.8,-0.32,0.19,1.93,-1.03,-0.45,0.64,0.0,-1.41,-1.61,-1.03,-1.03,-0.06,-1.73,-1.93,-1.8,-1.8,-0.39,-1.28,-1.86,-2.18,-3.15,-4.17,-4.62,-3.85,-4.43,-5.14,-4.88
2025-05-22,600495,晋西车轴,fit,一直释放,4.24-4.38-4.07-4.56,高-低-高,3.30%-7.08%-12.04%,41,31.79,1.78,4.83,10.02,1079397.0,9.0,4.19,41,📈ema📈res📈adx📈rsi,bull | 3.08% | 回补,4.16,16.11,90.97 | 80.47 | 1.13 | no,n 28｜s 00｜d 5.25%,0,绿暗[+0.26]-绿暗[+0.24]-绿暗[+0.22]-绿暗[+0.20]-绿暗[+0.17]-绿暗[+0.17],低-低-低-低-低-高,是,否,78.56,3.78,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",轨交设备Ⅱ,53.76,53.76,-0.41,-5.8,-1.45,8.49,5.59,9.73,13.46,10.14,4.76,0.83,1.45,6.0,3.11,1.45,-1.86,-0.83,-1.66,-2.69,-5.59,-6.0,-4.76,-3.52,-2.48,-0.62,0.62,3.31,4.35,2.9,2.48,1.04
2025-05-22,600611,大众交通,fit,一直释放,8.63-7.94-6.93-6.73,低-低-低,8.00%-12.72%-2.89%,11,10.69,0.59,6.87,7.51,2574646.0,16.0,6.13,11,📉ema📈res📈adx🗒️rsi,no | no | 未补,6.24,10.1,71.12 | 57.44 | 1.24 | no,n 35｜s 00｜d 5.66%,0,绿暗[+0.55]-绿暗[+0.51]-绿暗[+0.46]-绿暗[+0.41]-绿暗[+0.36]-绿暗[+0.33],低-低-低-低-低-低,是,否,65.59,7.62,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",铁路公路,112.77,74.57,-7.57,-4.95,-7.42,-5.97,-0.73,-3.78,-4.22,-4.8,-5.68,-8.73,-8.01,-8.59,-6.55,-8.59,-11.06,-10.77,-10.92,-11.64,-13.25,-13.54,-12.66,-8.73,-9.61,-10.92,-10.48,-10.19,-10.48,-11.06,-10.92,-11.79
2025-05-22,603393,新天然气,fit,压力释放,30.65-30.38-30.84-28.84,低-高-低,0.88%-1.51%-6.49%,15,5.14,0.96,29.26,0.0,20248.0,0.0,28.49,9,📉ema📈res📉adx🗒️rsi,no | no | 未补,27.96,4.65,91.58 | 95.01 | 0.96 | no,n 93｜s 00｜d 1.77%,0,绿暗[+0.88]-绿暗[+0.78]-绿暗[+0.68]-绿亮[+0.72]-绿亮[+0.78]-绿亮[+0.79],低-低-低-高-高-高,否,否,62.64,30.89,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",燃气Ⅱ,167.83,167.55,-0.34,-0.14,-0.1,-0.17,0.96,1.5,1.74,2.26,2.05,3.62,3.66,3.04,3.42,3.28,3.35,2.19,1.91,0.48,3.04,0.85,0.85,-0.82,-1.03,-2.19,-2.36,-1.06,-1.67,-1.33,-1.44,-1.81
