日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,ATH,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2025-03-13,000525,红太阳,fit,压力释放,8.45-9.4-6.41-5.89,高-低-低,11.24%-31.81%-8.11%,17,8.67,0.66,6.06,3.06,640917.0,6.0,5.75,10,📉ema📈res📉adx🗒️rsi,bull | 4.97% | 回补,,,95.53 | 88.64 | 1.08 | no,n 98｜s 00｜d 0.99%,5,红暗[-0.10]-红暗[-0.08]-红暗[-0.07]-红暗[-0.04]-红暗[-0.03]-绿亮[+0.03],低-低-低-低-低-低,是,否,63.1,6.62,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",农化制品,78.71,67.15,0.33,0.66,1.16,0.33,-0.17,-0.5,-2.64,0.66,1.16,5.12,2.15,5.78,10.56,10.23,8.25,2.81,-2.31,-1.32,0.17,0.99,5.12,5.61,4.29,7.26,8.75,8.91,11.55,12.71,9.57,14.52
2025-03-13,000544,中原环保,fit,压力释放,9.84-8.97-8.71-8.41,低-低-低,8.84%-2.90%-3.44%,27,5.65,0.88,8.56,0.82,62531.0,1.0,8.25,18,📈ema📈res📉adx🗒️rsi,bull | 0.84% | 未补,,,100.0 | 94.99 | 1.05 | no,n 94｜s 00｜d 0.59%,5,红亮[-0.10]-红亮[-0.12]-红暗[-0.11]-红暗[-0.08]-红暗[-0.03]-绿亮[+0.05],低-低-低-低-低-高,否,否,66.25,7.93,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",环境治理,84.31,84.31,0.23,1.29,0.7,0.93,0.35,-0.23,-3.39,-2.45,-1.99,-2.34,-2.92,-4.67,-2.45,-2.45,-1.64,-11.8,-10.86,-10.51,-9.35,-9.7,-8.64,-8.29,-8.88,-9.0,-8.53,-8.41,-7.59,-7.83,-6.19,-5.02
2025-03-13,000885,城发环境,fit,压力释放,13.52-14.42-13.71-12.69,高-低-低,6.66%-4.92%-7.44%,27,8.09,0.75,12.71,1.36,70933.0,1.0,12.21,26,📈ema📈res📉adx🗒️rsi,bull | 0.97% | 未补,,,95.28 | 85.13 | 1.12 | no,n 89｜s 00｜d 0.68%,3,红亮[-0.07]-红暗[-0.06]-红暗[-0.02]-绿亮[+0.02]-绿亮[+0.08]-绿亮[+0.17],低-低-低-低-低-低,否,否,62.9,11.87,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",环境治理,88.67,88.67,-0.39,0.79,1.42,0.63,0.16,0.55,1.18,1.49,0.87,1.18,-1.18,-1.81,-0.24,0.87,1.49,-8.58,-6.69,-5.66,-4.72,-5.27,-3.86,-3.93,-4.48,-4.48,-4.64,-4.33,-3.23,-3.3,-1.73,6.69
2025-03-13,001212,中旗新材,fit,压力释放,18.52-19.31-19.48-17.4,高-高-低,4.27%-0.88%-10.68%,14,9.02,0.87,18.42,3.77,49464.0,5.0,17.16,10,📈ema📈res📈adx🗒️rsi,bull | 0.96% | 未补,,,97.91 | 91.93 | 1.07 | no,n 82｜s 00｜d 2.08%,1,绿暗[+0.08]-绿暗[+0.03]-红亮[-0.04]-绿亮[+0.10]-绿亮[+0.21]-绿亮[+0.40],低-低-低-高-高-高,是,否,69.32,15.8,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",装修建材,101.69,87.97,-1.25,0.43,0.49,1.57,1.63,8.14,1.03,2.44,6.46,13.46,24.86,37.4,51.19,66.34,83.06,101.41,94.73,95.11,114.71,114.71,101.95,100.05,88.49,107.38,128.18,117.1,115.15,109.88,109.66,130.67
2025-03-13,001338,永顺泰,fit,压力释放,10.79-11.75-10.81-11.03,高-低-高,8.90%-8.00%-2.04%,13,5.55,0.26,11.08,-0.63,88462.0,4.0,10.67,6,📈ema📈res📈adx🗒️rsi,no | no | 未补,,,88.91 | 81.73 | 1.09 | no,n 96｜s 00｜d 1.25%,0,绿暗[+0.14]-绿暗[+0.11]-绿暗[+0.08]-绿亮[+0.09]-绿亮[+0.14]-绿亮[+0.18],低-低-低-低-高-高,否,否,62.01,10.04,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",农产品加工,66.13,66.13,3.88,5.78,5.05,4.78,5.69,2.44,2.17,2.53,2.98,2.89,1.62,0.09,1.62,2.08,3.25,-7.31,-3.16,-0.72,1.53,3.52,2.62,3.97,3.7,6.32,3.79,5.96,5.78,3.79,7.76,9.57
2025-03-13,002029,七 匹 狼,fit,压力释放,6.59-6.37-8.56-6.29,低-高-低,3.34%-34.38%-26.52%,29,5.89,0.99,6.55,-0.46,142714.0,2.0,6.27,18,📈ema📈res📉adx🗒️rsi,bull | 1.41% | 未补,,,95.06 | 89.96 | 1.06 | no,n 93｜s 00｜d 1.15%,5,红亮[-0.07]-红亮[-0.08]-红亮[-0.09]-红暗[-0.05]-红暗[-0.01]-绿亮[+0.06],低-低-低-高-高-高,否,否,65.61,5.67,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",服装家纺,73.04,68.94,0.31,-1.37,-1.22,-1.53,-2.44,-3.05,-3.66,-2.6,-2.14,-2.6,-3.21,-4.73,-2.6,-2.29,-2.6,-12.52,-13.13,-12.52,-10.69,-10.99,-9.16,-8.55,-9.01,-7.63,-8.85,-8.4,-7.02,-7.33,-6.87,-5.34
2025-03-13,002255,海陆重工,fit,压力释放,6.89-6.25-6.42-6.73,低-高-高,9.29%-2.72%-4.83%,14,12.17,0.9,6.92,0.58,708840.0,11.0,6.37,22,📈ema📈res📈adx🗒️rsi,bull | 3.91% | 未补,,,87.23 | 77.73 | 1.12 | no,n 75｜s 00｜d 4.03%,0,绿亮[+0.05]-绿亮[+0.08]-绿亮[+0.12]-绿亮[+0.13]-绿亮[+0.14]-绿亮[+0.24],低-低-低-低-低-高,否,是,68.98,5.33,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",其他电源设备Ⅱ,93.81,72.03,0.72,1.16,1.88,2.17,1.59,6.65,2.75,13.15,15.17,17.05,7.51,7.51,18.35,22.83,30.2,17.05,8.96,8.38,10.12,7.8,18.64,21.53,16.04,27.75,27.02,26.59,22.11,34.39,38.15,33.96
2025-03-13,002342,巨力索具,fit,压力释放,3.82-3.94-3.48-3.3,高-低-低,3.14%-11.68%-5.17%,18,6.45,1.71,3.69,10.15,665065.0,7.0,3.14,12,📈ema📈res📉adx📈rsi,no | no | 回补,,,100.0 | 100.0 | 1.0 | no,n 81｜s 00｜d 0.59%,3,红亮[-0.02]-红亮[-0.02]-红暗[-0.01]-绿亮[+0.01]-绿亮[+0.03]-绿亮[+0.05],低-低-低-低-低-高,是,否,76.41,3.22,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",通用设备,118.75,118.1,10.03,21.14,33.33,46.61,61.25,73.17,70.46,61.25,77.51,70.19,80.22,62.33,46.07,36.04,25.2,12.74,15.72,17.89,18.7,18.43,23.04,18.7,14.09,14.36,25.75,31.98,26.02,28.73,21.95,19.78
2025-03-13,002957,科瑞技术,fit,压力释放,13.73-15.44-20.18-17.38,高-高-低,12.45%-30.70%-13.88%,59,25.67,0.52,17.63,-4.29,345035.0,8.0,16.73,9,📈ema📈res📉adx🗒️rsi,bull | 3.45% | 未补,,,62.01 | 54.46 | 1.14 | no,n 95｜s 00｜d 2.02%,0,绿暗[+0.29]-绿亮[+0.32]-绿亮[+0.33]-绿亮[+0.34]-绿亮[+0.36]-绿亮[+0.64],低-低-低-低-低-高,否,否,60.12,14.39,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",自动化设备,111.42,111.08,1.7,8.11,6.01,5.62,1.36,-1.87,-5.96,-6.01,-4.82,-6.24,-7.66,-10.38,-10.21,-10.21,-11.91,-20.82,-25.69,-24.73,-22.52,-20.42,-19.63,-19.51,-20.48,-20.59,-20.25,-18.94,-18.72,-16.28,-15.43,-15.71
2025-03-13,301012,扬电科技,fit,压力释放,19.21-20.6-19.76-19.23,高-低-低,7.24%-4.12%-2.67%,17,11.91,0.85,19.7,1.21,108035.0,9.0,18.39,7,📈ema📈res📉adx🗒️rsi,bull | 2.17% | 未补,,,95.2 | 81.58 | 1.17 | no,n 88｜s 00｜d 0.87%,6,红亮[-0.15]-红亮[-0.21]-红亮[-0.35]-红暗[-0.31]-红暗[-0.26]-红暗[-0.05],低-低-低-低-低-高,否,否,63.33,16.87,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电网设备,58.36,58.36,-1.01,-2.57,1.99,1.45,-0.98,-1.01,6.91,4.16,10.75,10.03,1.85,-3.37,-2.9,-2.28,-5.5,-24.36,-22.44,-19.65,-16.54,-15.92,-15.45,-13.86,-15.53,-15.02,-15.78,-10.53,-13.17,-12.6,-13.25,-13.93
