日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,ATH,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2025-06-25,000690,宝新能源,fit,压力释放,4.62-4.19-4.12-4.33,低-低-高,9.31%-1.67%-5.10%,17,4.09,0.94,4.6,3.84,696856.0,3.0,4.29,19,📈ema📈res📉adx📈rsi,bull | 1.86% | 未补,4.12,11.65,74.06 | 66.51 | 1.11 | no,n 95｜s 00｜d 2.62%,1,红暗[-0.01]-绿亮[+0.00]-绿亮[+0.02]-绿亮[+0.03]-绿暗[+0.02]-绿亮[+0.05],低-低-低-高-低-高,是,否,75.3,4.15,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电力,119.89,119.81,-0.65,-2.17,-2.17,-0.87,-0.65,-0.22,0.22,3.04,5.65,5.87,6.09,5.22,6.96,2.61,3.04,2.83,3.7,5.43,7.17,3.91,4.13,3.26,1.96,1.96,1.3,0.22,0.22,0.87,1.09,0.43
2025-06-25,002073,软控股份,fit,压力释放,8.85-8.63-10.31-8.17,低-高-低,2.49%-19.47%-20.76%,25,8.64,0.89,8.79,10.01,1271851.0,13.0,7.82,11,📈ema📈res📉adx📈rsi,bull | 4.67% | 回补,7.8,12.69,79.1 | 51.28 | 1.54 | no,n 98｜s 00｜d 1.25%,5,红暗[-0.11]-红暗[-0.07]-红暗[-0.06]-红亮[-0.06]-红暗[-0.05]-绿亮[+0.01],低-低-低-低-低-低,是,否,72.07,8.0,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",专用设备,72.5,72.1,-1.82,-1.71,0.57,4.55,2.39,7.05,1.71,1.48,1.14,-0.11,-0.68,0.68,-0.11,-1.71,-1.02,0.46,4.44,4.66,4.55,2.62,2.62,1.48,1.02,0.34,-1.14,-2.39,-2.62,-1.71,-1.59,-0.11
2025-06-25,002217,合力泰,fit,压力释放,2.37-2.38-2.29-2.28,高-低-低,0.42%-3.78%-0.44%,12,7.55,1.48,2.59,10.21,1743988.0,3.0,2.38,21,📈ema📈res📈adx📈rsi,bull | 12.84% | 回补,2.19,18.26,66.67 | 42.24 | 1.58 | no,n 92｜s 00｜d 2.79%,1,绿暗[+0.03]-绿暗[+0.02]-绿暗[+0.01]-绿暗[+0.00]-红亮[-0.01]-绿亮[+0.01],低-低-低-低-低-高,是,否,77.58,2.0,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",光学光电子,181.75,176.89,10.04,5.79,3.86,-1.93,-3.47,-2.7,-4.25,0.0,0.77,-0.39,0.77,-0.77,-1.54,-2.32,-1.93,-0.39,-1.93,-1.16,-2.32,-3.86,-3.09,-2.7,-3.47,-4.25,-5.41,-5.41,-6.18,-6.56,-5.79,-5.41
2025-06-25,002320,海峡股份,fit,压力释放,6.72-7.36-6.77-6.24,高-低-低,9.52%-8.02%-7.83%,28,6.85,0.85,6.32,1.44,319131.0,1.0,6.01,28,📈ema📈res📈adx🗒️rsi,no | no | 回补,6.1,3.61,98.57 | 89.24 | 1.1 | no,n 88｜s 00｜d 0.87%,0,绿亮[+0.01]-绿亮[+0.04]-绿亮[+0.05]-绿亮[+0.07]-绿亮[+0.10]-绿亮[+0.13],低-高-低-高-高-高,否,否,63.2,5.97,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",航运港口,204.03,204.03,1.9,0.0,3.48,2.85,2.53,2.06,3.64,2.53,5.22,4.27,4.59,3.64,4.43,3.8,5.06,10.28,13.13,19.62,29.43,17.25,28.96,29.43,26.58,31.96,37.03,28.64,24.05,22.78,21.99,21.68
2025-06-25,002324,普利特,fit,压力释放,11.59-10.79-10.75-10.63,低-低-低,6.90%-0.37%-1.12%,12,7.48,0.48,10.73,1.04,197109.0,3.0,10.32,12,📈ema📈res📉adx🗒️rsi,bull | 3.11% | 未补,10.05,6.77,85.86 | 52.53 | 1.63 | no,n 98｜s 00｜d 0.79%,5,红暗[-0.00]-红亮[-0.01]-红亮[-0.01]-红亮[-0.05]-红暗[-0.03]-绿亮[+0.06],低-低-低-低-低-高,否,否,62.3,9.47,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",塑料,165.52,115.51,-1.49,-1.49,-0.93,0.47,-0.37,-1.4,-2.98,6.71,7.27,7.55,10.25,8.11,8.85,10.81,10.81,14.17,13.23,14.26,13.51,12.77,15.75,13.51,17.61,16.87,12.95,11.84,10.62,13.05,19.66,22.27
2025-06-25,002542,中化岩土,fit,压力释放,4.63-3.47-3.51-3.26,低-高-低,25.05%-1.15%-7.12%,12,7.24,0.5,3.38,-0.88,1689431.0,10.0,3.19,18,📉ema📈res📉adx🗒️rsi,bull | 6.45% | 未补,3.24,4.32,66.48 | 35.48 | 1.87 | yes,n 81｜s 00｜d 2.29%,6,红暗[-0.11]-红暗[-0.09]-红暗[-0.07]-红暗[-0.07]-红亮[-0.07]-红暗[-0.02],低-低-低-低-低-高,否,否,60.85,3.45,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",专业工程,53.28,51.88,0.89,0.59,1.18,0.0,0.3,4.44,3.85,9.47,6.8,4.73,4.44,4.44,1.18,-1.48,-0.89,9.17,12.72,23.96,36.39,34.62,48.22,33.43,21.01,20.12,16.86,15.68,16.27,14.2,13.61,13.91
2025-06-25,002626,金达威,fit,压力释放,16.52-14.56-15.18-19.82,低-高-高,11.86%-4.26%-30.57%,27,14.83,1.13,20.41,10.03,357067.0,6.0,17.78,11,📈ema📈res📈adx📈rsi,no | no | 未补,17.38,17.43,99.29 | 69.72 | 1.42 | no,n 85｜s 00｜d 1.25%,6,红亮[-0.61]-红暗[-0.55]-红暗[-0.54]-红暗[-0.54]-红暗[-0.39]-红暗[-0.25],低-低-低-低-低-低,是,是,77.37,15.12,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",食品加工,108.93,108.92,-0.29,0.78,0.24,1.57,-0.59,1.03,2.4,-0.44,-0.73,-1.52,-2.69,-2.94,-2.25,-4.21,-4.46,-3.58,-3.87,-3.43,-4.02,-4.46,-2.94,-3.72,-2.94,-1.27,-1.67,-3.09,-2.84,-2.01,-0.49,-0.1
2025-06-25,002738,中矿资源,fit,压力释放,40.3-39.39-36.1-31.2,低-低-低,2.26%-8.35%-13.57%,22,9.13,0.49,31.48,2.27,199035.0,3.0,30.03,18,📉ema📈res📉adx🗒️rsi,bull | 3.94% | 回补,29.47,6.82,81.35 | 48.51 | 1.68 | no,n 97｜s 00｜d 1.29%,6,红亮[-0.05]-红亮[-0.22]-红亮[-0.35]-红亮[-0.46]-红暗[-0.40]-红暗[-0.17],低-低-低-低-低-低,否,否,63.68,32.93,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",能源金属,526.83,519.2,-0.54,0.73,0.57,-0.92,2.22,8.23,4.64,3.72,5.91,4.03,3.75,4.13,5.88,1.65,-0.03,3.43,7.72,9.31,13.85,13.02,22.62,23.92,19.09,21.12,20.46,14.87,14.61,13.63,13.79,13.47
2025-06-25,300019,硅宝科技,fit,压力释放,20.86-20.09-18.38-19.08,低-低-高,3.72%-8.52%-3.83%,30,14.87,1.55,20.1,13.3,629498.0,18.0,17.16,10,📈ema📈res📉adx📈rsi,bull | 4.31% | 回补,17.92,12.17,82.73 | 50.84 | 1.63 | no,n 73｜s 00｜d 2.19%,6,红暗[-0.61]-红暗[-0.54]-红暗[-0.48]-红暗[-0.47]-红暗[-0.43]-红暗[-0.23],低-低-低-低-低-低,是,是,73.33,15.58,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",化学制品,77.4,66.46,-2.19,-3.73,-1.79,-4.08,3.68,0.55,-4.43,-2.19,5.17,2.29,21.0,11.79,14.08,8.96,12.04,11.29,10.2,14.53,15.57,14.68,13.38,9.85,9.9,10.95,7.21,4.53,5.42,5.47,5.67,7.81
2025-06-25,300068,南都电源,fit,压力释放,22.5-21.28-16.12-15.56,低-低-低,5.42%-24.25%-3.47%,11,10.12,0.7,16.38,5.68,1420409.0,17.0,14.86,20,📉ema📈res📈adx🗒️rsi,bull | 4.03% | 未补,14.9,9.93,96.54 | 67.18 | 1.44 | no,n 90｜s 00｜d 1.60%,5,红暗[-0.32]-红暗[-0.27]-红暗[-0.18]-红暗[-0.16]-红暗[-0.10]-绿亮[+0.06],低-低-低-低-低-低,是,否,68.36,16.53,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电池,122.72,116.54,-2.26,-3.36,-2.81,-4.64,-6.29,-5.31,-7.75,-7.45,-6.41,-7.88,-7.63,-7.45,-7.69,-9.22,-8.91,-7.94,-7.69,-7.2,-7.26,-8.79,-6.84,-7.57,-6.72,-6.9,-8.97,-10.62,-10.2,-9.52,-3.6,1.53
