日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿)
2026-08-07,002459,晶澳科技,7.72,2.8,2359567.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光伏设备,395.51,395.04
2026-08-07,002460,赣锋锂业,52.82,6.26,2039327.0,,suf,"{""suf"": {""timeframe"": ""w""}}",能源金属,1670.44,965.11
2026-08-07,002476,宝莫股份,4.52,3.67,372495.0,,suf,"{""suf"": {""timeframe"": ""w""}}",炼化及贸易,35.56,35.55
2026-08-07,002492,恒基达鑫,5.53,5.74,344258.0,,suf,"{""suf"": {""timeframe"": ""w""}}",物流,30.09,29.56
2026-08-07,002518,科士达,34.23,11.79,577819.0,,suf,"{""suf"": {""timeframe"": ""w""}}",其他电源设备Ⅱ,269.51,261.6
2026-08-07,002535,林州重机,2.42,5.22,769541.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,29.1,27.09
2026-08-07,002560,通达股份,6.38,4.93,1746064.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电网设备,50.94,43.89
2026-08-07,002590,万安科技,9.52,1.82,374510.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,63.53,60.58
2026-08-07,002629,仁智股份,4.61,7.21,661402.0,,suf,"{""suf"": {""timeframe"": ""w""}}",油服工程,27.87,27.68
2026-08-07,002660,茂硕电源,6.92,5.81,376176.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,30.74,29.57
2026-08-07,002671,龙泉股份,3.84,4.07,603923.0,,suf,"{""suf"": {""timeframe"": ""w""}}",水泥,30.98,30.3
2026-08-07,002725,跃岭股份,11.66,9.38,300820.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,38.53,31.91
2026-08-07,002733,雄韬股份,19.34,12.57,662444.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电池,103.62,99.48
2026-08-07,002743,富煌钢构,3.87,6.32,430927.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专业工程,23.85,23.81
2026-08-07,002765,蓝黛科技,7.1,5.5,496946.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,66.06,60.36
2026-08-07,002769,普路通,6.89,3.45,308294.0,,suf,"{""suf"": {""timeframe"": ""w""}}",物流,41.25,41.22
2026-08-07,002835,同为股份,12.26,3.9,159128.0,,suf,"{""suf"": {""timeframe"": ""w""}}",计算机设备,34.04,19.74
2026-08-07,002836,新宏泽,9.7,9.85,179682.0,,suf,"{""suf"": {""timeframe"": ""w""}}",包装印刷,33.13,33.13
2026-08-07,002855,捷荣技术,9.86,3.57,165590.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,30.09,30.06
2026-08-07,002865,钧达股份,45.5,12.99,460944.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光伏设备,223.83,161.7
2026-08-07,002868,*ST绿康,22.99,6.93,80943.0,,suf,"{""suf"": {""timeframe"": ""w""}}",动物保健Ⅱ,59.17,40.74
2026-08-07,002869,金溢科技,15.83,2.19,184114.0,,suf,"{""suf"": {""timeframe"": ""w""}}",计算机设备,43.34,38.59
2026-08-07,002875,安奈儿,13.81,10.92,266090.0,,suf,"{""suf"": {""timeframe"": ""w""}}",服装家纺,41.35,35.41
2026-08-07,002880,卫光生物,20.73,4.07,136506.0,,suf,"{""suf"": {""timeframe"": ""w""}}",生物制品,62.44,62.44
2026-08-07,002899,英派斯,19.88,7.17,203671.0,,suf,"{""suf"": {""timeframe"": ""w""}}",文娱用品,42.57,42.57
2026-08-07,002909,集泰股份,5.0,5.49,285584.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,25.86,25.22
2026-08-07,002933,新兴装备,26.83,7.32,63832.0,,suf,"{""suf"": {""timeframe"": ""w""}}",航空装备Ⅱ,38.46,37.39
2026-08-07,002941,新疆交建,10.68,1.52,820364.0,,suf,"{""suf"": {""timeframe"": ""w""}}",基础建设,113.4,113.4
2026-08-07,002943,宇晶股份,35.96,33.14,594212.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通用设备,96.41,68.31
2026-08-07,002949,华阳国际,10.41,4.31,149839.0,,suf,"{""suf"": {""timeframe"": ""w""}}",工程咨询服务Ⅱ,26.78,20.75
2026-08-07,002973,侨银股份,11.22,24.94,603780.0,,suf,"{""suf"": {""timeframe"": ""w""}}",环境治理,53.74,40.97
2026-08-07,002988,豪美新材,21.03,3.8,158860.0,,suf,"{""suf"": {""timeframe"": ""w""}}",工业金属,72.61,72.59
2026-08-07,002992,宝明科技,37.5,19.2,131387.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光学光电子,89.89,78.55
2026-08-07,002993,奥海科技,38.27,11.38,342909.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,131.31,113.43
2026-08-07,003005,竞业达,13.74,3.85,577104.0,,suf,"{""suf"": {""timeframe"": ""w""}}",IT服务Ⅱ,43.27,23.74
2026-08-07,003015,日久光电,11.59,11.12,401967.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光学光电子,40.73,35.84
2026-08-07,003017,大洋生物,21.61,4.7,78414.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学原料,25.82,21.3
2026-08-07,003019,宸展光电,24.05,8.58,244628.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光学光电子,53.99,52.18
2026-08-07,003027,同兴科技,16.19,5.06,118957.0,,suf,"{""suf"": {""timeframe"": ""w""}}",环境治理,27.57,22.12
2026-08-07,003028,振邦智能,22.49,5.54,53090.0,,suf,"{""suf"": {""timeframe"": ""w""}}",家电零部件Ⅱ,39.2,19.11
2026-08-07,003038,鑫铂股份,10.75,3.66,201408.0,,suf,"{""suf"": {""timeframe"": ""w""}}",工业金属,35.14,23.54
2026-08-07,003040,楚天龙,13.1,17.7,1036261.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通信设备,74.84,74.15
2026-08-07,300004,南风股份,8.44,9.33,1033916.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,63.46,63.46
2026-08-07,300011,鼎汉技术,5.92,2.25,216951.0,,suf,"{""suf"": {""timeframe"": ""w""}}",轨交设备Ⅱ,46.75,39.16
2026-08-07,300032,金龙机电,3.7,4.82,1040877.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,49.15,49.15
2026-08-07,300046,台基股份,24.78,8.45,328701.0,,suf,"{""suf"": {""timeframe"": ""w""}}",半导体,73.68,73.68
2026-08-07,300055,万邦达,5.97,5.29,751900.0,,suf,"{""suf"": {""timeframe"": ""w""}}",炼化及贸易,94.05,71.13
2026-08-07,300101,振芯科技,15.31,5.95,512084.0,,suf,"{""suf"": {""timeframe"": ""w""}}",军工电子Ⅱ,114.6,114.23
2026-08-07,300109,新开源,13.06,5.83,349598.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,83.6,77.39
2026-08-07,300111,向日葵,3.04,8.19,1878880.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制药,53.81,53.81
2026-08-07,300118,东方日升,10.29,8.43,2239967.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光伏设备,196.65,159.88
2026-08-07,300126,锐奇股份,6.13,6.42,269701.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通用设备,23.77,16.47
2026-08-07,300128,锦富技术,4.77,11.97,1837496.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电池,80.29,80.2
2026-08-07,300134,大富科技,9.03,15.62,1372678.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通信设备,78.28,72.67
2026-08-07,300176,鸿特科技,5.19,1.96,508331.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,27.26,27.26
2026-08-07,300177,中海达,6.34,1.93,522111.0,,suf,"{""suf"": {""timeframe"": ""w""}}",军工电子Ⅱ,60.72,49.47
2026-08-07,300213,佳讯飞鸿,6.33,3.26,736203.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通信设备,46.0,42.74
2026-08-07,300220,金运激光,10.45,4.5,135059.0,,suf,"{""suf"": {""timeframe"": ""w""}}",文娱用品,21.2,21.17
2026-08-07,300232,洲明科技,5.33,4.72,845720.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光学光电子,76.67,62.28
2026-08-07,300256,星星科技,2.68,3.08,1475066.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,80.3,79.42
2026-08-07,300275,梅安森,8.58,4.13,315580.0,,suf,"{""suf"": {""timeframe"": ""w""}}",计算机设备,33.6,29.62
2026-08-07,300279,和晶科技,5.72,8.33,756648.0,,suf,"{""suf"": {""timeframe"": ""w""}}",家电零部件Ⅱ,47.44,47.23
2026-08-07,300306,远方信息,9.61,3.0,141289.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通用设备,32.89,19.27
2026-08-07,300340,科恒股份,8.46,2.79,255313.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电池,31.3,31.07
2026-08-07,300371,汇中股份,10.13,5.96,149366.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通用设备,25.09,16.76
2026-08-07,300393,中来股份,6.25,7.2,1087322.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光伏设备,106.13,93.11
2026-08-07,300412,迦南科技,4.35,9.3,638328.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,26.23,24.66
2026-08-07,300429,强力新材,10.7,15.55,1346681.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电子化学品Ⅱ,67.52,50.19
2026-08-07,300446,航天智造,13.96,2.57,375395.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,168.57,74.49
2026-08-07,300473,德尔股份,22.32,7.51,204382.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,55.7,48.56
2026-08-07,300484,蓝海华腾,13.16,6.3,190067.0,,suf,"{""suf"": {""timeframe"": ""w""}}",自动化设备,34.97,28.08
2026-08-07,300500,启迪设计,9.09,4.12,159401.0,,suf,"{""suf"": {""timeframe"": ""w""}}",工程咨询服务Ⅱ,18.93,18.23
2026-08-07,300501,海顺新材,10.22,5.36,196669.0,,suf,"{""suf"": {""timeframe"": ""w""}}",包装印刷,34.51,17.96
2026-08-07,300512,中亚股份,7.05,5.86,242956.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,36.87,29.18
2026-08-07,300514,友讯达,9.44,3.74,147652.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电网设备,25.92,20.77
2026-08-07,300535,达威股份,14.55,7.86,129794.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,21.2,16.08
2026-08-07,300539,横河精密,19.28,10.87,445071.0,,suf,"{""suf"": {""timeframe"": ""w""}}",塑料,74.21,60.31
2026-08-07,300547,川环科技,25.79,13.31,402206.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,64.2,52.75
2026-08-07,300565,科信技术,10.07,13.66,643732.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通信设备,34.23,31.29
2026-08-07,300572,安车检测,20.45,17.26,302416.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专业服务,62.77,50.32
2026-08-07,300582,英飞特,11.15,8.99,349881.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光学光电子,40.96,30.4
2026-08-07,300614,百川畅银,10.46,10.11,158667.0,,suf,"{""suf"": {""timeframe"": ""w""}}",环境治理,21.63,21.63
2026-08-07,300619,金银河,27.93,22.07,482702.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电池,72.68,60.76
2026-08-07,300625,三雄极光,9.33,2.08,87476.0,,suf,"{""suf"": {""timeframe"": ""w""}}",照明设备Ⅱ,31.82,18.45
2026-08-07,300637,扬帆新材,8.99,11.96,400003.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,26.2,26.17
2026-08-07,300648,星云股份,40.3,24.58,179914.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电池,91.62,69.75
2026-08-07,300644,南京聚隆,21.66,6.8,97607.0,,suf,"{""suf"": {""timeframe"": ""w""}}",塑料,31.71,24.98
2026-08-07,300652,雷迪克,29.62,7.4,90081.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,55.29,49.62
2026-08-07,300653,正海生物,15.42,7.98,112243.0,,suf,"{""suf"": {""timeframe"": ""w""}}",医疗器械,35.1,35.1
2026-08-07,300680,隆盛科技,22.16,5.47,370960.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,87.01,67.19
2026-08-07,300691,联合光电,13.54,7.21,233457.0,,suf,"{""suf"": {""timeframe"": ""w""}}",计算机设备,41.89,34.37
2026-08-07,300696,爱乐达,20.6,7.18,306861.0,,suf,"{""suf"": {""timeframe"": ""w""}}",航空装备Ⅱ,81.5,73.92
2026-08-07,300698,万马科技,25.58,6.14,273679.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通信设备,46.31,40.97
2026-08-07,300713,英可瑞,12.73,4.69,159973.0,,suf,"{""suf"": {""timeframe"": ""w""}}",其他电源设备Ⅱ,26.03,14.61
2026-08-07,300711,广哈通信,19.92,32.45,531314.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通信设备,61.47,61.29
2026-08-07,300722,新余国科,21.81,1.35,145359.0,,suf,"{""suf"": {""timeframe"": ""w""}}",航天装备Ⅱ,79.84,79.84
2026-08-07,300772,运达股份,12.53,6.28,1186409.0,,suf,"{""suf"": {""timeframe"": ""w""}}",风电设备,149.58,132.67
2026-08-07,300774,倍杰特,10.97,12.86,440234.0,,suf,"{""suf"": {""timeframe"": ""w""}}",环境治理,71.78,34.22
2026-08-07,300793,佳禾智能,11.3,2.54,307778.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,53.69,52.5
2026-08-07,300796,贝斯美,6.59,2.01,232821.0,,suf,"{""suf"": {""timeframe"": ""w""}}",农化制品,33.69,33.69
2026-08-07,300797,钢研纳克,12.65,5.77,167074.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专业服务,56.22,55.6
2026-08-07,300809,华辰装备,24.4,7.44,305433.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通用设备,82.2,48.81
2026-08-07,300810,中科海讯,24.49,3.86,86609.0,,suf,"{""suf"": {""timeframe"": ""w""}}",航海装备Ⅱ,37.94,36.64
2026-08-07,300812,易天股份,19.92,15.28,376352.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,47.6,31.5
2026-08-07,300815,玉禾田,16.34,7.01,493894.0,,suf,"{""suf"": {""timeframe"": ""w""}}",环境治理,82.83,81.12
2026-08-07,300822,贝仕达克,11.95,8.05,552859.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,43.58,40.43
2026-08-07,300826,测绘股份,13.77,19.01,296192.0,,suf,"{""suf"": {""timeframe"": ""w""}}",工程咨询服务Ⅱ,28.88,27.78
2026-08-07,300827,上能电气,25.58,3.23,761274.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光伏设备,239.82,165.96
2026-08-07,300837,浙矿股份,22.91,7.91,97725.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,36.15,27.33
2026-08-07,300839,博汇股份,10.81,7.88,321800.0,,suf,"{""suf"": {""timeframe"": ""w""}}",炼化及贸易,37.49,36.82
2026-08-07,300842,帝科股份,58.0,13.73,210025.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光伏设备,123.56,109.82
2026-08-07,300844,山水比德,22.93,6.55,68106.0,,suf,"{""suf"": {""timeframe"": ""w""}}",工程咨询服务Ⅱ,32.09,31.0
2026-08-07,300845,捷安高科,10.87,11.6,398634.0,,suf,"{""suf"": {""timeframe"": ""w""}}",计算机设备,23.34,16.41
2026-08-07,300876,蒙泰高新,15.17,10.97,142863.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学纤维,27.78,20.72
2026-08-07,300879,大叶股份,17.14,5.8,237097.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,58.76,58.36
2026-08-07,300883,龙利得,5.8,8.01,651172.0,,suf,"{""suf"": {""timeframe"": ""w""}}",包装印刷,22.77,21.76
2026-08-07,300913,兆龙互连,35.97,9.93,403425.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通信设备,164.43,122.7
2026-08-07,300916,朗特智能,26.4,37.72,300589.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,43.02,27.78
2026-08-07,300928,华安鑫创,25.11,3.93,72034.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,23.67,15.86
2026-08-07,300949,奥雅股份,21.65,5.2,67761.0,,suf,"{""suf"": {""timeframe"": ""w""}}",基础建设,23.61,13.5
2026-08-07,300950,德固特,16.68,5.44,84219.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,32.63,19.39
2026-08-07,300952,恒辉安防,17.29,8.54,225765.0,,suf,"{""suf"": {""timeframe"": ""w""}}",服装家纺,60.46,36.71
2026-08-07,300956,英力股份,11.07,10.04,294736.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,32.08,31.34
2026-08-07,300982,苏文电能,15.15,3.48,141942.0,,suf,"{""suf"": {""timeframe"": ""w""}}",基础建设,49.22,46.11
2026-08-07,300986,志特新材,14.8,29.94,3080513.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专业工程,100.52,100.44
2026-08-07,300988,津荣天宇,14.95,7.4,224499.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,35.71,27.15
2026-08-07,300991,创益通,28.4,16.97,160856.0,,suf,"{""suf"": {""timeframe"": ""w""}}",其他电子Ⅱ,70.6,45.18
2026-08-07,300992,泰福泵业,23.93,12.51,79963.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通用设备,33.27,27.05
2026-08-07,300995,奇德新材,26.08,8.58,74304.0,,suf,"{""suf"": {""timeframe"": ""w""}}",塑料,28.11,20.06
2026-08-07,301036,双乐股份,21.59,7.47,59836.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,28.39,20.0
2026-08-07,301041,金百泽,24.98,18.67,270965.0,,suf,"{""suf"": {""timeframe"": ""w""}}",元件,28.13,20.81
2026-08-07,301046,能辉科技,19.46,14.4,176485.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专业工程,43.47,33.21
2026-08-07,301050,雷电微力,31.72,5.28,165685.0,,suf,"{""suf"": {""timeframe"": ""w""}}",军工电子Ⅱ,112.04,95.34
2026-08-07,301056,森赫股份,10.53,10.73,189476.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,40.2,26.52
2026-08-07,301057,汇隆新材,21.24,8.37,153829.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学纤维,39.38,27.81
2026-08-07,301063,海锅股份,17.5,6.45,93829.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,24.79,23.86
2026-08-07,301073,君亭酒店,18.08,2.73,349287.0,,suf,"{""suf"": {""timeframe"": ""w""}}",酒店餐饮,52.93,48.5
2026-08-07,301076,新瀚新材,22.82,10.62,332791.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,64.9,40.75
2026-08-07,301082,久盛电气,11.09,25.31,1969899.0,,suf,"{""suf"": {""timeframe"": ""w""}}",电网设备,39.42,36.45
2026-08-07,301083,百胜智能,13.52,7.47,113258.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专用设备,32.35,15.57
2026-08-07,301097,天益医疗,34.7,13.03,40240.0,,suf,"{""suf"": {""timeframe"": ""w""}}",医疗器械,30.54,14.99
2026-08-07,301096,百诚医药,44.68,18.14,133739.0,,suf,"{""suf"": {""timeframe"": ""w""}}",医疗服务,56.86,43.1
2026-08-07,301106,骏成科技,16.87,10.19,126722.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光学光电子,29.31,29.31
2026-08-07,301113,雅艺科技,15.98,10.13,85245.0,,suf,"{""suf"": {""timeframe"": ""w""}}",家居用品,23.29,14.1
2026-08-07,301131,聚赛龙,33.55,7.57,48212.0,,suf,"{""suf"": {""timeframe"": ""w""}}",塑料,22.86,16.37
2026-08-07,301130,西点药业,25.11,9.17,75719.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制药,23.74,18.32
2026-08-07,301135,瑞德智能,16.26,6.62,204017.0,,suf,"{""suf"": {""timeframe"": ""w""}}",家电零部件Ⅱ,27.82,20.87
2026-08-07,301156,美农生物,11.19,6.57,190784.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,26.4,16.73
2026-08-07,301155,海力风电,50.32,18.54,325260.0,,suf,"{""suf"": {""timeframe"": ""w""}}",风电设备,164.37,93.26
2026-08-07,301181,标榜股份,22.39,10.4,121412.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,43.88,34.25
2026-08-07,301180,万祥科技,11.54,6.85,169234.0,,suf,"{""suf"": {""timeframe"": ""w""}}",消费电子,81.2,33.32
2026-08-07,301186,超达装备,35.67,21.74,91490.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,45.01,42.27
2026-08-07,301169,零点有数,55.68,27.68,142129.0,,suf,"{""suf"": {""timeframe"": ""w""}}",专业服务,37.94,37.93
2026-08-07,301192,泰祥股份,19.37,7.85,80068.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,27.24,13.05
2026-08-07,301198,喜悦智行,12.24,15.8,216310.0,,suf,"{""suf"": {""timeframe"": ""w""}}",包装印刷,23.83,21.93
2026-08-07,301209,联合化学,49.48,25.27,138998.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,98.88,84.48
2026-08-07,301216,万凯新材,17.45,10.65,619012.0,,suf,"{""suf"": {""timeframe"": ""w""}}",塑料,141.8,134.01
2026-08-07,301220,亚香股份,28.1,5.96,71071.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学制品,48.09,33.19
2026-08-07,301221,光庭信息,28.6,8.91,149570.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,44.79,30.33
2026-08-07,301229,纽泰格,12.05,6.73,171744.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,32.54,23.14
2026-08-07,301233,盛帮股份,33.51,10.23,38701.0,,suf,"{""suf"": {""timeframe"": ""w""}}",汽车零部件,26.1,14.29
2026-08-07,301256,华融化学,10.48,11.02,250432.0,,suf,"{""suf"": {""timeframe"": ""w""}}",化学原料,63.02,63.02
2026-08-07,301266,宇邦新材,21.29,7.53,203658.0,,suf,"{""suf"": {""timeframe"": ""w""}}",光伏设备,46.55,44.16
2026-08-07,301268,铭利达,13.3,4.15,198182.0,,suf,"{""suf"": {""timeframe"": ""w""}}",通用设备,86.21,74.21
