日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-06-22 00:00:00,Long,WDFC,248.33,9.30%,206.73,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WD-40 CO,1WK
2026-06-22 00:00:00,Long,WDFC,248.33,9.30%,206.73,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WD-40 CO,1WK
2026-06-22 00:00:00,Short,DAR,52.5,-2.20%,58.24,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DARLING INGREDIENTS INC,1WK
2026-06-22 00:00:00,Long,NMIH,40.62,8.38%,35.26,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NMI HOLDINGS INC,1WK
2026-06-22 00:00:00,Short,STLD,245.49,-1.77%,271.91,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STEEL DYNAMICS INC,1WK
2026-06-22 00:00:00,Short,BMNR,13.56,-15.99%,20.55,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BITMINE IMMERSION TECHNOLOGI,1WK
2026-06-22 00:00:00,Long,CCK,110.62,8.94%,94.52,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CROWN HOLDINGS INC,1WK
2026-06-22 00:00:00,Long,CCK,110.62,8.94%,94.52,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CROWN HOLDINGS INC,1WK
2026-06-22 00:00:00,Long,BMRN,59.0,7.88%,51.01,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BIOMARIN PHARMACEUTICAL INC,1WK
2026-06-22 00:00:00,Long,WU,7.54,9.33%,6.29,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",WESTERN UNION CO,1WK
2026-06-22 00:00:00,Long,WU,7.54,9.33%,6.29,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",WESTERN UNION CO,1WK
2026-06-22 00:00:00,Short,GDYN,5.47,-3.36%,6.62,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GRID DYNAMICS HOLDINGS INC,1WK
2026-06-22 00:00:00,Long,MAN,36.2,7.90%,27.51,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MANPOWERGROUP INC,1WK
2026-06-22 00:00:00,Long,CRK,14.3,9.16%,10.93,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",COMSTOCK RESOURCES INC,1WK
2026-06-22 00:00:00,Long,CRK,14.3,9.16%,10.93,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",COMSTOCK RESOURCES INC,1WK
2026-06-22 00:00:00,Long,LZ,6.07,10.36%,4.39,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",LEGALZOOMCOM INC,1WK
2026-06-22 00:00:00,Long,LZ,6.07,10.36%,4.39,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",LEGALZOOMCOM INC,1WK
2026-06-22 00:00:00,Long,IDA,152.88,7.38%,136.21,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",IDACORP INC,1WK
2026-06-22 00:00:00,Short,KTOS,47.21,-12.91%,65.02,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KRATOS DEFENSE & SECURITY,1WK
2026-06-22 00:00:00,Short,CASY,778.63,-7.55%,903.78,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CASEY'S GENERAL STORES INC,1WK
2026-06-22 00:00:00,Long,TSLX,16.89,4.28%,15.02,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SIXTH STREET SPECIALTY LENDI,1WK
2026-06-22 00:00:00,Long,TSLX,16.89,4.28%,15.02,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SIXTH STREET SPECIALTY LENDI,1WK
2026-06-22 00:00:00,Long,FELE,107.89,3.54%,96.87,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FRANKLIN ELECTRIC CO INC,1WK
2026-06-22 00:00:00,Long,LBRDA,31.31,5.99%,24.86,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",LIBERTY BROADBAND-A,1WK
2026-06-22 00:00:00,Long,LBRDA,31.31,5.99%,24.86,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",LIBERTY BROADBAND-A,1WK
2026-06-22 00:00:00,Long,NGVT,77.12,5.05%,66.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INGEVITY CORP,1WK
2026-06-22 00:00:00,Long,HWC,74.43,5.97%,66.19,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HANCOCK WHITNEY CORP,1WK
2026-06-22 00:00:00,Short,SEDG,51.75,-10.85%,71.8,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOLAREDGE TECHNOLOGIES INC,1WK
2026-06-22 00:00:00,Long,NRIX,22.9,30.48%,15.51,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NURIX THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,NRIX,22.9,30.48%,15.51,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NURIX THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,CCB,77.25,7.82%,63.07,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",COASTAL FINANCIAL CORP/WA,1WK
2026-06-22 00:00:00,Long,CCB,77.25,7.82%,63.07,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",COASTAL FINANCIAL CORP/WA,1WK
2026-06-22 00:00:00,Long,CGEM,18.4,22.42%,12.92,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CULLINAN THERAPEUTICS INC,1WK
2026-06-22 00:00:00,Long,MMSI,71.73,6.71%,61.59,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MERIT MEDICAL SYSTEMS INC,1WK
2026-06-22 00:00:00,Long,MMSI,71.73,6.71%,61.59,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 24}}",MERIT MEDICAL SYSTEMS INC,1WK
2026-06-22 00:00:00,Long,PBH,49.41,5.19%,41.06,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",PRESTIGE CONSUMER HEALTHCARE,1WK
2026-06-22 00:00:00,Long,PBH,49.41,5.19%,41.06,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",PRESTIGE CONSUMER HEALTHCARE,1WK
2026-06-22 00:00:00,Long,KMTS,26.43,32.61%,16.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",KESTRA MEDICAL TECHNOLOGIES,1WK
2026-06-22 00:00:00,Long,KMTS,26.43,32.61%,16.08,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 16}}",KESTRA MEDICAL TECHNOLOGIES,1WK
2026-06-22 00:00:00,Long,SSB,101.37,5.01%,91.73,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOUTHSTATE BANK CORP,1WK
2026-06-22 00:00:00,Short,ORCL,148.53,-19.40%,209.68,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ORACLE CORP,1WK
2026-06-22 00:00:00,Short,ORCL,148.53,-19.40%,209.68,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ORACLE CORP,1WK
2026-06-22 00:00:00,Long,ONB,25.88,4.35%,23.57,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OLD NATIONAL BANCORP,1WK
2026-06-22 00:00:00,Long,WCN,167.9,9.05%,144.0,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WASTE CONNECTIONS INC,1WK
2026-06-22 00:00:00,Long,WCN,167.9,9.05%,144.0,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 25}}",WASTE CONNECTIONS INC,1WK
2026-06-22 00:00:00,Long,FOUR,47.65,20.94%,31.79,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SHIFT4 PAYMENTS INC-CLASS A,1WK
2026-06-22 00:00:00,Long,FOUR,47.65,20.94%,31.79,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SHIFT4 PAYMENTS INC-CLASS A,1WK
2026-06-22 00:00:00,Short,AA,54.1,-8.88%,67.25,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ALCOA CORP,1WK
2026-06-22 00:00:00,Long,SBCF,33.45,9.11%,29.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SEACOAST BANKING CORP/FL,1WK
2026-06-22 00:00:00,Long,NWE,73.42,6.07%,66.12,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NORTHWESTERN ENERGY GROUP IN,1WK
2026-06-22 00:00:00,Long,GPOR,162.87,1.34%,145.11,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",GULFPORT ENERGY CORP,1WK
2026-06-22 00:00:00,Long,GPOR,162.87,1.34%,145.11,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",GULFPORT ENERGY CORP,1WK
2026-06-22 00:00:00,Long,IBCP,36.23,5.60%,32.03,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",INDEPENDENT BANK CORP - MICH,1WK
2026-06-22 00:00:00,Short,SYM,41.24,-1.06%,48.81,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SYMBOTIC INC,1WK
2026-06-22 00:00:00,Long,PATH,10.53,2.53%,8.32,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",UIPATH INC - CLASS A,1WK
2026-06-22 00:00:00,Long,PATH,10.53,2.53%,8.32,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",UIPATH INC - CLASS A,1WK
2026-06-22 00:00:00,Short,DGXX,5.55,-17.78%,8.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DIGI POWER X INC,1WK
2026-06-22 00:00:00,Short,STLA,5.68,-10.41%,7.36,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",STELLANTIS NV,1WK
2026-06-22 00:00:00,Long,AYI,362.48,14.12%,274.45,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ACUITY INC,1WK
2026-06-22 00:00:00,Long,STE,215.67,6.45%,186.04,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",STERIS PLC,1WK
2026-06-22 00:00:00,Long,STE,215.67,6.45%,186.04,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",STERIS PLC,1WK
2026-06-22 00:00:00,Long,WGS,69.82,18.32%,41.2,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",GENEDX HOLDINGS CORP,1WK
2026-06-22 00:00:00,Long,WGS,69.82,18.32%,41.2,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",GENEDX HOLDINGS CORP,1WK
2026-06-22 00:00:00,Long,IRTC,118.89,13.61%,88.83,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IRHYTHM HOLDINGS INC,1WK
2026-06-22 00:00:00,Long,IRTC,118.89,13.61%,88.83,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",IRHYTHM HOLDINGS INC,1WK
2026-06-22 00:00:00,Long,BMI,140.88,3.97%,115.7,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BADGER METER INC,1WK
2026-06-22 00:00:00,Long,BMI,140.88,3.97%,115.7,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 11}}",BADGER METER INC,1WK
2026-06-22 00:00:00,Short,CLF,9.95,-18.97%,13.84,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CLEVELAND-CLIFFS INC,1WK
2026-06-22 00:00:00,Long,AKTS,29.44,22.21%,20.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AKTIS ONCOLOGY INC,1WK
2026-06-22 00:00:00,Long,AKTS,29.44,22.21%,20.16,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 14}}",AKTIS ONCOLOGY INC,1WK
2026-06-22 00:00:00,Short,PVH,74.38,-3.49%,88.59,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",PVH CORP,1WK
2026-06-22 00:00:00,Long,ELAN,24.57,1.45%,20.8,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ELANCO ANIMAL HEALTH INC,1WK
2026-06-22 00:00:00,Short,AMPX,12.91,-20.16%,20.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMPRIUS TECHNOLOGIES INC,1WK
2026-06-22 00:00:00,Long,GKOS,144.42,10.51%,114.29,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GLAUKOS CORP,1WK
2026-06-22 00:00:00,Short,NXT,106.95,-15.05%,149.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEXTPOWER INC-CL A,1WK
2026-06-22 00:00:00,Long,PLSM,5.56,61.16%,1.67,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",PULSENMORE LTD,1WK
2026-06-22 00:00:00,Long,PLSM,5.56,61.16%,1.67,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",PULSENMORE LTD,1WK
2026-06-22 00:00:00,Short,VOYG,29.26,-22.12%,44.25,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VOYAGER TECHNOLOGIES INC-A,1WK
2026-06-22 00:00:00,Long,XPEL,49.37,8.62%,40.96,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",XPEL INC,1WK
2026-06-22 00:00:00,Long,MGRC,123.31,4.33%,108.78,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MCGRATH RENTCORP,1WK
2026-06-22 00:00:00,Long,MAMA,19.94,12.21%,15.7,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MAMA'S CREATIONS INC,1WK
