日期,代码,名称,现价,涨幅(%),条件,参组,释放,PSQ,TSQ,RSQ,BSA,RPT,成交量,换手(%),止损,挤压,判断,分数,参数,行业,总市值(亿),流通市值(亿)
2026-04-29,000703,恒逸石化,17.19,8.59,fit,20-1.8-20-1.5,一直释放,7.03-7.06-7.74-13.79-14.05,高-高-高-高,0.43%-9.63%-78.17%-1.89%,36,34.45,940271.0,,14.29,16,📈ema📈adx📈rsi,n 05｜s 00｜d 18.40%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",炼化及贸易,447.81,445.41
2026-04-29,002805,丰元股份,20.77,10.01,fit,20-1.8-20-1.5,压力释放,16.07-23.85-19.65-18.7-18.34,高-低-低-低,48.41%-17.61%-4.83%-1.93%,21,14.91,244884.0,,18.66,27,📈ema📉adx📈rsi,n 63｜s 00｜d 3.12%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",电池,51.11,50.83
2026-04-29,002946,新乳业,19.69,2.18,fit,20-1.8-20-1.5,压力释放,18.48-19.15-20.17-20.2-18.99,高-高-高-低,3.63%-5.33%-0.15%-5.99%,14,8.45,102303.0,,18.69,16,📈ema📉adx🗒️rsi,n 95｜s 00｜d 0.73%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",饮料乳品,155.27,153.47
2026-04-29,601208,东材科技,38.66,8.63,fit,20-1.8-20-1.5,一直释放,24.53-21.95-29.99-29.83-36.49,低-高-低-高,10.52%-36.63%-0.53%-22.33%,41,33.18,1342625.0,,33.62,12,📈ema📈adx🗒️rsi,n 27｜s 00｜d 7.85%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",塑料,303.56,303.56
2026-04-29,603353,和顺石油,43.82,9.99,fit,20-1.8-20-1.5,一直释放,37.9-39.72-54.0-49.0-43.46,高-高-低-低,4.80%-35.95%-9.26%-11.31%,14,23.19,159371.0,,36.05,41,📈ema📉adx🗒️rsi,n 19｜s 00｜d 12.31%,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 4}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}}",炼化及贸易,58.43,57.93
