日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-09-07,300274,阳光电源,88.75,0.36,402392.0,,suf,"{""suf"": {""timeframe"": ""d""}}",光伏设备,3386.59,2596.79,-1.01,-1.97,-3.18,-4.9,-4.25,-4.92,-4.02,-4.6,-0.97,-0.32,,,,,,,,,,,,,,,,,,,,
2026-09-07,301155,海力风电,37.61,1.35,27045.0,,suf,"{""suf"": {""timeframe"": ""d""}}",风电设备,164.37,93.26,-0.03,-1.97,2.66,6.83,4.15,17.52,12.42,14.33,11.91,14.57,,,,,,,,,,,,,,,,,,,,
2026-09-07,601799,星宇股份,79.28,3.88,76366.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,354.1,354.1,-2.14,-5.15,-8.26,-9.59,-8.16,-8.78,-10.46,-10.03,-8.2,-8.83,,,,,,,,,,,,,,,,,,,,
2026-09-07,603092,德力佳,42.18,1.2,10660.0,,suf,"{""suf"": {""timeframe"": ""d""}}",风电设备,276.32,23.11,-0.33,-1.61,-2.25,-2.99,-2.8,5.19,2.99,5.07,6.95,5.74,,,,,,,,,,,,,,,,,,,,
