日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-08-05,002965,祥鑫科技,30.85,6.6,224062.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,77.07,57.91,1.78,8.33,4.08,2.37,4.15,2.69,7.33,11.28,11.15,0.03,-2.33,2.3,-3.14,-0.06,-1.07,1.69,-0.49,2.17,0.42,1.23,4.05,-2.85,-0.71,-3.4,-5.48,-8.56,-10.66,-10.28,-11.41,-9.72
2026-08-05,300836,佰奥智能,49.98,4.78,36773.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,51.9,35.53,0.92,0.48,-0.5,-0.2,4.54,0.98,0.44,6.26,4.34,-8.4,-1.36,-3.12,-1.62,-0.7,-3.56,2.04,-1.96,1.0,-0.48,-1.9,-1.92,-2.46,1.44,-1.3,-1.66,-4.62,-5.56,-0.24,0.26,4.4
2026-08-05,300938,信测标准,26.76,5.98,155223.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专业服务,98.93,85.73,2.2,5.01,5.53,6.88,8.74,6.61,11.32,13.34,14.39,4.63,3.7,4.63,2.95,1.72,0.26,3.25,1.98,2.88,0.75,-1.23,0.37,-2.32,8.37,9.57,7.74,6.28,5.12,5.64,8.03,9.68
2026-08-05,300955,嘉亨家化,31.0,2.48,18769.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化妆品,35.64,35.64,1.35,0.03,0.0,1.0,2.29,1.52,2.81,4.52,6.45,-1.61,-0.35,-0.81,-4.87,-3.9,-5.55,-4.23,-4.19,-4.97,-3.87,-3.45,-4.84,-6.03,-1.35,-1.26,-0.32,-4.97,-9.26,-9.0,-10.97,-8.81
2026-08-05,603663,三祥新材,37.26,10.01,161042.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学原料,174.74,174.54,5.5,7.68,9.21,8.56,10.87,6.98,12.94,19.86,23.11,10.79,9.39,15.7,11.67,10.57,10.52,18.52,16.34,17.61,12.08,9.98,8.45,2.52,7.65,4.97,12.53,15.89,11.49,17.07,16.56,20.37
2026-08-05,603826,坤彩科技,17.36,10.01,58675.0,,suf,"{""suf"": {""timeframe"": ""d""}}",非金属材料Ⅱ,165.04,165.04,-0.81,0.23,3.23,2.25,3.8,0.58,0.92,1.21,1.73,-2.88,-3.63,-4.72,-7.37,-8.99,-9.1,-6.57,-6.45,-6.34,-7.37,-9.1,-8.76,-8.99,0.12,-1.9,-0.98,-5.01,-7.72,-5.82,-4.67,-3.74
