日期,代码,名称,现价,涨幅(%),成交量,离SMA200(%),条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-08-07,000990,诚志股份,6.73,2.28,608744.0,-24.11,,suf,"{""suf"": {""timeframe"": ""d""}}",化学原料,126.51,126.51,2.82,0.45,0.59,-0.3,-2.23,-1.19,-0.74,-5.05,-2.38,-5.05,-6.24,-5.2,-4.61,-3.57,-0.74,-0.3,1.49,-0.59,-1.63,-3.86,-2.97,0.45,0.45,-0.59,-3.86,-3.12,-5.65,-3.86,-5.5,-4.01
