日期,代码,名称,现价,涨幅(%),成交量,离SMA200(%),条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-08-31,601928,凤凰传媒,8.63,1.89,152961.0,-10.66,,suf,"{""suf"": {""timeframe"": ""d""}}",出版,246.09,246.09,-0.46,-2.9,-2.9,0.23,1.74,2.9,-0.46,-1.39,-1.97,-1.16,-2.09,-3.82,-4.29,-4.4,-4.17,,,,,,,,,,,,,,,
