日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-08-27,600276,恒瑞医药,47.61,1.86,778495.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学制药,3662.41,3519.93,-0.61,-3.23,-2.9,-4.28,-3.47,-3.34,-2.84,-3.99,-6.09,-9.83,-10.38,-9.37,-9.41,-8.59,-9.2,-7.77,-3.3,,,,,,,,,,,,,
