日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-09-15,001332,锡装股份,26.04,0.81,12099.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,60.08,26.1,0.08,0.88,10.98,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,002625,光启技术,26.68,0.64,121543.0,,suf,"{""suf"": {""timeframe"": ""d""}}",航空装备Ⅱ,841.8,841.79,5.92,5.21,3.45,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,300450,先导智能,31.54,5.56,673563.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电池,830.41,773.47,0.51,1.05,3.14,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,301187,欧圣电气,13.26,2.31,31302.0,,suf,"{""suf"": {""timeframe"": ""d""}}",小家电,52.44,52.44,1.51,7.77,11.99,15.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,301325,曼恩斯特,29.91,7.98,52143.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电池,64.18,25.82,1.84,4.91,7.46,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,603092,德力佳,44.37,8.22,46316.0,,suf,"{""suf"": {""timeframe"": ""d""}}",风电设备,276.32,23.11,-2.1,-0.11,1.67,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,603271,永杰新材,38.51,0.57,8321.0,,suf,"{""suf"": {""timeframe"": ""d""}}",工业金属,87.13,41.89,0.8,-0.93,0.44,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,603992,松霖科技,19.72,2.44,40305.0,,suf,"{""suf"": {""timeframe"": ""d""}}",家居用品,163.39,163.39,-0.71,-0.46,1.57,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,
