日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-09-08,000600,建投能源,7.44,0.81,149797.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电力,182.85,110.53,1.08,1.48,0.81,0.4,-0.81,-1.21,-3.09,-1.88,-1.34,,,,,,,,,,,,,,,,,,,,,
2026-09-08,600930,华电新能,3.96,1.8,1429127.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电力,2828.23,218.98,0.0,-0.25,-0.76,-0.51,0.0,0.51,-1.52,0.25,0.51,,,,,,,,,,,,,,,,,,,,,
2026-09-08,601615,明阳智能,9.72,3.96,631292.0,,suf,"{""suf"": {""timeframe"": ""d""}}",风电设备,390.33,390.33,-1.13,-0.41,-0.62,-1.85,1.03,-1.23,-1.65,0.21,0.62,,,,,,,,,,,,,,,,,,,,,
2026-09-08,605305,中际联合,31.88,0.31,28102.0,,suf,"{""suf"": {""timeframe"": ""d""}}",工程机械,89.26,89.26,0.03,-0.72,-1.88,-0.56,1.6,-0.19,0.35,-1.16,-1.98,,,,,,,,,,,,,,,,,,,,,
